variant,support,radius_mm,mean_rsp,std_rsp,pixels,dataset,ddb,fov_mm,hann
s2_fov210_hann0p5,False,18.625,1.0138533724445693,0.0028862107104463504,2840,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,18.875,1.0136972137061262,0.002878260659961537,3028,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,19.125,1.0135935983925977,0.002789050486105374,2952,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,19.375,1.013463402008949,0.002789813327643826,3112,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,19.625,1.0133571120804121,0.0026646421221989437,3016,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,19.875,1.0132982275374751,0.0026439888123947286,3172,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,20.125,1.0132752877397415,0.0025662453829445437,3120,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,20.375,1.0133234737972467,0.002591293979590338,3224,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,20.625,1.0133947857260408,0.0026324645116280873,3224,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,20.875,1.0135118525706115,0.002757616778088616,3292,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,21.125,1.013594824285983,0.0028904841380522823,3288,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,21.375,1.0136619911927012,0.0030573428196057524,3408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,21.625,1.0136243034895662,0.0030911045919646933,3336,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,21.875,1.0136022544719956,0.003112733193152609,3520,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,22.125,1.0135077477345922,0.002995620635161272,3388,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,22.375,1.0134826585617256,0.0029278057978157006,3592,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,22.625,1.013475942714461,0.0028095031221917117,3480,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,22.875,1.0135563724069743,0.0027625237214231333,3648,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,23.125,1.0136654783469965,0.0026933751707904296,3572,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,23.375,1.0138413255922816,0.0026662162284821628,3744,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,23.625,1.013966981928779,0.00258904242930193,3632,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,23.875,1.014113984861464,0.0025897708332551592,3816,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,24.125,1.014162943715545,0.0025526303256027043,3708,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,24.375,1.0141781063038644,0.002553094984850203,3936,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,24.625,1.014069277379248,0.002563040270344313,3744,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,24.875,1.0139593248704515,0.0025865651066156584,4016,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,25.125,1.0137574558027487,0.0025909946373715684,3888,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,25.375,1.0136583292106964,0.002618062804477275,4044,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,25.625,1.0135058728797781,0.002661908870406062,3968,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,25.875,1.0134920405390662,0.002713396213933223,4112,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,26.125,1.0134653087257164,0.0027285112464941275,4056,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,26.375,1.013489619537889,0.002689235401311208,4188,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,26.625,1.0135190218397714,0.0025564176982220406,4120,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,26.875,1.013516070686768,0.0024311806013019178,4280,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,27.125,1.0135077649354935,0.0022664734713732436,4200,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,27.375,1.01347763481853,0.0021736790148386923,4388,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,27.625,1.013404803760981,0.0021264921538142042,4248,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,27.875,1.0133478980955235,0.0021792603413082995,4432,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,28.125,1.013276103106471,0.00231865605800826,4408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,28.375,1.0132169479913746,0.002464907282706411,4512,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,28.625,1.0132002766469557,0.0025967840640486583,4412,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,28.875,1.0131528161142183,0.0026533833450497796,4600,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,29.125,1.0131969514896773,0.0026483351962226405,4504,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,29.375,1.013205972987981,0.0026378149569879074,4704,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,29.625,1.0132605220103537,0.0026211610590675385,4548,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,29.875,1.0133066710542602,0.002584305310415215,4816,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,30.125,1.013399441014318,0.0025686605675165858,4624,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,30.375,1.01347637548431,0.0025009530636803333,4872,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,30.625,1.0135653436537817,0.002543026024068148,4716,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,30.875,1.0136065162985255,0.002591178510170126,4912,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,31.125,1.0136390977583911,0.002696823245139638,4824,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,31.375,1.0136367370875068,0.0027528996930817817,5016,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,31.625,1.0136101198489549,0.0028064496040023424,4880,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,31.875,1.0136338248790018,0.0027925583029487435,5060,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,32.125,1.0136150771531816,0.0028021921059467533,5008,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,32.375,1.0136653064064278,0.002753096531968193,5160,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,32.625,1.0136558535230007,0.0026770770457558222,5024,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,32.875,1.0137005240655725,0.0025168387501940696,5252,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,33.125,1.0136577112021945,0.002323944221705,5128,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,33.375,1.0136312851121267,0.00216250586818516,5312,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,33.625,1.0135395140686165,0.0021198717289503603,5232,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,33.875,1.0134962419579938,0.002242218099818161,5364,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,34.125,1.0134269140705645,0.0024350883668788105,5312,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,34.375,1.013476557258142,0.0026408209687432786,5408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,34.625,1.013487229561981,0.0027625099893442027,5440,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,34.875,1.0135862859718345,0.0028026287073344017,5516,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,35.125,1.013682963820188,0.002818235100117508,5464,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,35.375,1.0137418416797692,0.002798954296347226,5640,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,35.625,1.0137970574026884,0.0028073110993539186,5504,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,35.875,1.0137522259113176,0.0028412722124329876,5728,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,36.125,1.0137662121804374,0.002852446712708479,5612,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,36.375,1.0137199974745263,0.002891963075564142,5776,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,36.625,1.0137224022204072,0.002891171240159265,5648,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,36.875,1.0137307063838386,0.002844377961882376,5888,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,37.125,1.013751462943047,0.002783740132855866,5740,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,37.375,1.0138001732347468,0.002658261554348104,5936,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,37.625,1.0138216421993311,0.002559990543660729,5808,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,37.875,1.0138062457596988,0.0024387803574098107,6072,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,38.125,1.0137722720141966,0.0024250248092278644,5884,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,38.375,1.0136888945514027,0.0024787299356698054,6144,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,38.625,1.013624258168934,0.0026096038301660273,5944,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,38.875,1.0135581937355873,0.002744979078374966,6240,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,39.125,1.0135582544956978,0.0028556653543870673,6032,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,39.375,1.0135917398876275,0.0029448633807334914,6260,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,39.625,1.0136572040133662,0.0029753692870037813,6160,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,39.875,1.0137538787307618,0.0029835446845429877,6320,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,40.125,1.0138679406963862,0.002972134871515555,6240,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,40.375,1.0139538940800297,0.0029220473207699086,6428,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,40.625,1.0140036287230587,0.002894965311056588,6304,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,40.875,1.01401973952127,0.002817429093371473,6488,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,41.125,1.0139995544181484,0.002785249915584471,6408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,41.375,1.01393122390505,0.00268881809711098,6540,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,41.625,1.013852525874513,0.0026768102601831744,6488,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,41.875,1.0137291024851076,0.002633287299752802,6600,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,42.125,1.013637628555298,0.0026403421166531953,6600,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,42.375,1.0135521497152575,0.0025947939389302003,6664,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,42.625,1.0134795095827487,0.0026078452439880612,6660,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,42.875,1.0134285785696087,0.0026129987758578715,6800,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,43.125,1.0134172311190488,0.002694293273961431,6704,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,43.375,1.0134035663778183,0.0027864344789870757,6928,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,43.625,1.013468638742613,0.002885835160873518,6748,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,43.875,1.0135258458930692,0.002941654547479114,6976,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,44.125,1.01365693870085,0.002972276947693495,6792,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,44.375,1.0137914607610403,0.002972418854865817,7136,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,44.625,1.0139264651529332,0.0029941675177210425,6892,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,44.875,1.0140352467047753,0.0029711329148459343,7112,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,45.125,1.01410318257874,0.00295003192302237,7008,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,45.375,1.0140887367850926,0.0028985937157284328,7216,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,45.625,1.0140592712710694,0.002840051122162469,7064,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,45.875,1.0139460835238807,0.0027693112031848426,7348,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,46.125,1.0138760698121667,0.002728898260281588,7152,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,46.375,1.0138029798897503,0.0026791046536443035,7408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,46.625,1.0137991054666746,0.002699174814681954,7176,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,46.875,1.0138283808072408,0.0027355789870565027,7500,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,47.125,1.013893137577471,0.0027965076890537196,7280,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,47.375,1.0139645788739335,0.0028227588288150295,7520,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,47.625,1.0139804482620942,0.002823047286106906,7408,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,47.875,1.014011725208105,0.0027758462005732037,7564,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,48.125,1.013948108023926,0.0027220664527878415,7504,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,48.375,1.013913687926456,0.0026812567040201494,7648,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,48.625,1.0137971578118932,0.0026807082038762006,7616,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,48.875,1.013773440589317,0.0026907181779961885,7724,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,49.125,1.0136660871963183,0.0027671775000925863,7672,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,49.375,1.0136820600268805,0.0028011716606226905,7880,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,49.625,1.0136377195631288,0.0028842740022191177,7664,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,49.875,1.013655982198792,0.0029082792997534917,7944,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,50.125,1.0136411393362943,0.002922795516366132,7780,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,50.375,1.0136140687391162,0.002896942991956081,7936,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,50.625,1.0136309178738758,0.002860665614636939,7888,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,50.875,1.013600077505871,0.0028338852320806407,8088,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,51.125,1.0136594100851082,0.0028129119905457253,7964,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,51.375,1.0136979557537165,0.002844311338617448,8136,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,51.625,1.0137951651595503,0.002866291771250443,8032,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,51.875,1.0138471431372584,0.0028882893792238702,8248,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,52.125,1.0138830336888474,0.002840096583205812,8068,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,52.375,1.0138653663079475,0.0027594666424390745,8384,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,52.625,1.013761387824422,0.0026157926618127682,8080,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,52.875,1.0136339315116065,0.0025080715422056486,8432,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,53.125,1.0134484269620143,0.0024375636256044643,8256,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,53.375,1.0133096152586294,0.0024760555359000275,8460,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,53.625,1.013195463630001,0.0025581340161134874,8360,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,53.875,1.0131618830662472,0.0026674612832128706,8512,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,54.125,1.0132165552029069,0.002721297922190032,8480,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,54.375,1.0132913408222837,0.0027343665274087046,8596,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,54.625,1.0134635152030642,0.0027080570397388405,8504,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,54.875,1.0135495774516272,0.002676465698318353,8720,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,55.125,1.0136915308326455,0.002680608681671414,8536,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,55.375,1.0137297483859902,0.0026722862438336432,8796,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,55.625,1.0137835274296265,0.002708656717372441,8648,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,55.875,1.013776630849696,0.0027191645254701596,8856,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,56.125,1.01380788361373,0.0027171933801733656,8760,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,56.375,1.013808253998155,0.002706790468615408,8880,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,56.625,1.0138550528285197,0.002720043676225667,8860,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,56.875,1.0138850701876898,0.0027461872178209685,9008,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,57.125,1.0139431395574654,0.0027913848227971907,8896,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,57.375,1.0139874734258485,0.0028131341551253597,9136,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,57.625,1.0139982611970444,0.0028131861952181863,8916,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,57.875,1.0139839530353645,0.002781605843126448,9208,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,58.125,1.0139363112325226,0.002749092327300623,8968,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,58.375,1.0138406103295903,0.0027269945931095835,9304,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,58.625,1.0137318001677658,0.002739566157050076,9060,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,58.875,1.0136594435575157,0.002732024883952567,9416,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,59.125,1.0135515444241203,0.002731450825563347,9152,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,59.375,1.0135268858287654,0.002705693007518007,9424,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,59.625,1.01346334493186,0.0026922952417255293,9260,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,59.875,1.0135029931888109,0.0026833181494542364,9552,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,60.125,1.0134691085535539,0.002699221812575983,9336,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,60.375,1.0134836540458796,0.002698310563932457,9592,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,60.625,1.0134833889935655,0.002719965294976742,9392,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,60.875,1.0135007024476625,0.002703195969854886,9676,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,61.125,1.0135484039909015,0.0027035844248049284,9496,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,61.375,1.0136117870862638,0.0026795040834993325,9712,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,61.625,1.0137033325889182,0.0026958772964719557,9632,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,61.875,1.0138282614739151,0.002728346659142159,9780,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,62.125,1.0139190516045342,0.002768737262758125,9704,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,62.375,1.0140017337013705,0.002790534746749573,9848,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,62.625,1.0140062446517897,0.002789481385191046,9744,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,62.875,1.0139964399159602,0.0027692780290486016,9956,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,63.125,1.013886433318863,0.0027465673803830945,9840,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,63.375,1.013787301420123,0.0027031057351994056,10064,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,63.625,1.013615277685995,0.002700323460364367,9832,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,63.875,1.0135204586868571,0.002695613058018447,10192,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,64.125,1.0134364503924727,0.0027288789843307897,10004,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,64.375,1.013457261266247,0.0027615627062254396,10168,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,64.625,1.0135022360450403,0.0028051187986646428,10088,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,64.875,1.0136383273646028,0.0028625853331184334,10288,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,65.125,1.0137725991488729,0.002917590036090236,10124,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,65.375,1.0139345443834724,0.002972570717768281,10416,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,65.625,1.014027630641669,0.0029894876946530194,10152,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,65.875,1.0141149893096633,0.0030135184536596977,10504,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,66.125,1.0141113945838272,0.002998733281836401,10164,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,66.375,1.014079316352543,0.0029863688761744725,10640,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,66.625,1.0139952653725202,0.0029566985411286243,10296,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,66.875,1.013894279902363,0.002919386153933191,10648,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,67.125,1.0137847840467238,0.0028743138125639093,10472,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,67.375,1.0136760748987224,0.002854766326573065,10644,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,67.625,1.0136120834524114,0.0028505360418002333,10552,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,67.875,1.0135529610556866,0.0028551609956993886,10728,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,68.125,1.0135483698125156,0.00288401565516963,10600,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,68.375,1.0135385208505685,0.0028527502912227194,10836,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,68.625,1.0135459999615204,0.002838320058501341,10688,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,68.875,1.0135926747698718,0.002774381281688041,10888,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,69.125,1.0136304042232571,0.002752310404874602,10720,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,69.375,1.0137126274177868,0.002706295978952295,11060,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,69.625,1.0137654327793626,0.0026742903236200966,10872,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,69.875,1.0138409491303528,0.0026537752007748127,11008,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,70.125,1.01387482140826,0.0026120644119433734,10992,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,70.375,1.0139120634272427,0.002590338481994826,11112,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,70.625,1.013900999442601,0.0025431130455796204,11044,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,70.875,1.0139136464147698,0.0025252496359154707,11216,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,71.125,1.013909563422203,0.0025270665795584387,11032,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,71.375,1.0139158485431066,0.0025639430563189434,11360,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,71.625,1.0139373843200448,0.0026090177629481204,11092,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,71.875,1.0139240298482626,0.0026546893920128545,11456,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,72.125,1.013892536767051,0.0026649091076987055,11184,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,72.375,1.0138515920796876,0.002640982419046875,11480,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,72.625,1.013791764139833,0.0026228480526826465,11276,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,72.875,1.0137321117633766,0.0025852234277742242,11560,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,73.125,1.0136707496680897,0.0025995333494040177,11344,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,73.375,1.013655497125578,0.0026119071833184417,11696,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,73.625,1.0136645465138,0.002631275341697573,11404,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,73.875,1.0137325907252952,0.002663754986845892,11744,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,74.125,1.013820740676159,0.0026774350484444595,11472,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,74.375,1.0139316172112007,0.0027069854252864452,11848,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,74.625,1.0140359429983208,0.002725487889076305,11592,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,74.875,1.0141256020650142,0.0027252740946984554,11900,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,75.125,1.0141662157291749,0.0026933019405667564,11688,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,75.375,1.0141884717942884,0.0026552664355856057,11928,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,75.625,1.0141497866076938,0.0026189395222159855,11800,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,75.875,1.0141073071619437,0.0026289990213600274,12020,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,76.125,1.014056328279114,0.0026620386379058066,11848,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,76.375,1.0140285194806524,0.0027211964717516646,12104,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,76.625,1.014008954929471,0.0027573068360851136,11888,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,76.875,1.0139924201307786,0.002792608229531269,12212,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,77.125,1.014005675514804,0.002820278577271404,12008,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,77.375,1.0140043698695258,0.002854025242663811,12216,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,77.625,1.0139954956549622,0.002855072801521303,12120,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,77.875,1.0139956385728834,0.0028819867460034877,12328,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,78.125,1.0139616769929278,0.002920539924053257,12204,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,78.375,1.0139678961813872,0.0029512241403776016,12424,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,78.625,1.0139320090091906,0.0029642441495650643,12248,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,78.875,1.0139299911340995,0.0029621730990585862,12456,vacuum,corrected,210.0,0.5
s2_fov210_hann0p5,False,79.125,1.0138956720341001,0.0029289173111050307,12292,vacuum,corrected,210.0,0.5
