run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative
202,1.091498920000049,2,96,19721486,0,251352,8683203,0,0.0,22.42578125,187401.7323051039,0,0
203,1.059716662000028,1,104,19594631,0,251352,8618053,0,0.0,14.17409610748291,191834.25406056878,0,0
204,1.0384377450000102,1,102,19626951,0,251352,8671115,0,0.0,25.30964469909668,190250.30430516368,0,0
205,0.9717389980000917,1,97,19499301,0,251352,8587259,0,0.0,18.20703125,190533.4477031348,0,0
206,1.0135893940000642,0,97,19516363,3,251352,8639058,0,0.0,43.609375,191479.31732084276,0,0
207,1.0228522130000783,1,92,19646064,0,251352,8670679,0,0.0,13.592448234558105,191878.76312677935,0,0
208,1.0017497769999864,1,100,19640976,0,251352,8605115,0,0.0,16.971006393432617,191333.76827756874,0,0
209,0.9895177350001632,1,102,19643185,0,251352,8631080,0,0.0,17.10576629638672,187302.67209269246,0,0
210,1.032548931999827,0,109,19739239,3,251352,8717871,0,0.0,14.029296875,188244.76062548673,0,0
211,1.0230666100001145,1,104,19550217,0,251352,8571836,0,0.0,27.734926223754883,193954.21351998718,0,0
212,1.054980852999961,0,110,19534923,3,251352,8582881,0,0.0,12.297371864318848,188493.1910696649,0,0
213,1.0167605770000137,0,107,19685991,1,251352,8646968,0,0.0,29.046875,191341.40454982035,0,0
214,1.0287514100000408,1,97,19647256,0,251352,8670637,0,0.0,17.16536521911621,188440.61772879213,0,0
215,1.0420029550000436,2,101,19596247,0,251352,8646769,0,0.0,18.36328125,187997.9067507293,0,0
216,0.9928293460000077,1,96,19546031,0,251352,8635564,0,0.0,26.559152603149414,193976.17019720003,0,0
217,1.007780448999938,0,93,19704462,2,251352,8703023,0,0.0,15.393051147460938,191250.41423251436,0,0
218,1.013191160000133,1,94,19640644,0,251352,8652011,0,0.0,28.08984375,187887.13872477412,0,0
219,1.0201586989999214,2,105,19572753,0,251352,8657899,0,0.0,34.80413055419922,196229.29578749556,0,0
220,1.0536795490002078,1,101,19613392,0,251352,8663605,0,0.0,15.829004287719727,189185.09843109734,0,0
221,1.0849180100001377,1,95,19553522,0,251352,8680296,0,0.0,40.821876525878906,191154.6822993923,0,0
222,1.11257670100008,1,102,19589237,0,251352,8647950,0,0.0,15.358259201049805,191989.65015545767,0,0
223,1.1205611539999154,1,111,19541733,0,251352,8632864,0,0.0,16.78355598449707,190405.4563663858,0,0
224,1.0090360229999078,0,104,19462729,2,251352,8540435,0,0.0,31.625,197094.92582197767,0,0
225,1.0039577820000432,2,92,19642442,0,251352,8671938,0,0.0,15.160011291503906,183414.94511845708,0,0
226,1.0403686619999917,1,94,19584267,0,251352,8633029,0,0.0,53.234375,191470.45785321482,0,0
227,1.0380317049998666,2,105,19617383,0,251352,8590629,0,0.0,25.73828125,188299.8821313167,0,0
228,1.043527221999966,1,92,19447459,0,251352,8588876,0,0.0,23.668230056762695,191107.20370504167,0,0
