dataset,run_id,variant,accepted_train,weight_min,weight_median,weight_max,effective_sample_size,effective_fraction
s4,4,robust_confidence,52021,0.8335596323013306,1.0,1.0,52015.614190913184,0.9998964685591046
s4,4,combined,52021,0.35097986459732056,1.0,4.0,33951.740337788506,0.6526545114047886
s4,5,equal,51724,1.0,1.0,1.0,51724.0,1.0
s4,5,inverse_variance,51724,0.3509368300437927,1.0,4.0,33695.5257405951,0.6514485681810204
s4,5,robust_confidence,51724,0.8334135413169861,1.0,1.0,51718.0532465159,0.9998850291260517
s4,5,combined,51724,0.3034103810787201,1.0,4.0,33698.14037749537,0.6514991179625584
s4,6,equal,52133,1.0,1.0,1.0,52133.0,1.0
s4,6,inverse_variance,52133,0.351152241230011,1.0,4.0,33935.033081701935,0.6509319065026362
s4,6,robust_confidence,52133,0.8333554267883301,1.0,1.0,52127.195533338745,0.9998886604135335
s4,6,combined,52133,0.34217119216918945,1.0,4.0,33934.613011239286,0.6509238488335466
s4,7,equal,51982,1.0,1.0,1.0,51982.0,1.0
s4,7,inverse_variance,51982,0.3514670133590698,1.0,4.0,33753.14766145159,0.6493237594061713
s4,7,robust_confidence,51982,0.8335973620414734,1.0,1.0,51976.60602325085,0.9998962337588175
s4,7,combined,51982,0.35180267691612244,1.0,4.0,33753.861398027606,0.6493374898624064
s4,8,equal,51586,1.0,1.0,1.0,51586.0,1.0
s4,8,inverse_variance,51586,0.3519912362098694,1.0,4.0,33441.17951947581,0.6482607591105302
s4,8,robust_confidence,51586,0.833614706993103,1.0,1.0,51580.817602436546,0.999899538681746
s4,8,combined,51586,0.3352614641189575,1.0,4.0,33440.83935380089,0.6482541649633794
s4,9,equal,52287,1.0,1.0,1.0,52287.0,1.0
s4,9,inverse_variance,52287,0.35278671979904175,1.0,4.0,33895.43279085701,0.6482573639883147
s4,9,robust_confidence,52287,0.8333385586738586,1.0,1.0,52281.83900830691,0.9999012949357758
s4,9,combined,52287,0.3322312533855438,1.0,4.0,33898.58916468717,0.6483177303093918
s4,10,equal,52125,1.0,1.0,1.0,52125.0,1.0
s4,10,inverse_variance,52125,0.35325297713279724,1.0,4.0,33701.846391472944,0.6465582041529582
s4,10,robust_confidence,52125,0.833732008934021,1.0,1.0,52119.53393543126,0.9998951354519187
s4,10,combined,52125,0.3042067885398865,1.0,4.0,33701.290998851764,0.646547549138643
s4,11,equal,51882,1.0,1.0,1.0,51882.0,1.0
s4,11,inverse_variance,51882,0.3540228307247162,1.0,4.0,33504.56323255291,0.645783956527368
s4,11,robust_confidence,51882,0.8335241675376892,1.0,1.0,51876.10354894101,0.9998863488096259
s4,11,combined,51882,0.3380369544029236,1.0,4.0,33503.18923521527,0.6457574734053289
s4,12,equal,51986,1.0,1.0,1.0,51986.0,1.0
s4,12,inverse_variance,51986,0.35363155603408813,1.0,4.0,33519.6078660294,0.6447814385801831
s4,12,robust_confidence,51986,0.8337897658348083,1.0,1.0,51981.023213789456,0.9999042667985507
s4,12,combined,51986,0.35395169258117676,1.0,4.0,33520.78602420947,0.6448041015698355
s4,13,equal,52060,1.0,1.0,1.0,52060.0,1.0
s4,13,inverse_variance,52060,0.3548692762851715,1.0,4.0,33482.60066353205,0.6431540657612764
s4,13,robust_confidence,52060,0.8333855867385864,1.0,1.0,52054.40279239741,0.9998924854475109
s4,13,combined,52060,0.34360697865486145,1.0,4.0,33484.312157025546,0.6431869411645322
s4,14,equal,51804,1.0,1.0,1.0,51804.0,1.0
s4,14,inverse_variance,51804,0.3543943166732788,1.0,4.0,33329.59170702784,0.643378729577404
s4,14,robust_confidence,51804,0.8337108492851257,1.0,1.0,51798.82944408052,0.9999001900254907
s4,14,combined,51804,0.3547351360321045,1.0,4.0,33329.456336587995,0.6433761164502354
s4,15,equal,52058,1.0,1.0,1.0,52058.0,1.0
s4,15,inverse_variance,52058,0.3550218641757965,1.0,4.0,33436.02188257066,0.6422840270961363
s4,15,robust_confidence,52058,0.8337495923042297,1.0,1.0,52052.69673318837,0.999898127726543
s4,15,combined,52058,0.33527064323425293,1.0,4.0,33433.40697550254,0.6422337964482412
s4,16,equal,52156,1.0,1.0,1.0,52156.0,1.0
s4,16,inverse_variance,52156,0.35469233989715576,1.0,4.0,33392.81266714375,0.6402487281835982
s4,16,robust_confidence,52156,0.8333677649497986,1.0,1.0,52150.673907188386,0.9998978814937569
s4,16,combined,52156,0.35508352518081665,1.0,4.0,33395.844798865575,0.6403068640015641
s4,17,equal,52152,1.0,1.0,1.0,52152.0,1.0
s4,17,inverse_variance,52152,0.3548356890678406,1.0,4.0,33375.0916832391,0.639958039638731
s4,17,robust_confidence,52152,0.8335442543029785,1.0,1.0,52146.01763815044,0.9998852898863024
s4,17,combined,52152,0.305397093296051,1.0,4.0,33374.24458460124,0.6399417967594961
s4,18,equal,51755,1.0,1.0,1.0,51755.0,1.0
s4,18,inverse_variance,51755,0.3552468717098236,1.0,4.0,33025.49121748172,0.638112089990952
s4,18,robust_confidence,51755,0.8336617946624756,1.0,1.0,51749.602397188464,0.9998957085728618
s4,18,combined,51755,0.32844915986061096,1.0,4.0,33025.54618514354,0.6381131520653761
s4,19,equal,51974,1.0,1.0,1.0,51974.0,1.0
s4,19,inverse_variance,51974,0.354984849691391,1.0,4.0,33082.10351653422,0.6365125546722249
s4,19,robust_confidence,51974,0.8336629867553711,1.0,1.0,51968.565839359944,0.9998954446330847
s4,19,combined,51974,0.32807767391204834,1.0,4.0,33083.512800753575,0.6365396698494166
s4,20,equal,52468,1.0,1.0,1.0,52468.0,1.0
s4,20,inverse_variance,52468,0.3528723418712616,1.0,4.0,33345.46557493368,0.6355391014510499
s4,20,robust_confidence,52468,0.833843469619751,1.0,1.0,52462.07295316189,0.9998870350149023
s4,20,combined,52468,0.35338419675827026,1.0,4.0,33352.327804587076,0.6356698903062262
s4,21,equal,51914,1.0,1.0,1.0,51914.0,1.0
s4,21,inverse_variance,51914,0.35194963216781616,1.0,4.0,32935.98907843633,0.634433661024701
s4,21,robust_confidence,51914,0.8333868980407715,1.0,1.0,51908.292733934366,0.9998900630645754
s4,21,combined,51914,0.3185111880302429,1.0,4.0,32936.47899161186,0.6344430980392931
s4,22,equal,52008,1.0,1.0,1.0,52008.0,1.0
s4,22,inverse_variance,52008,0.3524767756462097,1.0,4.0,32972.00207685627,0.6339794277198944
s4,22,robust_confidence,52008,0.8336473703384399,1.0,1.0,52002.95606843739,0.9999030162366825
s4,22,combined,52008,0.3527913987636566,1.0,4.0,32972.19831568439,0.6339832009630132
s4,23,equal,52207,1.0,1.0,1.0,52207.0,1.0
s4,23,inverse_variance,52207,0.3521892726421356,1.0,4.0,33008.50374055531,0.6322620288573431
s4,23,robust_confidence,52207,0.8333467841148376,1.0,1.0,52201.56656260989,0.9998959251175109
s4,23,combined,52207,0.33306336402893066,1.0,4.0,33018.77857393941,0.6324588383538493
s4,24,equal,51808,1.0,1.0,1.0,51808.0,1.0
s4,24,inverse_variance,51808,0.34945306181907654,1.0,4.0,32693.07439760756,0.6310429740118816
s4,24,robust_confidence,51808,0.8334652781486511,1.0,1.0,51802.803579012965,0.99989969848311
s4,24,combined,51808,0.3499554693698883,1.0,4.0,32700.70129457518,0.6311901886692245
s4,25,equal,51996,1.0,1.0,1.0,51996.0,1.0
s4,25,inverse_variance,51996,0.34807828068733215,1.0,4.0,32710.31393718562,0.6290928905528429
s4,25,robust_confidence,51996,0.8334338665008545,1.0,1.0,51990.41786476622,0.9998926429872724
s4,25,combined,51996,0.3075130879878998,1.0,4.0,32714.489642746867,0.6291731987604213
s4,26,equal,52128,1.0,1.0,1.0,52128.0,1.0
s4,26,inverse_variance,52128,0.35097652673721313,1.0,4.0,32803.671745296335,0.6292908177044263
s4,26,robust_confidence,52128,0.8334102034568787,1.0,1.0,52121.97745536622,0.9998844662247971
s4,26,combined,52128,0.3517412841320038,1.0,4.0,32821.685591197696,0.6296363871853456
s4,27,equal,52136,1.0,1.0,1.0,52136.0,1.0
s4,27,inverse_variance,52136,0.34842103719711304,1.0,4.0,32718.52693725747,0.6275611273833334
s4,27,robust_confidence,52136,0.833352267742157,1.0,1.0,52130.46505510378,0.9998938364106141
s4,27,combined,52136,0.34396132826805115,1.0,4.0,32725.964081078553,0.6277037762981156
s4,28,equal,51835,1.0,1.0,1.0,51835.0,1.0
s4,28,inverse_variance,51835,0.34754881262779236,1.0,4.0,32445.46401102913,0.6259373784321236
s4,28,robust_confidence,51835,0.8334009647369385,1.0,1.0,51829.49210122046,0.9998937417038769
s4,28,combined,51835,0.32021814584732056,1.0,4.0,32454.101451686558,0.6261040118006475
s4,29,equal,52065,1.0,1.0,1.0,52065.0,1.0
s4,29,inverse_variance,52065,0.3467620313167572,1.0,4.0,32536.180917359077,0.6249146435678301
s4,29,robust_confidence,52065,0.8334571719169617,1.0,1.0,52059.77037960846,0.9998995559321706
s4,29,combined,52065,0.3064071536064148,1.0,4.0,32558.203477222192,0.6253376256068797
s4,30,equal,51914,1.0,1.0,1.0,51914.0,1.0
s4,30,inverse_variance,51914,0.3453591763973236,1.0,4.0,32479.274750256045,0.6256361434344502
s4,30,robust_confidence,51914,0.8335797190666199,1.0,1.0,51909.15894093792,0.999906748486688
s4,30,combined,51914,0.3459613025188446,1.0,4.0,32491.99740723549,0.6258812152258637
s4,31,equal,52179,1.0,1.0,1.0,52179.0,1.0
s4,31,inverse_variance,52179,0.343996524810791,1.0,4.0,32581.439127221387,0.6244167026432356
s4,31,robust_confidence,52179,0.8334454298019409,1.0,1.0,52173.47858316036,0.9998941831610487
s4,31,combined,52179,0.3446626365184784,1.0,4.0,32597.034912294715,0.6247155927153589
s4,32,equal,52189,1.0,1.0,1.0,52189.0,1.0
s4,32,inverse_variance,52189,0.3457338213920593,1.0,4.0,32589.12508116437,0.6244443289038757
s4,32,robust_confidence,52189,0.8341385722160339,1.0,1.0,52183.43814625657,0.9998934286201416
s4,32,combined,52189,0.3462105691432953,1.0,4.0,32595.185469942237,0.6245604527762983
s4,33,equal,51791,1.0,1.0,1.0,51791.0,1.0
s4,33,inverse_variance,51791,0.3484647274017334,1.0,4.0,32373.193477429904,0.6250737285904868
s4,33,robust_confidence,51791,0.833670973777771,1.0,1.0,51785.36215404239,0.9998911423614604
s4,33,combined,51791,0.3489784002304077,1.0,4.0,32380.55867165789,0.6252159385155315
s4,34,equal,52058,1.0,1.0,1.0,52058.0,1.0
s4,34,inverse_variance,52058,0.34682637453079224,1.0,4.0,32547.14390250215,0.6252092647143984
s4,34,robust_confidence,52058,0.8334089517593384,1.0,1.0,52052.34738455833,0.9998914169687335
s4,34,combined,52058,0.3413766026496887,1.0,4.0,32566.36579055606,0.625578504563296
s4,35,equal,52149,1.0,1.0,1.0,52149.0,1.0
s4,35,inverse_variance,52149,0.3454286456108093,1.0,4.0,32611.518450166783,0.6253527095470054
s4,35,robust_confidence,52149,0.8334354758262634,1.0,1.0,52143.50832693013,0.9998946926485672
s4,35,combined,52149,0.3460468649864197,1.0,4.0,32623.966888143892,0.6255914185918022
s4,36,equal,51773,1.0,1.0,1.0,51773.0,1.0
s4,36,inverse_variance,51773,0.34599044919013977,1.0,4.0,32448.340615238383,0.626742522458393
s4,36,robust_confidence,51773,0.8337985277175903,1.0,1.0,51766.99265869861,0.9998839676800381
s4,36,combined,51773,0.3111223578453064,1.0,4.0,32464.75579394036,0.6270595830633797
s4,37,equal,52319,1.0,1.0,1.0,52319.0,1.0
s4,37,inverse_variance,52319,0.3450883626937866,1.0,4.0,32839.999529645334,0.6276878290801685
s4,37,robust_confidence,52319,0.834031879901886,1.0,1.0,52313.401493226316,0.9998929928558711
s4,37,combined,52319,0.3204786777496338,1.0,4.0,32858.89746156795,0.6280490349885882
s4,38,equal,51901,1.0,1.0,1.0,51901.0,1.0
s4,38,inverse_variance,51901,0.3466488718986511,1.0,4.0,32621.236815916924,0.6285280980311926
s4,38,robust_confidence,51901,0.8335090279579163,1.0,1.0,51895.54860611456,0.9998949655327365
s4,38,combined,51901,0.3250580132007599,1.0,4.0,32627.434902983256,0.6286475193730998
s4,39,equal,52076,1.0,1.0,1.0,52076.0,1.0
s4,39,inverse_variance,52076,0.34745433926582336,1.0,4.0,32785.95237647408,0.6295789303416944
s4,39,robust_confidence,52076,0.833400547504425,1.0,1.0,52070.938176781005,0.9999027993083379
s4,39,combined,52076,0.34388965368270874,1.0,4.0,32789.47888211944,0.6296466487848421
s4,40,equal,52351,1.0,1.0,1.0,52351.0,1.0
s4,40,inverse_variance,52351,0.3488113582134247,1.0,4.0,33050.41529202907,0.6313234759991037
s4,40,robust_confidence,52351,0.8347712159156799,1.0,1.0,52345.86758693985,0.9999019615086598
s4,40,combined,52351,0.3492300808429718,1.0,4.0,33055.3130967179,0.6314170330407806
s4,41,equal,51972,1.0,1.0,1.0,51972.0,1.0
s4,41,inverse_variance,51972,0.3492003083229065,1.0,4.0,32842.152054398495,0.6319201118755964
s4,41,robust_confidence,51972,0.8337010741233826,1.0,1.0,51966.76469681564,0.9998992668516824
s4,41,combined,51972,0.3451150953769684,1.0,4.0,32850.24869724036,0.6320759004317779
s4,42,equal,51783,1.0,1.0,1.0,51783.0,1.0
s4,42,inverse_variance,51783,0.3493887782096863,1.0,4.0,32742.82257610075,0.6323083362512938
s4,42,robust_confidence,51783,0.8333540558815002,1.0,1.0,51777.61009799967,0.9998959136782278
s4,42,combined,51783,0.3395750820636749,1.0,4.0,32745.535260383305,0.6323607218659272
s4,43,equal,51977,1.0,1.0,1.0,51977.0,1.0
s4,43,inverse_variance,51977,0.34993937611579895,1.0,4.0,32963.59425275203,0.6341957837649735
s4,43,robust_confidence,51977,0.8335756659507751,1.0,1.0,51971.23319727202,0.9998890508738869
s4,43,combined,51977,0.32993751764297485,1.0,4.0,32967.51963575207,0.6342713053033471
s4,44,equal,52026,1.0,1.0,1.0,52026.0,1.0
s4,44,inverse_variance,52026,0.35151466727256775,1.0,4.0,33071.08638480932,0.6356645981780134
s4,44,robust_confidence,52026,0.8334565758705139,1.0,1.0,52019.910222502025,0.9998829474205594
s4,44,combined,52026,0.30966803431510925,1.0,4.0,33075.96482254951,0.6357583674037887
s4,45,equal,52060,1.0,1.0,1.0,52060.0,1.0
s4,45,inverse_variance,52060,0.35336560010910034,1.0,4.0,33153.984082450996,0.6368417995092392
s4,45,robust_confidence,52060,0.8333559632301331,1.0,1.0,52054.152059096654,0.999887669210462
s4,45,combined,52060,0.3255577087402344,1.0,4.0,33156.58552394685,0.636891769572548
s4,46,equal,52065,1.0,1.0,1.0,52065.0,1.0
s4,46,inverse_variance,52065,0.3520590662956238,1.0,4.0,33244.95850776918,0.6385279651929162
s4,46,robust_confidence,52065,0.8341426849365234,1.0,1.0,52059.66341591266,0.9998975015060533
s4,46,combined,52065,0.3464842140674591,1.0,4.0,33250.123593315715,0.6386271697554157
s4,47,equal,52041,1.0,1.0,1.0,52041.0,1.0
s4,47,inverse_variance,52041,0.3534489572048187,1.0,4.0,33312.24928642343,0.6401154721550976
s4,47,robust_confidence,52041,0.8335469961166382,1.0,1.0,52035.448194663404,0.9998933186269173
s4,47,combined,52041,0.35386067628860474,1.0,4.0,33314.55466461752,0.640159771422869
s4,48,equal,51720,1.0,1.0,1.0,51720.0,1.0
s4,48,inverse_variance,51720,0.35368257761001587,1.0,4.0,33124.790517990754,0.6404638537894577
s4,48,robust_confidence,51720,0.833560049533844,1.0,1.0,51714.6797979651,0.9998971345314212
s4,48,combined,51720,0.3540421724319458,1.0,4.0,33126.151161847294,0.640490161675315
s4,49,equal,51855,1.0,1.0,1.0,51855.0,1.0
s4,49,inverse_variance,51855,0.35383662581443787,1.0,4.0,33352.08074000274,0.643179649792744
s4,49,robust_confidence,51855,0.8334680199623108,1.0,1.0,51849.6652531863,0.9998971218433381
s4,49,combined,51855,0.3413578271865845,1.0,4.0,33359.907103088575,0.6433305776316377
s4,50,equal,52000,1.0,1.0,1.0,52000.0,1.0
s4,50,inverse_variance,52000,0.35507118701934814,1.0,4.0,33480.46631209565,0.6438551213864547
s4,50,robust_confidence,52000,0.8336321115493774,1.0,1.0,51994.70138144648,0.9998981034893554
s4,50,combined,52000,0.32917913794517517,1.0,4.0,33483.56975881831,0.6439148030541982
s4,51,equal,51919,1.0,1.0,1.0,51919.0,1.0
s4,51,inverse_variance,51919,0.35551872849464417,1.0,4.0,33494.592084096985,0.6451316875151097
s4,51,robust_confidence,51919,0.8333916664123535,1.0,1.0,51912.75960621685,0.9998798052007329
s4,51,combined,51919,0.32710784673690796,1.0,4.0,33495.078963777814,0.6451410651934324
s4,52,equal,52191,1.0,1.0,1.0,52191.0,1.0
s4,52,inverse_variance,52191,0.3549511730670929,1.0,4.0,33711.98295597121,0.6459347963436456
s4,52,robust_confidence,52191,0.8334704637527466,1.0,1.0,52185.20710263848,0.9998890058178322
s4,52,combined,52191,0.35524070262908936,1.0,4.0,33709.37839442223,0.6458848919243209
s4,53,equal,51868,1.0,1.0,1.0,51868.0,1.0
s4,53,inverse_variance,51868,0.35491010546684265,1.0,4.0,33609.88766897077,0.6479888885048734
s4,53,robust_confidence,51868,0.8333869576454163,1.0,1.0,51862.42708631791,0.9998925558401695
s4,53,combined,51868,0.3177086114883423,1.0,4.0,33605.56571909541,0.6479055625644985
s4,54,equal,51747,1.0,1.0,1.0,51747.0,1.0
s4,54,inverse_variance,51747,0.35567978024482727,1.0,4.0,33530.414222370644,0.6479682729891713
s4,54,robust_confidence,51747,0.8337871432304382,1.0,1.0,51741.29116077807,0.9998896778707571
s4,54,combined,51747,0.355942040681839,1.0,4.0,33527.554633691856,0.6479130120333905
s4,55,equal,51895,1.0,1.0,1.0,51895.0,1.0
s4,55,inverse_variance,51895,0.35571449995040894,1.0,4.0,33647.156137672166,0.6483699034140508
s4,55,robust_confidence,51895,0.8341949582099915,1.0,1.0,51889.41704204354,0.9998924181914162
s4,55,combined,51895,0.31998106837272644,1.0,4.0,33643.13322418122,0.6482923831617925
s4,56,equal,52019,1.0,1.0,1.0,52019.0,1.0
s4,56,inverse_variance,52019,0.3557731807231903,1.0,4.0,33697.064440868715,0.6477837797894753
s4,56,robust_confidence,52019,0.8344457149505615,1.0,1.0,52014.25902860291,0.9999088607740039
s4,56,combined,52019,0.3520286977291107,1.0,4.0,33694.48310362033,0.6477341568200145
s4,57,equal,52038,1.0,1.0,1.0,52038.0,1.0
s4,57,inverse_variance,52038,0.35482344031333923,1.0,4.0,33617.86132956382,0.6460252378946889
s4,57,robust_confidence,52038,0.8334134221076965,1.0,1.0,52032.062791440905,0.9998859062884989
s4,57,combined,52038,0.32714954018592834,1.0,4.0,33613.19058495067,0.645935481474128
s4,58,equal,52042,1.0,1.0,1.0,52042.0,1.0
s4,58,inverse_variance,52042,0.354027658700943,1.0,4.0,33590.16534096106,0.6454433984274444
s4,58,robust_confidence,52042,0.8335726857185364,1.0,1.0,52035.6007354173,0.9998770365362073
s4,58,combined,52042,0.35432174801826477,1.0,4.0,33586.355518148484,0.6453701917326099
s4,59,equal,51733,1.0,1.0,1.0,51733.0,1.0
s4,59,inverse_variance,51733,0.35341736674308777,1.0,4.0,33302.997089926,0.6437476483081592
s4,59,robust_confidence,51733,0.8340134620666504,1.0,1.0,51727.65736582641,0.9998967267667912
s4,59,combined,51733,0.3536945879459381,1.0,4.0,33301.06241612099,0.6437102510219974
s4,60,equal,51628,1.0,1.0,1.0,51628.0,1.0
s4,60,inverse_variance,51628,0.35271555185317993,1.0,4.0,33125.246734144785,0.6416139833839154
s4,60,robust_confidence,51628,0.833865761756897,1.0,1.0,51622.5489456361,0.9998944167048134
s4,60,combined,51628,0.34586721658706665,1.0,4.0,33124.03767207124,0.6415905646562183
s4,61,equal,52317,1.0,1.0,1.0,52317.0,1.0
s4,61,inverse_variance,52317,0.35129013657569885,1.0,4.0,33478.72162819089,0.6399205158589156
s4,61,robust_confidence,52317,0.8335524201393127,1.0,1.0,52311.6315166104,0.9998973854886634
s4,61,combined,52317,0.35167425870895386,1.0,4.0,33480.298670215285,0.6399506598278817
s4,62,equal,52468,1.0,1.0,1.0,52468.0,1.0
s4,62,inverse_variance,52468,0.3506850302219391,1.0,4.0,33522.80891064854,0.6389191299582325
s4,62,robust_confidence,52468,0.8336405158042908,1.0,1.0,52462.70947097131,0.9998991665581176
s4,62,combined,52468,0.33365824818611145,1.0,4.0,33522.53247645427,0.6389138613336561
s4,63,equal,52163,1.0,1.0,1.0,52163.0,1.0
s4,63,inverse_variance,52163,0.35009244084358215,1.0,4.0,33239.44077647768,0.637222567269476
s4,63,robust_confidence,52163,0.8335842490196228,1.0,1.0,52157.54865225395,0.9998954939756907
s4,63,combined,52163,0.32928064465522766,1.0,4.0,33238.01278760679,0.6371951917567393
s4,64,equal,51861,1.0,1.0,1.0,51861.0,1.0
s4,64,inverse_variance,51861,0.3492184281349182,1.0,4.0,32996.471953858185,0.6362482781639032
s4,64,robust_confidence,51861,0.8339688181877136,1.0,1.0,51855.69199707024,0.9998976494296338
s4,64,combined,51861,0.3372960090637207,1.0,4.0,32997.240341031415,0.6362630944453715
s4,65,equal,52381,1.0,1.0,1.0,52381.0,1.0
s4,65,inverse_variance,52381,0.3485531508922577,1.0,4.0,33331.82061033475,0.6363341786207737
s4,65,robust_confidence,52381,0.8335939049720764,1.0,1.0,52375.69374484409,0.9998986988572972
s4,65,combined,52381,0.34892112016677856,1.0,4.0,33333.651436383814,0.6363691307226631
s4,66,equal,52483,1.0,1.0,1.0,52483.0,1.0
s4,66,inverse_variance,52483,0.3483562469482422,1.0,4.0,33420.56600905212,0.6367884078473434
s4,66,robust_confidence,52483,0.8333752751350403,1.0,1.0,52477.74377130032,0.9998998489282304
s4,66,combined,52483,0.3486216366291046,1.0,4.0,33418.30529869926,0.6367453327496382
s4,67,equal,52019,1.0,1.0,1.0,52019.0,1.0
s4,67,inverse_variance,52019,0.3485647737979889,1.0,4.0,33212.5067972257,0.6384687671278898
s4,67,robust_confidence,52019,0.8335277438163757,1.0,1.0,52013.240512700606,0.9998892810838464
s4,67,combined,52019,0.348923921585083,1.0,4.0,33212.904460268466,0.6384764117008875
s4,68,equal,52081,1.0,1.0,1.0,52081.0,1.0
s4,68,inverse_variance,52081,0.34909719228744507,1.0,4.0,33276.645823250685,0.6389402243284631
s4,68,robust_confidence,52081,0.8335455060005188,1.0,1.0,52075.66475622595,0.9998975587301694
s4,68,combined,52081,0.3020385205745697,1.0,4.0,33272.92431428858,0.6388687681551541
s4,69,equal,51960,1.0,1.0,1.0,51960.0,1.0
s4,69,inverse_variance,51960,0.34913691878318787,1.0,4.0,33255.517051711126,0.64002149830083
s4,69,robust_confidence,51960,0.8335542678833008,1.0,1.0,51954.32595467151,0.9998907997434856
s4,69,combined,51960,0.33917364478111267,1.0,4.0,33255.03052576874,0.6400121348300374
s4,70,equal,52143,1.0,1.0,1.0,52143.0,1.0
s4,70,inverse_variance,52143,0.3495970666408539,1.0,4.0,33394.837477404784,0.6404471832730143
s4,70,robust_confidence,52143,0.8335273861885071,1.0,1.0,52137.90574020555,0.9999023021346211
s4,70,combined,52143,0.30864033102989197,1.0,4.0,33390.801180990195,0.6403697750607021
s4,71,equal,51893,1.0,1.0,1.0,51893.0,1.0
s4,71,inverse_variance,51893,0.3496411442756653,1.0,4.0,33287.3749493717,0.6414617568722505
s4,71,robust_confidence,51893,0.8333368897438049,1.0,1.0,51888.248035858276,0.9999084276464701
s4,71,combined,51893,0.3500087559223175,1.0,4.0,33290.10156265584,0.6415142998604019
s4,72,equal,51894,1.0,1.0,1.0,51894.0,1.0
s4,72,inverse_variance,51894,0.34951382875442505,1.0,4.0,33224.2691341525,0.640233343626479
s4,72,robust_confidence,51894,0.8338244557380676,1.0,1.0,51888.35807628488,0.9998912798451628
s4,72,combined,51894,0.3267483711242676,1.0,4.0,33225.95647179397,0.6402658587080197
s4,73,equal,52031,1.0,1.0,1.0,52031.0,1.0
s4,73,inverse_variance,52031,0.34827715158462524,1.0,4.0,33334.991183635815,0.6406755815501493
s4,73,robust_confidence,52031,0.8333842158317566,1.0,1.0,52025.30981437008,0.9998906385495201
s4,73,combined,52031,0.31401315331459045,1.0,4.0,33335.547189923316,0.6406862676082204
s4,74,equal,51842,1.0,1.0,1.0,51842.0,1.0
s4,74,inverse_variance,51842,0.3485052287578583,1.0,4.0,33189.779437775214,0.6402102433890516
s4,74,robust_confidence,51842,0.833364725112915,1.0,1.0,51836.57051215515,0.999895268549731
s4,74,combined,51842,0.3488076329231262,1.0,4.0,33189.36065201838,0.6402021652717561
s4,75,equal,51596,1.0,1.0,1.0,51596.0,1.0
s4,75,inverse_variance,51596,0.34776902198791504,1.0,4.0,32971.66303302591,0.6390352553109913
s4,75,robust_confidence,51596,0.8333868384361267,1.0,1.0,51590.40847348205,0.9998916286821081
s4,75,combined,51596,0.3152579069137573,1.0,4.0,32971.73434205349,0.639036637376027
s4,76,equal,51949,1.0,1.0,1.0,51949.0,1.0
s4,76,inverse_variance,51949,0.34859204292297363,1.0,4.0,33255.86863198889,0.6401637881766519
s4,76,robust_confidence,51949,0.8336437344551086,1.0,1.0,51943.355592517975,0.9998913471388857
s4,76,combined,51949,0.3458264172077179,1.0,4.0,33257.14361567882,0.6401883311647735
s4,77,equal,51449,1.0,1.0,1.0,51449.0,1.0
s4,77,inverse_variance,51449,0.3480856418609619,1.0,4.0,32955.70841911323,0.6405510003909353
s4,77,robust_confidence,51449,0.8336430191993713,1.0,1.0,51443.30004023758,0.9998892114567354
s4,77,combined,51449,0.30784058570861816,1.0,4.0,32961.158545080856,0.6406569329837482
s4,78,equal,51910,1.0,1.0,1.0,51910.0,1.0
s4,78,inverse_variance,51910,0.3500133752822876,1.0,4.0,33222.71899613987,0.6400061451770347
s4,78,robust_confidence,51910,0.8337666988372803,1.0,1.0,51904.44993879916,0.9998930830051851
s4,78,combined,51910,0.30441585183143616,1.0,4.0,33219.546073602025,0.6399450216451941
s4,79,equal,51900,1.0,1.0,1.0,51900.0,1.0
s4,79,inverse_variance,51900,0.34988337755203247,1.0,4.0,33260.80976038481,0.6408633865199385
s4,79,robust_confidence,51900,0.833530843257904,1.0,1.0,51894.60411816936,0.9998960331053827
s4,79,combined,51900,0.350126177072525,1.0,4.0,33258.16104892,0.6408123516169557
s4,80,equal,52378,1.0,1.0,1.0,52378.0,1.0
s4,80,inverse_variance,52378,0.3496454656124115,1.0,4.0,33589.867506191316,0.6412972527815365
s4,80,robust_confidence,52378,0.833730161190033,1.0,1.0,52372.481637255245,0.9998946435002338
s4,80,combined,52378,0.31353604793548584,1.0,4.0,33589.71655456953,0.6412943708154097
s4,81,equal,52050,1.0,1.0,1.0,52050.0,1.0
s4,81,inverse_variance,52050,0.3496807813644409,1.0,4.0,33382.34292648942,0.6413514491160311
s4,81,robust_confidence,52050,0.8333389759063721,1.0,1.0,52044.74476959028,0.9998990349585068
s4,81,combined,52050,0.32368454337120056,1.0,4.0,33387.244426791905,0.6414456181900462
s4,82,equal,52137,1.0,1.0,1.0,52137.0,1.0
s4,82,inverse_variance,52137,0.3508557081222534,1.0,4.0,33460.34848017581,0.6417774033829298
s4,82,robust_confidence,52137,0.8334701657295227,1.0,1.0,52131.91239647404,0.9999024185602172
s4,82,combined,52137,0.35114628076553345,1.0,4.0,33458.36836970362,0.6417394243954124
s4,83,equal,52057,1.0,1.0,1.0,52057.0,1.0
s4,83,inverse_variance,52057,0.3499409258365631,1.0,4.0,33427.57681054824,0.6421341377825891
s4,83,robust_confidence,52057,0.8343765139579773,1.0,1.0,52051.45849918089,0.9998935493628309
s4,83,combined,52057,0.35030028223991394,1.0,4.0,33429.60812647185,0.6421731587773374
s4,84,equal,51798,1.0,1.0,1.0,51798.0,1.0
