dataset,candidate,run_id,reused,finite
s4,median_mad,329,True,True
s4,median_mad,330,True,True
s4,median_mad,331,True,True
s4,median_mad,332,True,True
s4,median_mad,333,True,True
s4,median_mad,334,True,True
s4,median_mad,335,True,True
s4,median_mad,336,True,True
s4,median_mad,337,True,True
s4,median_mad,338,True,True
s4,median_mad,339,True,True
s4,median_mad,340,True,True
s4,median_mad,341,True,True
s4,median_mad,342,True,True
s4,median_mad,343,True,True
s4,median_mad,344,True,True
s4,median_mad,345,True,True
s4,median_mad,346,True,True
s4,median_mad,347,True,True
s4,median_mad,348,True,True
s4,median_mad,349,True,True
s4,median_mad,350,True,True
s4,median_mad,351,True,True
s4,median_mad,352,True,True
s4,median_mad,353,True,True
s4,median_mad,354,True,True
s4,median_mad,355,True,True
s4,median_mad,356,True,True
s4,median_mad,357,True,True
s4,median_mad,358,True,True
s4,median_mad,359,True,True
s4,median_mad,360,True,True
s4,median_mad,361,True,True
s4,median_mad,362,True,True
s4,median_mad,363,True,True
s4,median_mad,364,True,True
s4,median_mad,365,True,True
s4,median_mad,366,True,True
s4,median_mad,367,True,True
s4,median_mad,368,True,True
s4,median_mad,369,True,True
s4,median_mad,370,True,True
s4,median_mad,371,True,True
s4,median_mad,372,True,True
s4,median_mad,373,True,True
s4,median_mad,374,True,True
s4,median_mad,375,True,True
s4,median_mad,376,True,True
s4,median_mad,377,True,True
s4,median_mad,378,True,True
s4,median_mad,379,True,True
s4,median_mad,380,True,True
s4,median_mad,381,True,True
s4,median_mad,382,True,True
s4,median_mad,383,True,True
s4,median_mad,384,True,True
s4,median_mad,385,True,True
s4,median_mad,386,True,True
s4,median_mad,387,True,True
s4,median_mad,388,True,True
s4,median_mad,389,True,True
s4,median_mad,390,True,True
s4,median_mad,391,True,True
s4,median_mad,392,True,True
s4,median_mad,393,True,True
s4,median_mad,394,True,True
s4,median_mad,395,True,True
s4,median_mad,396,True,True
s4,median_mad,397,True,True
s4,median_mad,398,True,True
s4,median_mad,399,True,True
s4,median_mad,400,True,True
s4,median_mad,401,True,True
s4,median_mad,402,True,True
s4,median_mad,403,True,True
s4,median_mad,404,True,True
s4,median_mad,405,True,True
s4,median_mad,406,True,True
s4,median_mad,407,True,True
s4,median_mad,408,True,True
s4,median_mad,409,True,True
s4,median_mad,410,True,True
s4,median_mad,411,True,True
s4,median_mad,412,True,True
s4,median_mad,413,True,True
s4,median_mad,414,True,True
s4,median_mad,415,True,True
s4,median_mad,416,True,True
s4,median_mad,417,True,True
s4,median_mad,418,True,True
s4,median_mad,419,True,True
s4,median_mad,420,True,True
s4,median_mad,421,True,True
s4,median_mad,422,True,True
s4,median_mad,423,True,True
s4,median_mad,424,True,True
s4,median_mad,425,True,True
s4,median_mad,426,True,True
s4,median_mad,427,True,True
s4,median_mad,428,True,True
s4,median_mad,429,True,True
s4,median_mad,430,True,True
s4,median_mad,431,True,True
s4,median_mad,432,True,True
s4,median_mad,433,True,True
s4,median_mad,434,True,True
s4,median_mad,435,True,True
s4,median_mad,436,True,True
s4,median_mad,437,True,True
s4,median_mad,438,True,True
s4,median_mad,439,True,True
s4,median_mad,440,True,True
s4,median_mad,441,True,True
s4,median_mad,442,True,True
s4,median_mad,443,True,True
s4,median_mad,444,True,True
s4,median_mad,445,True,True
s4,median_mad,446,True,True
s4,median_mad,447,True,True
s4,median_mad,448,True,True
s4,median_mad,449,True,True
