run_id,ddb_seconds,count_min,count_max,count_sum,zero_count,object_pixels,object_count_sum,object_zero_count,variance_min,variance_max,variance_sum,variance_nonfinite,variance_negative,dataset,candidate,selected_train,reused,finite
193,0.5968384029984009,0,59,12722110,19,251352,5784864,0,0.0,72.89192962646484,421492.49703979853,0,0,s5,baseline_3sigma,51778,False,True
194,0.5695063530001789,0,64,12725926,8,251352,5853981,0,0.0,119.44205474853516,421197.04725298745,0,0,s5,baseline_3sigma,51872,False,True
195,0.5798617000036757,0,62,12711447,5,251352,5833476,1,0.0,143.1875,410953.4265239676,0,0,s5,baseline_3sigma,51851,False,True
196,0.5440317789980327,0,58,12775289,9,251352,5866645,0,0.0,58.174476623535156,392011.0401519346,0,0,s5,baseline_3sigma,52098,False,True
197,0.5998628079978516,0,62,12741958,2,251352,5802721,2,0.0,64.01432037353516,395463.5715093306,0,0,s5,baseline_3sigma,51899,False,True
198,0.5530301940016216,0,63,12654898,1,251352,5816153,0,0.0,50.58649444580078,390868.89396431734,0,0,s5,baseline_3sigma,51604,False,True
199,0.5819539460062515,1,62,12661366,0,251352,5802534,0,0.0,100.29296875,388028.7571712396,0,0,s5,baseline_3sigma,51851,False,True
200,0.5873531340039335,0,62,12787274,2,251352,5846117,0,0.0,91.546875,372425.3248802978,0,0,s5,baseline_3sigma,51971,False,True
201,0.5993959330007783,1,61,12728606,0,251352,5858242,0,0.0,51.20703125,388728.20573126443,0,0,s5,baseline_3sigma,51800,False,True
202,0.6013191579986596,1,57,12685398,0,251352,5793742,0,0.0,67.203125,380018.74565039965,0,0,s5,baseline_3sigma,51904,False,True
203,0.5897777720019803,0,61,12644450,18,251352,5812310,0,0.0,55.60286331176758,365935.6342156888,0,0,s5,baseline_3sigma,51689,False,True
204,0.5518990529963048,0,62,12688159,1,251352,5807046,0,0.0,90.07421875,370573.3292077179,0,0,s5,baseline_3sigma,51773,False,True
205,0.5927985409944085,0,61,12744422,15,251352,5852767,0,0.0,62.19921875,355267.9016892452,0,0,s5,baseline_3sigma,51773,False,True
206,0.6056228899979033,0,64,12736735,14,251352,5850113,1,0.0,95.72005462646484,347427.74728396226,0,0,s5,baseline_3sigma,51850,False,True
207,0.5872383669993724,0,61,12880579,1,251352,5893112,0,0.0,90.08984375,342703.5569853087,0,0,s5,baseline_3sigma,52275,False,True
208,0.5783001879972289,0,63,12702122,2,251352,5833171,0,0.0,85.54296875,340794.1910228689,0,0,s5,baseline_3sigma,51954,False,True
209,0.5992020039993804,0,65,12741462,5,251352,5813838,0,0.0,55.151973724365234,344133.4569623461,0,0,s5,baseline_3sigma,52367,False,True
210,0.5807820970003377,0,75,12733786,1,251352,5839272,0,0.0,78.24251556396484,344048.99043728923,0,0,s5,baseline_3sigma,51946,False,True
211,0.6019042010011617,0,61,12712881,6,251352,5799363,0,0.0,50.3984375,346852.8051744067,0,0,s5,baseline_3sigma,51816,False,True
212,0.5729662049998296,0,63,12647762,7,251352,5807735,1,0.0,54.37773513793945,349141.6452162143,0,0,s5,baseline_3sigma,51621,False,True
213,0.6363495700061321,0,69,12826396,8,251352,5858568,0,0.0,60.6015625,345256.8851665149,0,0,s5,baseline_3sigma,52175,False,True
214,0.556224543004646,1,61,12683819,0,251352,5837960,0,0.0,82.06510162353516,343714.60620004014,0,0,s5,baseline_3sigma,51753,False,True
215,0.6079197069993825,0,61,12655865,8,251352,5787856,0,0.0,96.60546875,347074.168105796,0,0,s5,baseline_3sigma,51640,False,True
216,0.5507466030030628,1,63,12742018,0,251352,5821544,0,0.0,95.724609375,342930.655233096,0,0,s5,baseline_3sigma,51837,False,True
217,0.6007222469997942,1,63,12753183,0,251352,5856542,0,0.0,73.220703125,339548.69409991545,0,0,s5,baseline_3sigma,52042,False,True
218,0.5823513990035281,0,70,12733046,5,251352,5832179,0,0.0,51.66145706176758,356421.619911283,0,0,s5,baseline_3sigma,51844,False,True
219,0.5985206460027257,0,65,12678969,3,251352,5825716,0,0.0,79.62435150146484,344736.3988476479,0,0,s5,baseline_3sigma,51635,False,True
220,0.5998687219980638,1,63,12555662,0,251352,5736298,0,0.0,73.59375,356159.968403606,0,0,s5,baseline_3sigma,51367,False,True
221,0.5915649009984918,0,59,12722354,21,251352,5791090,5,0.0,41.8203125,349021.7910474753,0,0,s5,baseline_3sigma,51772,False,True
222,0.6098888540000189,1,66,12801632,0,251352,5928912,0,0.0,140.947265625,344573.42299673334,0,0,s5,baseline_3sigma,52034,False,True
223,0.5508963030006271,0,59,12663380,2,251352,5776698,0,0.0,47.794921875,348891.46384128096,0,0,s5,baseline_3sigma,51466,False,True
224,0.5391443869957584,0,57,12623830,5,251352,5789598,0,0.0,56.91796875,343634.38236722356,0,0,s5,baseline_3sigma,51580,False,True
225,0.6310857519929414,0,60,12717981,5,251352,5818662,0,0.0,98.12065887451172,344863.48863473977,0,0,s5,baseline_3sigma,51763,False,True
226,0.5762334879982518,0,62,12652454,11,251352,5795403,0,0.0,42.603515625,346326.00428634963,0,0,s5,baseline_3sigma,51744,False,True
227,0.647479266001028,0,60,12662236,6,251352,5806014,0,0.0,68.56119537353516,344765.51293309144,0,0,s5,baseline_3sigma,51604,False,True
228,0.610671687994909,0,63,12662592,2,251352,5804327,0,0.0,85.275390625,340911.8213617025,0,0,s5,baseline_3sigma,51696,False,True
229,0.583020118996501,0,60,12618536,2,251352,5758007,0,0.0,91.76377868652344,347970.6192980065,0,0,s5,baseline_3sigma,51347,False,True
230,0.5243021579954075,1,65,12626523,0,251352,5797198,0,0.0,111.07682037353516,343048.2085712901,0,0,s5,baseline_3sigma,51534,False,True
231,0.5683735200000228,0,59,12597150,16,251352,5804861,8,0.0,51.69233322143555,339059.2612796616,0,0,s5,baseline_3sigma,51341,False,True
232,0.569866224002908,0,62,12663344,13,251352,5783432,0,0.0,134.0390625,333111.5483614585,0,0,s5,baseline_3sigma,51470,False,True
233,0.6106005999972695,0,61,12713807,3,251352,5809487,0,0.0,71.5078125,335824.60876251565,0,0,s5,baseline_3sigma,51849,False,True
234,0.6617991460007033,0,67,12586058,3,251352,5751802,0,0.0,115.271484375,334884.54723730276,0,0,s5,baseline_3sigma,51527,False,True
235,0.6033863249977003,0,60,12695643,4,251352,5818097,0,0.0,90.416015625,335185.15401238156,0,0,s5,baseline_3sigma,51852,False,True
236,0.6113426310039358,1,63,12736449,0,251352,5858186,0,0.0,35.444129943847656,323372.52192374755,0,0,s5,baseline_3sigma,51940,False,True
237,0.6310386679979274,1,59,12725715,0,251352,5861396,0,0.0,78.10286712646484,325137.3855115469,0,0,s5,baseline_3sigma,51881,False,True
238,0.5629669620029745,0,62,12711539,9,251352,5824669,0,0.0,37.5625,326035.7680781163,0,0,s5,baseline_3sigma,51817,False,True
239,0.6098395910012187,0,68,12687365,10,251352,5830324,1,0.0,49.06184768676758,320072.3420571362,0,0,s5,baseline_3sigma,51792,False,True
240,0.5843473209970398,0,59,12751046,1,251352,5834958,0,0.0,62.338279724121094,327072.65745487885,0,0,s5,baseline_3sigma,51874,False,True
241,0.6086219970020466,0,63,12775286,2,251352,5860230,0,0.0,52.41566848754883,320989.206591475,0,0,s5,baseline_3sigma,51989,False,True
242,0.5895683409980848,0,57,12665777,2,251352,5823366,0,0.0,71.78515625,318778.74236765126,0,0,s5,baseline_3sigma,51667,False,True
243,0.6011601200007135,0,61,12677814,6,251352,5797002,0,0.0,60.92317581176758,327144.5349108392,0,0,s5,baseline_3sigma,51662,False,True
244,0.5912074079969898,1,62,12614787,0,251352,5819102,0,0.0,56.23046875,321821.0210100268,0,0,s5,baseline_3sigma,51613,False,True
245,0.636914483999135,0,61,12732984,4,251352,5857528,0,0.0,177.4251251220703,326721.2512078325,0,0,s5,baseline_3sigma,51947,False,True
246,0.5849025160059682,0,60,12672262,12,251352,5821359,0,0.0,67.8609390258789,323837.33699344925,0,0,s5,baseline_3sigma,51578,False,True
247,0.6090911369974492,1,60,12753995,0,251352,5897244,0,0.0,60.06640625,323060.8084307155,0,0,s5,baseline_3sigma,51861,False,True
248,0.6132804380031303,0,58,12703009,2,251352,5842189,0,0.0,68.34687805175781,328185.73042444844,0,0,s5,baseline_3sigma,51662,False,True
249,0.5854616099968553,0,72,12780030,6,251352,5851058,0,0.0,58.12890625,326882.79916564724,0,0,s5,baseline_3sigma,52032,False,True
250,0.5949938129997463,0,65,12765646,1,251352,5886655,0,0.0,86.9921875,327287.20158297167,0,0,s5,baseline_3sigma,51916,False,True
251,0.6007863549966714,1,63,12715726,0,251352,5842162,0,0.0,86.19661712646484,336478.7495068542,0,0,s5,baseline_3sigma,51884,False,True
252,0.5726402590007638,0,63,12679520,4,251352,5785711,0,0.0,59.0859375,334921.870076387,0,0,s5,baseline_3sigma,51813,False,True
253,0.6294241540017538,0,59,12925008,13,251352,5923773,5,0.0,65.16015625,324949.8510016883,0,0,s5,baseline_3sigma,52078,False,True
254,0.6108322629952454,1,62,12610564,0,251352,5833994,0,0.0,179.0865936279297,337335.3679848684,0,0,s5,baseline_3sigma,51553,False,True
255,0.5335016870012623,0,65,12621693,11,251352,5778040,0,0.0,77.26171875,350083.05120280443,0,0,s5,baseline_3sigma,51769,False,True
256,0.6480978559993673,0,62,12700684,11,251352,5865452,0,0.0,53.1875,332281.16556402616,0,0,s5,baseline_3sigma,51788,False,True
257,0.5744913949965849,0,60,12713020,1,251352,5850423,0,0.0,70.30208587646484,334046.03303602064,0,0,s5,baseline_3sigma,51841,False,True
258,0.5846047570012161,1,61,12676579,0,251352,5840613,0,0.0,66.49739837646484,333731.65820268006,0,0,s5,baseline_3sigma,51735,False,True
259,0.5780729239995708,1,61,12709912,0,251352,5852119,0,0.0,79.79621887207031,341395.6564728335,0,0,s5,baseline_3sigma,51884,False,True
260,0.6274181170010706,0,72,12758635,12,251352,5822457,0,0.0,40.05859375,329343.702704829,0,0,s5,baseline_3sigma,51760,False,True
261,0.6068345070016221,1,63,12708360,0,251352,5802946,0,0.0,65.23307037353516,326871.727445575,0,0,s5,baseline_3sigma,51741,False,True
262,0.6009927970007993,0,61,12740700,1,251352,5897337,0,0.0,48.46875,328320.8973037116,0,0,s5,baseline_3sigma,51768,False,True
263,0.5750608499947703,0,68,12731299,10,251352,5834260,0,0.0,141.720703125,324875.8634887208,0,0,s5,baseline_3sigma,51815,False,True
264,0.548682724001992,1,64,12801357,0,251352,5885987,0,0.0,71.83853912353516,316108.2170516753,0,0,s5,baseline_3sigma,52096,False,True
265,0.5839874500015867,0,61,12594612,8,251352,5815246,0,0.0,47.2353515625,320911.66149836173,0,0,s5,baseline_3sigma,51302,False,True
266,0.6097889349985053,0,65,12722063,2,251352,5810330,0,0.0,84.607421875,322517.34921815497,0,0,s5,baseline_3sigma,51802,False,True
267,0.5913957369994023,0,68,12705485,4,251352,5823274,0,0.0,54.28645706176758,319651.5264441966,0,0,s5,baseline_3sigma,51781,False,True
268,0.6138236630067695,1,59,12671990,0,251352,5823409,0,0.0,88.6640625,319693.7931435828,0,0,s5,baseline_3sigma,51612,False,True
269,0.5642566809983691,1,60,12734472,0,251352,5852735,0,0.0,136.5625,318429.7614738458,0,0,s5,baseline_3sigma,51783,False,True
270,0.5448266570019769,0,58,12646014,5,251352,5808309,0,0.0,53.38411331176758,317875.71534435754,0,0,s5,baseline_3sigma,51595,False,True
271,0.6213871899963124,1,58,12733065,0,251352,5850665,0,0.0,66.88411712646484,320054.254273252,0,0,s5,baseline_3sigma,51845,False,True
272,0.578663090003829,1,58,12714904,0,251352,5889257,0,0.0,47.19140625,316296.8857823679,0,0,s5,baseline_3sigma,51989,False,True
273,0.5923956949991407,1,64,12672015,0,251352,5828376,0,0.0,44.92265701293945,316841.64313258266,0,0,s5,baseline_3sigma,51582,False,True
274,0.6361484239969286,0,67,12594262,9,251352,5775226,0,0.0,38.91015625,317001.0827905878,0,0,s5,baseline_3sigma,51553,False,True
275,0.5601369159994647,0,67,12674614,2,251352,5816606,0,0.0,35.49609375,310237.6827956339,0,0,s5,baseline_3sigma,51787,False,True
276,0.5680540050016134,1,61,12733849,0,251352,5828328,0,0.0,80.74869537353516,315258.56961816276,0,0,s5,baseline_3sigma,51942,False,True
277,0.6444696749967989,0,61,12704754,19,251352,5836184,0,0.0,48.77018356323242,318574.91011131316,0,0,s5,baseline_3sigma,51797,False,True
278,0.6490540059967316,0,64,12786967,4,251352,5833184,0,0.0,75.67606353759766,314208.99704111874,0,0,s5,baseline_3sigma,51897,False,True
279,0.5906183569968562,1,59,12744474,0,251352,5845159,0,0.0,177.15625,319025.29655590205,0,0,s5,baseline_3sigma,52063,False,True
280,0.5554354690029868,0,63,12688781,4,251352,5799129,0,0.0,135.9778594970703,309396.82532819867,0,0,s5,baseline_3sigma,51910,False,True
281,0.591968338994775,1,60,12644995,0,251352,5820914,0,0.0,80.390625,314934.4880725423,0,0,s5,baseline_3sigma,51460,False,True
282,0.658377642997948,1,60,12525512,0,251352,5769929,0,0.0,81.39961242675781,315939.5752278078,0,0,s5,baseline_3sigma,51426,False,True
283,0.6127010929994867,0,61,12738311,5,251352,5834804,0,0.0,39.11002731323242,308936.5753124521,0,0,s5,baseline_3sigma,51896,False,True
284,0.5947839490036131,0,62,12666488,3,251352,5791825,0,0.0,40.37165069580078,309888.56420123886,0,0,s5,baseline_3sigma,51737,False,True
285,0.5782643069978803,1,61,12805229,0,251352,5880850,0,0.0,111.376953125,314405.4528026532,0,0,s5,baseline_3sigma,52316,False,True
286,0.618268182995962,0,71,12695158,8,251352,5806846,0,0.0,58.65690231323242,311418.0906023394,0,0,s5,baseline_3sigma,51590,False,True
287,0.6265145979996305,0,60,12722088,1,251352,5866081,0,0.0,51.67159652709961,309264.0275762405,0,0,s5,baseline_3sigma,51861,False,True
288,0.5403942609991645,0,61,12763901,1,251352,5868541,0,0.0,79.796875,315649.7049701396,0,0,s5,baseline_3sigma,51905,False,True
289,0.5105497090044082,1,66,12821564,0,251352,5872757,0,0.0,38.94322967529297,305345.6867317332,0,0,s5,baseline_3sigma,51956,False,True
290,0.605491982998501,0,63,12802726,2,251352,5899227,0,0.0,59.66471481323242,309026.2362454918,0,0,s5,baseline_3sigma,52002,False,True
291,0.6018974580001668,0,62,12684401,6,251352,5779194,2,0.0,89.9921875,316634.8411057492,0,0,s5,baseline_3sigma,51674,False,True
292,0.5974204220037791,0,62,12682873,4,251352,5850682,0,0.0,56.8359375,318090.1609993971,0,0,s5,baseline_3sigma,51566,False,True
293,0.5811473919966375,1,63,12684513,0,251352,5887072,0,0.0,56.07421875,316673.9561472087,0,0,s5,baseline_3sigma,51716,False,True
294,0.5958937559989863,0,68,12781774,20,251352,5795222,17,0.0,66.07421875,308188.8676389637,0,0,s5,baseline_3sigma,51906,False,True
295,0.5561604289978277,1,70,12636045,0,251352,5807291,0,0.0,110.94140625,314908.150149862,0,0,s5,baseline_3sigma,51632,False,True
296,0.6165151690001949,0,68,12745276,7,251352,5789692,0,0.0,102.46484375,314220.4373351564,0,0,s5,baseline_3sigma,51698,False,True
297,0.5745290920021944,0,60,12763036,24,251352,5835082,0,0.0,75.48046875,322589.13116782944,0,0,s5,baseline_3sigma,51852,False,True
298,0.42184679800266167,0,60,12857575,4,251352,5896910,0,0.0,50.11262893676758,312919.46797256847,0,0,s5,baseline_3sigma,52060,False,True
299,0.4545303819977562,1,67,12660012,0,251352,5809135,0,0.0,66.6953125,317950.1322891377,0,0,s5,baseline_3sigma,51473,False,True
300,0.6253473949982435,1,67,12605311,0,251352,5807524,0,0.0,51.95068359375,317655.06959909806,0,0,s5,baseline_3sigma,51799,False,True
301,0.5476972489996115,0,60,12751891,6,251352,5855027,6,0.0,53.184898376464844,319314.87857989524,0,0,s5,baseline_3sigma,51929,False,True
302,0.551800020999508,1,63,12773788,0,251352,5835661,0,0.0,54.435546875,312659.2117852273,0,0,s5,baseline_3sigma,52055,False,True
303,0.5309436769966851,0,58,12748825,1,251352,5825716,0,0.0,62.40104293823242,331287.53079729277,0,0,s5,baseline_3sigma,51810,False,True
304,0.611221906998253,0,60,12649322,2,251352,5785468,2,0.0,55.44661331176758,322007.9226160795,0,0,s5,baseline_3sigma,51541,False,True
305,0.5405863100022543,0,59,12743916,6,251352,5857527,1,0.0,49.89323043823242,305314.90216853324,0,0,s5,baseline_3sigma,51846,False,True
306,0.5983821480040206,1,61,12756900,0,251352,5872501,0,0.0,117.759765625,313994.2963152449,0,0,s5,baseline_3sigma,51933,False,True
307,0.5827398980036378,1,65,12575723,0,251352,5759952,0,0.0,61.07421875,317999.15815197944,0,0,s5,baseline_3sigma,51257,False,True
308,0.5780672149994643,1,59,12672276,0,251352,5781884,0,0.0,57.1544303894043,320094.2573827228,0,0,s5,baseline_3sigma,51655,False,True
309,0.5827695560001303,1,60,12780020,0,251352,5869361,0,0.0,89.525390625,311660.2791934811,0,0,s5,baseline_3sigma,52004,False,True
310,0.6291320079981233,0,63,12883287,9,251352,5954857,0,0.0,64.71549224853516,309079.10966481816,0,0,s5,baseline_3sigma,52262,False,True
311,0.6069722510001156,0,67,12763542,7,251352,5849451,1,0.0,59.15625,314778.6094326443,0,0,s5,baseline_3sigma,52024,False,True
312,0.5547297370067099,0,59,12799087,3,251352,5846066,0,0.0,71.1527328491211,315189.1436366317,0,0,s5,baseline_3sigma,52112,False,True
313,0.6049033050003345,0,65,12891116,1,251352,5886788,0,0.0,43.84700393676758,305500.3849085077,0,0,s5,baseline_3sigma,52091,False,True
314,0.5397123660004581,0,63,12755950,4,251352,5852758,2,0.0,122.80859375,326778.3292225205,0,0,s5,baseline_3sigma,51819,False,True
315,0.5991174480004702,0,68,12837732,5,251352,5880901,0,0.0,159.806640625,317116.92388414656,0,0,s5,baseline_3sigma,52031,False,True
316,0.5534678699987126,1,67,12674645,0,251352,5825802,0,0.0,79.39192962646484,315370.31725808216,0,0,s5,baseline_3sigma,51678,False,True
317,0.629384009000205,0,67,12726639,1,251352,5842333,0,0.0,165.82421875,320011.68118087767,0,0,s5,baseline_3sigma,51926,False,True
318,0.612737253002706,0,66,12666585,11,251352,5845405,2,0.0,65.23046875,321147.81057715265,0,0,s5,baseline_3sigma,51383,False,True
319,0.5473202030043467,0,62,12573606,3,251352,5759713,0,0.0,96.591796875,333436.71283827047,0,0,s5,baseline_3sigma,51240,False,True
320,0.5264494639995974,0,60,12753170,3,251352,5832789,0,0.0,80.77994537353516,324688.0753912977,0,0,s5,baseline_3sigma,51536,False,True
321,0.6322880930019892,1,71,12722871,0,251352,5841210,0,0.0,47.96875,326057.7926367029,0,0,s5,baseline_3sigma,51873,False,True
322,0.5910220190053224,0,62,12619054,14,251352,5759457,2,0.0,66.1968765258789,330601.39680377115,0,0,s5,baseline_3sigma,51637,False,True
323,0.5549808329960797,1,69,12814641,0,251352,5876296,0,0.0,71.32421875,326493.77729581675,0,0,s5,baseline_3sigma,52331,False,True
324,0.6197390489978716,1,64,12723780,0,251352,5845827,0,0.0,85.09765625,331082.2736262217,0,0,s5,baseline_3sigma,51688,False,True
325,0.6316625760009629,0,66,12733420,5,251352,5858919,0,0.0,60.49609375,337497.5143027406,0,0,s5,baseline_3sigma,51928,False,True
326,0.5949098670025705,0,66,12740136,7,251352,5835952,3,0.0,94.10078430175781,337206.20968667784,0,0,s5,baseline_3sigma,51712,False,True
327,0.6247515470022336,0,58,12651038,1,251352,5795546,0,0.0,332.546875,345941.27495537105,0,0,s5,baseline_3sigma,51564,False,True
328,0.5809233420004603,0,64,12797785,7,251352,5857384,0,0.0,47.48112106323242,342414.34775332006,0,0,s5,baseline_3sigma,51995,False,True
329,0.5640550349999103,1,64,12714574,0,251352,5841592,0,0.0,194.3893280029297,350563.5190854419,0,0,s5,baseline_3sigma,51840,False,True
330,0.6022887559956871,0,66,12718779,2,251352,5808576,2,0.0,90.6171875,346596.3388768391,0,0,s5,baseline_3sigma,51778,False,True
331,0.5840611379971961,0,63,12639976,10,251352,5807971,0,0.0,90.3515625,346566.01918308646,0,0,s5,baseline_3sigma,51597,False,True
332,0.5584976110039861,0,58,12646193,3,251352,5803835,0,0.0,69.52474212646484,334337.1152901777,0,0,s5,baseline_3sigma,51409,False,True
333,0.5584114519951981,0,60,12685783,5,251352,5819572,5,0.0,77.11328125,355647.43328552897,0,0,s5,baseline_3sigma,51449,False,True
334,0.6011742679984309,1,64,12698929,0,251352,5796955,0,0.0,81.09371948242188,350073.38946443197,0,0,s5,baseline_3sigma,51650,False,True
335,0.6676476249995176,0,59,12691903,1,251352,5809088,0,0.0,52.73502731323242,351338.0442254825,0,0,s5,baseline_3sigma,51751,False,True
336,0.6075604109937558,0,61,12708033,3,251352,5835704,0,0.0,95.85546875,341690.2628412344,0,0,s5,baseline_3sigma,51642,False,True
337,0.5962583439977607,0,64,12730995,23,251352,5838720,0,0.0,97.2421875,354285.232846791,0,0,s5,baseline_3sigma,51741,False,True
338,0.5339589989962406,1,63,12817936,0,251352,5847781,0,0.0,136.02734375,359699.3176438338,0,0,s5,baseline_3sigma,51860,False,True
339,0.5907615199976135,0,63,12673493,8,251352,5823311,0,0.0,80.65103912353516,353899.90405570593,0,0,s5,baseline_3sigma,51733,False,True
340,0.5783218759970623,1,62,12785752,0,251352,5817022,0,0.0,68.875,363297.16587785294,0,0,s5,baseline_3sigma,52013,False,True
341,0.624056508000649,1,64,12796052,0,251352,5879981,0,0.0,81.54947662353516,362866.5338500848,0,0,s5,baseline_3sigma,51869,False,True
342,0.5967660119931679,1,64,12746427,0,251352,5845751,0,0.0,130.0885467529297,363266.4169390546,0,0,s5,baseline_3sigma,51902,False,True
343,0.5745712670031935,1,64,12723488,0,251352,5778136,0,0.0,118.8125,362814.6663763924,0,0,s5,baseline_3sigma,51549,False,True
344,0.5487054710029042,0,66,12783879,1,251352,5845284,0,0.0,78.2601547241211,367553.1726861252,0,0,s5,baseline_3sigma,52063,False,True
345,0.6462408259976655,1,61,12683439,0,251352,5804285,0,0.0,222.3203125,377851.0349246116,0,0,s5,baseline_3sigma,51383,False,True
346,0.5928537269937806,0,61,12826671,7,251352,5871880,0,0.0,307.8958435058594,375417.2132344448,0,0,s5,baseline_3sigma,52051,False,True
347,0.5995030929989298,1,66,12648624,0,251352,5810726,0,0.0,66.80859375,390827.3470982842,0,0,s5,baseline_3sigma,51456,False,True
348,0.6010858330046176,0,65,12773975,1,251352,5833626,0,0.0,357.7734375,392150.7585347327,0,0,s5,baseline_3sigma,52120,False,True
349,0.6271487739941222,0,69,12749719,15,251352,5832192,0,0.0,135.3046875,395847.43660764117,0,0,s5,baseline_3sigma,51886,False,True
350,0.565534146000573,0,66,12661156,7,251352,5818030,4,0.0,244.4609375,387423.7448866825,0,0,s5,baseline_3sigma,51614,False,True
351,0.635618959000567,0,62,12813731,4,251352,5866301,0,0.0,121.74609375,399945.46501602425,0,0,s5,baseline_3sigma,51848,False,True
352,0.5931104230039637,0,70,12774199,7,251352,5840417,0,0.0,111.07552337646484,404366.38930043,0,0,s5,baseline_3sigma,51850,False,True
353,0.6219774939963827,0,60,12753973,18,251352,5861186,8,0.0,114.2734375,387564.8641127999,0,0,s5,baseline_3sigma,51628,False,True
354,0.5325149620039156,0,62,12789550,5,251352,5892386,0,0.0,139.5989532470703,407478.4701595099,0,0,s5,baseline_3sigma,52165,False,True
355,0.581128705998708,0,68,12599377,8,251352,5767816,0,0.0,275.888671875,409810.7782551257,0,0,s5,baseline_3sigma,51592,False,True
356,0.6142629490059335,0,63,12671170,4,251352,5848930,0,0.0,93.88671875,398151.3558812851,0,0,s5,baseline_3sigma,51739,False,True
357,0.6312487179966411,0,64,12702937,4,251352,5814201,0,0.0,123.802734375,389011.62893998856,0,0,s5,baseline_3sigma,51710,False,True
358,0.5888150400060113,0,65,12714129,7,251352,5846118,0,0.0,84.88411712646484,392645.61686327535,0,0,s5,baseline_3sigma,51594,False,True
359,0.5553433730019606,0,59,12703179,10,251352,5841718,3,0.0,180.310546875,383150.39555362484,0,0,s5,baseline_3sigma,51429,False,True
360,0.5888134139968315,1,66,12822894,0,251352,5890601,0,0.0,184.88671875,383432.0020979148,0,0,s5,baseline_3sigma,51896,False,True
361,0.6225627410021843,0,64,12729638,4,251352,5810398,0,0.0,194.9921875,380534.16871113045,0,0,s5,baseline_3sigma,51836,False,True
362,0.5431466089939931,0,66,12760809,7,251352,5872164,0,0.0,107.10025787353516,366071.4379316137,0,0,s5,baseline_3sigma,51802,False,True
363,0.6214544070026022,1,66,12720669,0,251352,5840110,0,0.0,154.982421875,381919.12928617,0,0,s5,baseline_3sigma,51763,False,True
364,0.6044405580032617,0,69,12763362,10,251352,5862262,0,0.0,136.01171875,365157.4421826316,0,0,s5,baseline_3sigma,51548,False,True
365,0.6143230979942018,0,63,12691298,6,251352,5830671,1,0.0,113.74609375,366672.7169730239,0,0,s5,baseline_3sigma,51544,False,True
366,0.5589208569945185,0,66,12666438,15,251352,5808164,1,0.0,89.576171875,365701.8504099262,0,0,s5,baseline_3sigma,51471,False,True
367,0.5877237009990495,1,63,12715205,0,251352,5824070,0,0.0,87.34765625,353493.08504256356,0,0,s5,baseline_3sigma,52034,False,True
368,0.5896417349940748,1,59,12690209,0,251352,5796811,0,0.0,99.78125,356415.4074527201,0,0,s5,baseline_3sigma,51710,False,True
369,0.6022469230010756,0,62,12739904,18,251352,5842067,0,0.0,225.06640625,358113.0244797069,0,0,s5,baseline_3sigma,51911,False,True
370,0.5946899679984199,1,65,12810963,0,251352,5881669,0,0.0,220.216796875,346280.09012654726,0,0,s5,baseline_3sigma,51871,False,True
371,0.5914731719967676,0,61,12828113,10,251352,5867220,0,0.0,89.64453125,339418.58182237565,0,0,s5,baseline_3sigma,51967,False,True
372,0.556709212003625,0,59,12690472,4,251352,5810093,0,0.0,40.34895706176758,351445.752308295,0,0,s5,baseline_3sigma,51480,False,True
373,0.5895799190038815,0,64,12650418,2,251352,5803280,2,0.0,112.00130462646484,347027.4830988371,0,0,s5,baseline_3sigma,51418,False,True
374,0.5966852440033108,1,69,12828060,0,251352,5908077,0,0.0,48.44661331176758,331018.61965549435,0,0,s5,baseline_3sigma,51928,False,True
375,0.6153992140025366,0,62,12763895,14,251352,5849160,0,0.0,66.96353912353516,338733.7938529142,0,0,s5,baseline_3sigma,51991,False,True
376,0.5930114680013503,0,68,12754278,6,251352,5810638,5,0.0,57.58854293823242,333664.7986733034,0,0,s5,baseline_3sigma,51875,False,True
377,0.6196820800032583,0,64,12657096,21,251352,5747005,6,0.0,91.39453125,347994.0607683493,0,0,s5,baseline_3sigma,51536,False,True
378,0.6250128270039568,0,60,12638119,7,251352,5812580,4,0.0,118.8359375,338497.8794077602,0,0,s5,baseline_3sigma,51752,False,True
379,0.5916680820009788,0,65,12723167,5,251352,5832584,3,0.0,51.72265625,337904.19881542586,0,0,s5,baseline_3sigma,51600,False,True
380,0.5967499670005054,0,59,12720730,2,251352,5851702,0,0.0,35.300071716308594,323143.6252162606,0,0,s5,baseline_3sigma,51564,False,True
381,0.643656992004253,0,62,12736077,13,251352,5823892,3,0.0,55.9296875,329671.75171593507,0,0,s5,baseline_3sigma,51614,False,True
382,0.6042535160013358,0,61,12762399,19,251352,5849966,6,0.0,64.82421875,325968.6230958463,0,0,s5,baseline_3sigma,51823,False,True
383,0.581016626994824,0,69,12801961,2,251352,5876990,0,0.0,81.69921875,336057.5794607469,0,0,s5,baseline_3sigma,51876,False,True
384,0.5768978289997904,0,62,12732970,1,251352,5824653,0,0.0,109.71484375,329503.38592715503,0,0,s5,baseline_3sigma,51681,False,True
385,0.5609907609978109,0,66,12702240,4,251352,5771551,0,0.0,98.572265625,333587.2000550091,0,0,s5,baseline_3sigma,51467,False,True
386,0.5983312320022378,0,62,12813128,12,251352,5843474,0,0.0,57.1171875,325694.5705703444,0,0,s5,baseline_3sigma,52163,False,True
