dataset,run_id,total,train,validation,test,pairs_mhd_sha256,validation_mask_sha256,test_mask_sha256
s2,95,87970,70277,8923,8770,50e8a3ae244df5c80e7fa8667e71e4a5b29a9821825fabfb21266c708c66c116,7c46b7f6d0e61321ab4ea96a256125724fec1af1b5ac26c61bd77c3613882577,cec6f28021f157f334c802c0f4d204124f168e8300c54a622da5a96fc1f159a9
s2,96,87293,69465,9065,8763,3a82d5315d55b92c400f2f3e5c9168b49de4e1290ebed50f05db639a98d65921,25c2bd80fe7df3f0bda7b190c5d2bb670e57516d9ce5f5257b4b6ba9c2de7d72,883e9db1bd6260590926cd2e0e156d1bc52283e46c2b6836191f9f5a56d9ad35
s2,97,87036,69577,8626,8833,67e68cc685e53a1b11fa24ec9fa64940eba8e2ea21e38aab2deb8c8e98771431,19c3bb7a01933a86241268167ac40bb9fd185ac43e16138f7b8d08e953afe49c,70c81245343bdefa258711d50b38506ec1fbb485f92d83d132087ffdd54d4a0f
s2,98,87740,70173,8786,8781,bad2a20c2d4b27f0f36e3214a4feafb398553ca183e9afd8ca7ccb37eea7803a,d67bc0bb9cdcb1d449f5309721ba148618183403c7d0c7acb97a9dc62c4b8306,2edea81aa0bc2ed2e3a66750857c2b046fba268de77fe4d3a59f613dc5d67b70
s2,99,87889,70254,8815,8820,6dfb69a0eb89fffdce5f971b0c76185cc31f0981cf8fa101fa527b72dce73c8c,eb3e1ea963c4e61ead3eaaba0a6ac6ffa8eb4c1d432e7deecfbfed44b511b98f,cbf130eda355543209da08b258742cc95bb5d94df906f91582832f3e44039895
s2,100,87738,70380,8533,8825,1375e7bc09e2b3842b0af64d25e4b8902dc6bf0635203922fb74fece407b84e6,cfbc00466c58a12267191f15f1194c507d77e706adaa020ee2a7c373a2568933,e0ba9ef0904bf13c45457a9232cf0c97726e65fc783017cfdb6366566dbf1199
s2,101,87984,70446,8712,8826,db3d050db17bbabd321029ae4865694aa1d9d5d40bccd021daae64770ceef036,534b36c5044bbd09af9a1d6d8fd3c4610c078ab47f7e0e155d2493a76fb75d3b,bcc06dfee04a103e124f4e6ad4204da5b8bb373cc720b73f94383b16d80b2674
s2,102,88695,71124,8810,8761,5f4ef02db7e745eff42e99a764e08f03bdc61a8681724f4494006dd15e883089,c467126d8a0dcf136cbe234c288b1bc25421271bf75a4ff6a2a509f1acba6681,c22664cbed50536f7211b71c4f03ce01ac918bbadb5f796b2e961b6f4910337c
s2,103,88091,70333,8907,8851,bdf39725ea12ffb0b0a88d184a57dd1cda8b4c8a96e2f50bf982c75e972c384e,4799f84e06646dddab19223c99a63f36c9276c51d9a24409110899940f0a0ed5,660dd354bdcbabb178275f9ea050c1cf74eab1d2077ed7cd0cad875a10b47f69
s2,104,87570,69744,8833,8993,0b34c61e768f5ecaaa96a807e5859b6d52654d8c3aeeef99f142ae181e60f0bf,1ab038536ab3ef2771d1b2f6dabbd5cb96755732748cfeca967e360403589e11,e34cbddea9d0be72a7b3234f9cbec5a7a757c35dc31d9a209be6a661b6f253fc
s2,105,88479,70709,8861,8909,2e5e175d006b2d702ce42bed760ac039773eabe869d761ff993d5c94fb60d2a4,c1980c6dbe898c0dcfcff7d9b96edd116ffd0644cae508a64e19e8ecfee22bb6,c4dae04f20ade5ebeff9af993331f349d0127f6fdd90a112f5a095b24e0614a7
s2,106,87659,70068,8890,8701,d651917318996355e4a955a2fcd1be60434d600298b46afc30c3e9812dd3c258,d3ee632f6325e5e3c7417889776882444b5c39735b19c7145c0970ba54c9d55f,dd0da047f1351e9312e46722812f8948dfe79043a9701bc93c1f8a243cc4e01c
s2,107,87721,70283,8701,8737,9bd4df15471c58c89abdd267896148a58b5eb245911c925a0f487107d93a6105,8b334fa2897a1790b56599c20d5d4567bd2bb671b72f411b9d6cab7087d32169,0aa791fa35fd3cc13eeb3165ef21d56d46638e9dad0701fc3d2c61f59eb5931d
s2,108,87825,70275,8776,8774,c1bce690ae106dffe0296e74d9cfb99d6f985c026f5aaf4a4cadf98c09b75bce,18234f7db6a8a225cab0a75d080b92b117ae26de1a4ccecce557a5532bc7ace3,30be83062c7d5ce3a63b134fcbab995c7cfdbedbc8719231d1fa04a1e965dad2
s2,109,88227,70536,8753,8938,eb69c7adf272acc468d48a91a9d4d7951da26d6fa2bb1ffd7db953f94b1e1cca,a3fcd8f8567b82b1d2a6dd437c7a74980de78b240e255384c6df250ac0512aab,2b9aa251fc62ad9473e2e7c54612dd0ebcbc5a5b780106ee006658abd7c8d796
s2,110,87948,70372,8715,8861,551871a733e53cd4492c024abfc85afe203c2a5bc40d9220b735101e1d53b413,8fa29efd73d53c33065fba76f3f7dc64c5a49294ceca0f7919977f32d129b92a,c7c8cbf08e94f4eedf0985dda5164ff2898053700c95ec14171fcddfa389c62b
s2,111,88318,70838,8888,8592,ccf50e449d16291aeba8827535bc621f01117cce7db30fc609445e0fc2a76010,918728e0179250ea3fdd5659baf9994144e148153b444c4ac5e6902c278fd1e9,c9efb70db89c3c7e4be64fb237a423c1b005632b7ff8b6832519b16490bbea73
s2,112,87737,70153,8836,8748,750789681be3046ca86ae2a89847f8195a7d2352b3d926910263b71dd6db3888,d74313d8e1afe3982a2d7eb26f1055609add980a3bd4801e999ce48ec53e79c8,8240ec5e0c358fd1fca10098bd1c99271768eb1e023c92e13b34695e4b055a7e
s2,113,88023,70342,8877,8804,e5f58caeace1ab538e3eb58a465d08ce0e56172f4f657bdfd137b165ec1a480e,c99fb5dc2dda7d86ed34fa22965748619bf0aead540e6e121692a9d89bdc8389,d60940e57874ba1b0d2084170d5292c0436eaf1e27ab77d3bae1e0888a8c7a66
s2,114,87625,70212,8818,8595,224d80869f7fb70b6d377a4d8d57e843395d7e17d9fb9ad25249a3bff30cd276,65ad0d8ffe32cfca0e04e8984b29e27f25d383c81cfeee34b37ab528054b9bd0,1aa47f215b2cd0285931ba0a6180bd8d8a45e2e462b9301e87f02c7a4ee26e3a
s2,115,88573,70765,8926,8882,3147de667a5025a0228d55c553b645814f40e82e8149b09a2274757afc597d71,1a015e75b6a7a3ef0ade623c0820cc95180b63f0ac3367ffb8563a1d709e600c,87caa2149227fe48707358dd79f0e69a02e844da718500c7de90eb1b21527242
s2,116,87953,70399,8743,8811,7f06d680c588ae1ca4a285eec770bbe436eba7b81e73987d8d43ddd87174f6ac,a171f7b0fc66f889fb08ec0ba25192964135988e309b903b450408889a498cb6,333d21c78d5156383b4dbc97c6d771de32128f79e4823bc0716ca0373095c037
s2,117,87463,69980,8807,8676,d2a32d82314ba5b54b16f4752e25b8bd457667820283079cb2d28a4162469987,9e5cc5f01b1083340da226adaca964f3ee908e6722aa07d5262e0590bf0130f2,e99c1081d73e84ba83343a4c0201c2b1f19cab00d515cad396d2616072d4c290
s2,118,87872,70340,8765,8767,5c7cd451770f3571278f0a04adadb8f76cab7cdb9d9f89a3fd5c59064075fac0,67a3444d4c711b3ef1b1d10221048fdee93882c1316c1573d7a06f3fcd203ea9,faa17b6e8e92a2043891dabd66a6bac5ce8c49956e9dfc014241c87751751939
s2,119,88275,70520,8919,8836,8538ba6c7acd56283232202394bcbbaa36395f6d5343b09200c5b325a2f9f1ef,c14e06231a505df0f66ea86028029ba47ebe0da52934fe6ce629121bba0dea02,0a343228f61a8b2318557b1bf49b3d58d063c84485eaac35b6e10bb9a1b0bcc6
s2,120,87067,69704,8709,8654,6dd57dc61d7e285a0aaaf047b7695eee994f533047e4316536272456e3276e46,3a54c1ea7113e974b304341d5ee1dcdc9786d1cde5803043137f3f13f8cee316,0eb58e82e8e27c379e329316589ee4f59468bcd483703658e8045a14732fee10
s2,121,88328,70789,8960,8579,39e47329a45c0c93a4b821bca8b011e602331726b95079b46a8fc2204c192ec0,7d72756accf08a13c398457e462199a4921dc6a2e21ebd2520b033b83e01443a,06657b77ac1529584440f4ba60a1ba9af8bcade1baad27c10db23a6416240cee
s2,122,87390,69839,8724,8827,afafa446564c092a3ec5caaafd363f4286c8ccfecf912f83d943cfb0c335b5b3,d6e2d91531152e2a7e8cbd867e70fe075909c7881e1197a1868244c583c95158,19d5e9974ccc7355c8810de20591752272d45a17985846505d6a5a1ca59b505a
s2,123,87951,70512,8669,8770,7796a05814b89ced512d476396f550c6f4b8a2a240ea9b3c8fedcd75c1886d1f,7f18a5a503583335dee224e7f2c2840aeab69fd1189c185461c5a3307696b7b1,d3b66956642b69abc2a745c06d02771d0e9d54a7750cd5fd0b557c7057785aef
s2,124,87700,70233,8911,8556,97f86d7683936f49c0a62031b090c687288ef629cdda73156e4f5b80500178b9,83bcb0df253277493b3e3696974e6b9db4579e93ba14ddc4da77b4bf7bf8bd40,b4748c988b3413d6b1bb9205de1a14dccf8199251d4f45ddd7b413d2b5696718
s2,125,88076,70466,8811,8799,d7dfaf81585f284e59ac240a74eea519703b97f36edad48f56307bce86d87a16,da595ea2213e8c6591e0b70ba74447dbebeefaed00abc671386df8a3ccbcae1a,2871f29054eb3b6af1f093c2a7b044908989b73ba5307168ff722426853b8e91
s2,126,87972,70402,8785,8785,524a2c3c5c3b550b6eb2c190b95ff472714ba06b51a57ba14a4e88725b8a44f7,e481ff7b343f9968b6ddd8a229eda5725a1dcffb9d25708a2370c1c139b340fc,255837fc82534065d28a66513e0106c2dd7288b989d38efcb98b0f7f8287894a
s2,127,88297,70601,8789,8907,0605ab5f983e74b435406fe1dd342feaa77f7ecc6e62ff06c7ab20047761af63,ecd1cd0e37bcf462f488553eee979993bf71707d8a50c64d77ce5ab17d7c9f91,2329978afe91aeb138da0a9c6b1f1ca830f1244b6e286b8529e86320622e78b2
s2,128,87950,70333,8958,8659,96cf9585d0277cbcd46d0de280de05b4f9d45978abe4dcb0911c934ddbb33a27,e8b2f752f656e5bb5b60bd9c833d405f3b99f349f1e9c8cd8d4540432de2ecd1,c94033919c9b42c197a0448f497bb03131b0253422412f4959da74967e22d529
s2,129,88257,70630,8774,8853,f0e5933a8e2d7ffd1ee8151aaff51b6703780b71e76be7b0c7b5e421e476447b,9faf5335ded08e00c510c2feed24264c0c87d1d5e2f62a3dfdd72289feb5481e,30bc1014c206731cc135755ade92f581342b591d040ad5e5c5adc53fa06ae524
s2,130,87874,70363,8770,8741,4c94e6b71016dd03227f806cc0f359f7cc1d752de59844d53d55ee20f2627923,3070e84751b77ab04ecd3de02351ce981c10a0e7d58e5c6e60e51f49ef6f051a,9c10f6a601ad084d48f3374ab91ac056bee43f9faf6614e8077e2e0ab52cc0f5
s2,131,87607,70050,8795,8762,e2f667aa69c730fad6e9d3e9d4e586d74769015c406a41634d0bf8fa822ef95e,b386b9cb10c3e72d2ebf75609a237ddde28efef2aa5bd8e7125d6e1a86eebc04,c9bf4bd7e94ae5fbf842d015ccf085f3202cfd1ce3656c4a84b4cc7c4836d3b4
s2,132,87632,70081,8907,8644,50195e75ff865034f4b32b575df01267366d6e7aca6cd6c880773a4f8367fe44,e8735285624958535c902d3b96d1072c8e89e72c74cb83bd76e409873a3df05a,461fd970ff03b2f4bb48185aeac7208c38526a5dbcd94b4229883ecb53f30bcb
s2,133,88117,70348,8851,8918,1e755a4cae0f95e9f74fddbab115980f592a1dfac9e756a81198d193c4a91350,52b25c88af5cc9f239ddadd8fa81c1eb97832cfc99aa9d7918d591fe189602c8,131639b19bf463a32b6715c4f525a335993653bde0e1ae2a9b8c971b959908f5
s2,134,87682,70077,8776,8829,362518da6a7c928e9725de62c27c88fffac83f1da8925606dec9f70991865bbf,f5aa2bc14369453ff44856ee6b87984bbf448021d3ca969bbbe20264e0a592e8,8d4f76684bad1310f1bbf68c4aa14e956dca08c9e00c92c38a449bb51c675455
s2,135,88023,70457,8721,8845,7700187410444d2b9979114a47714eac418a65b163d3f4c4048392082f41fb39,b60f139de87f0db13fe968deeef79378ab52685539fd93e7e18d66d7e0774de5,d77b157c102a57f22c06d04373a868432c4e43a774ab9667bc75ffc5e4168f1d
s2,136,87963,70457,8820,8686,fc925891e34dd84480b2fa53b7a65229b1e9f9c4b0c2236cafcb7cea41bf08a7,548c5617b593347d6c348cfcc496b9eabb78b696dd717cc8be2c7c6e6e5baab6,14a03f1e15248b40f25c8d143e83922af4b93809c23d77a2c7eb05e0f7188d6f
s2,137,87949,70317,8829,8803,afdd6e992f8e5df2d9496cb4ccec88dc1a7b16d80428f6863a07a9d9ae6943ae,6c95699a32fe9a3215ea04f3a9b25c77374d421bacdf6534dced8d719002cb05,aa161e4ef34d88342df26670d701bdc46ac00a13de84f069786c68f1a216d034
s2,138,88441,70597,8937,8907,c06f374ab22911056fc99b6a1b9b80348f273e60e208fe6d05d4369ed22c2df8,038efa7439c523ce9ba225007f013df782f176b16ca57d2abfd98ec652714e6c,067d6f6558753d15984d189e13fdbae10f988dbb7c458ced0470cd21c3041a25
s2,139,87989,70540,8728,8721,f0d01deabdb07560beab3e89e8b5a139b5fe4b4717bf59ed69d51c299e4a3f17,cb1ed6f7bf781c9e88c77535ab44bdf72b04e367be791fd8bd1ee6fd2b8c52ea,b3d1a5722a835286b89f9e887e8e8e27e54ff8c09a24c49fe357535e2cadefbc
s2,140,87680,70004,8867,8809,c3706f6acb8973476a924f1b4c01c7a3f3c1ac54b2d5306e6fbc086ecf53f088,95873ba7c10912934219750c20e7e969a2731d576bf65819a6032c06b692742a,5bdd1735b90a44e669176a90472023d2c28a1cfb4e2b07ff39dca1fe8fef59e5
s2,141,87934,70292,8803,8839,97cc96404669a2b91cdeb7e7e3ff6667982f3552a7cfabac7af85d0b00940452,9b0b1f464abfd0748a9d88224985d1131b59feb4390567e2bb76593acd616f54,6725053d1d8e04b130e3936adba46240f005e881d2cead3f7eb22c0343c88b03
s2,142,87898,70488,8793,8617,bb4aa09d6a014704a3dd1f4823546e4beb823b802b650a1d4d1d5511aabbbfb4,1cf9a11478f081a39cbbbe538a20d37197987cf64ff7ac6ec37139ffb7b9014f,5d19d965cc7e20d41c0973d2e5dfe73859ee2eb2040b8d4c6acb474f98125454
s2,143,88495,70797,8868,8830,bc60cc16e894231dd2a9e7d7729204f6ca8f07945781e9127307963d8a74ce9f,45516ba60e0d2e0b68d859f77d6d3be0da04ad5e450d03b52d22d8996e627642,9f38f6a659b4268984dd39b8982504f631fb3dee880a32709d566ee91e265b0d
s2,144,87695,70001,8869,8825,dc40c3b3908851054f70c77f30eae9c6192cfb16561ccb289dd22a27e7479e3b,60aaec6937770c553b3b70f74c8b02fbae608373226bf1d9a249f59f48b42f62,be85a173b000c92cf2e6dec43c45981d93208bec147eea2cf12f81da1a19e858
s2,145,87755,70023,8869,8863,93010ad5627832d6adeb537134ee09f4cbf08bf66fbacf41983ca790fa475144,8baf54891787b120004e1c56043291f147f2234bfca03af343bf363cbbb7ffb7,e1a5b6fb0735927f3f1988a6ca485b5fd1de44a7fb821cc05817a72b46390db5
s2,146,87967,70274,8806,8887,575bf6c24f9bb6e1ae017811d48cb1904100fd0e73fd58e30be42f4b3c6c35e9,eb108e16bd8dc138cfa8d49c0ae25018043349b1d110e7e1725efb6fab99fef6,21f09e241aa320590f57824d7fd9e8c5396f775f3c1b2fc431ac52ba5d201289
s2,147,87488,70187,8696,8605,877307cd3cce13ef6571399a74cb6bd844ff316300f456d6c72eca4da3c5c05a,848955f915b157d2eb3201321bcaacab84942a115c722f2fe6cee97f34441937,aa54c10d0271ee28a55ab284d17cb7de3612981eca72cb5ddbb1d1539acb20b6
s2,148,88067,70467,8773,8827,996d006f37843cfd833c00a54431908780f15daf092ab624630c6486e1520c74,19647a22147d5a3d1ec7ede0a00e0b44b16a90d7242478539333615b77564375,831d139fbbc14197b8e60abe57043cb38057c4d9c34f7d81e05805a46e5923f6
s2,149,87746,70363,8674,8709,3df9b88df0af33939b3c76ecd7c22856edec42bec28b1b2ef7ced37589a13f18,3223092891575edbff06080a7f08642de28b37992c597078779402bb6a563757,b24c2659ec56c62db7b19151b6188eb0570d98a6e036245fdccb048c5482d742
s2,150,87463,70058,8681,8724,cf6d7ac0784d0dad0be1161984024e0950d51b22a0fc39c681e7044fda1adcef,36fa296dde08f850871da214b9cadd3b3ca5bc12cfd3bccf61a201ebc0863b33,110b82280f7f8c7dd0a0ea6f02170d25c645f3c0da85bee3b11778697d8749e3
s2,151,87970,70309,8956,8705,9b570597ad8bd4de67c62c12bb8bb8b21abee36ed96c02859a95c346ab310e5e,8ffda811d024a202c1fae8a76937f8caf0280bc2cc284bbc4e33a137214692e1,a8d8f6372f10442e2e5b6404f4e3c9c1ef5d83de2675ad0b2af5d8f3e602c187
s2,152,87861,70272,8885,8704,9255f1d6552de1060dcb33e46f6284803d27da5d7e6c793cfd6543fce38ed617,0d9f5e99645e45a6244bcd73e2b7473b6a05afb05d4049341873f6c3328f57be,90d14bd945f429293b5e425838678587d19d0857c6889aee523af7c98ae0b624
s2,153,87717,70031,8881,8805,9c3c3cd0f5c0b67ff03c835de0fcac07670787a4cfae94aa2331c788569adb78,46b7dbe3a1811228bcddd70f16737bd7857e6d616bd631c958ac06bbf0d395f7,019bb49a68ec483addd3181bffb61e89154b50d9d6e9455479558916f706555b
s2,154,87514,69887,8827,8800,d5e1ad9876c8981fa89fd7ffb12a9dc1f62c07a8deffe4d4ea287c72da6061b4,850d08acc2ac94a99a2cd23b8713cbaabff062e22d1ff12476f58346a440fe00,5ae4c36217a7fd98457f21235b4dfedc2405013cb8fac4de4c8f98b5a5d9de65
s2,155,87587,69997,8687,8903,1c6a5f72219bee19e6e9c669aea98ccc1d2fb07c5a525f128536aca09e47a409,7a50514b2de4ce7359630b42957862f94e92245772cdc399dd8c51ba0472075c,86f42eb06f73789204a0ceb95c4bbca1dac46cf558a36c5a1f8ada8732310792
s2,156,88200,70421,8881,8898,75abb2de75a9523b8efa779b52c17e99dae27f4ad7a99c03b6c92dfe9a11c6b2,47b70e1a19dbbe8754519223502389c01fe7c370fd63576c8cf34bcc9bed8170,f3ce920b7f16c525ecfecdb4e13af562565470a5874ecdc5a8f508a7e713cb01
s2,157,88104,70392,8860,8852,545cce997a6c785acf1b8ee8099916170a86c256745766fcf379af8491759a21,8edfe4a8f1c8b0c6b72f32e4c7a3ead8e703e8d643772c3993918aef4f21ddcb,d22d234b0ff7ef94e709ec1dd1954a4df9c957e9ea8066bf1247206b9f7a8bfe
s2,158,88419,70512,9010,8897,4a6e8c88e318e78865662846289407a7f804b041067747842a86c0aaa57a0aad,07db335e84786c777e3ff9cb9b7bda350d9aa24ff5d2bed8c30a16a1fb8ebd3c,e216aa6f80086703609a1eb5437b06857c001b4d155d919b70d010af08d38523
s2,159,87443,69920,8737,8786,aa1b37b40b0b6d302c85e733f74899438c8f6ed6e7c29e6e6836189d72b47000,6064eaf2be2fd086c15316005b1b9a39196f09266109a6d0eda887ab0aaf2feb,959690d9227ac42135593d36ad76f649f433244705c9ba761016367b902767d4
s2,160,87843,70187,8862,8794,21e9235662ad7e495d8bef8ab46f402c5fb14794974d44df340ae7d735cc9402,d94d678e0bf14ba949f1c783478acab64b437ce9e9c1f5350fe61009552bf11a,470ebaf95309124cab2de5fe959bdf8ed92975268319622621fa777f78b77693
s2,161,88038,70405,8783,8850,cbf052e9bf0b0fbbd7d2d261c7fc5506ef73134431993c202d30ebdfadc3d527,07aa87119a97ed36af4f814a68461741d7bac92473c6b2404e80a03c234fdb5d,b0ab8f7767b7994c10dd297aaccf9190457775503279e0a069e9e5523519dae2
s2,162,88072,70402,8741,8929,e779e1ea0ea74325a63a0481b917e5b8d6d1edfc7e875704eac09cb55decd705,6e6c3a6166f5b90c7564f42f105b53722eee1386f04d5503df691ad9486202b6,a79657ac374bf411c4b433557adc35b599049077372eb4d9720ef907bab64dde
s2,163,87883,70317,8816,8750,439feb318feca39fffad1a9bc0d888059ec99db0a1d1109af13ddd5302f749fd,f9fae5b5cfa9d71f25d8741cb6f446e30dd8886fc343987952dd6ec99ebbd760,e66c623d4d5d543684b68c4bca41f4d3fd8891520de49c443597a285d0230233
s2,164,88208,70718,8840,8650,522731785aee639da18ba698a8389b7a5a392af91279119fd1dc9b6503a7d19a,f23553d8e98d47b1cd2037c2f668cf0dbad4ce320c332172db3c818c9148487e,92862202bad8fd41c2296af1fce8acbb19f425769f42c9d9257e29bc1bbfca0d
s2,165,87300,69822,8683,8795,fd9c8125b4b6e84c48197d15f5b575457095f15c9dfdb5b5e335333d0173e248,acc171370e7e5c68ba3cac14771dabb6e7522e8a12fc14f18cf620249596ae49,b869f122eccf85c9349e7a6d8c29ad3afc551927252d7bf7ae3ea134788a24cf
s2,166,87988,70459,8798,8731,0de7b1e7ad42efd7a9cd17cd8160fe4abf6250fc5ef5eacc1cab439f88b56128,b0e33b32e53316eb7d096eb5a711f413fd512ff5cee5d013ecdc867ffdf6c22e,015a6744b06a729d5fca5e39b7b53477925ec0e444477294da07a115f47bdb96
s2,167,87764,70280,8823,8661,c30fef98e8f2c980dfcaf1092fc42b7aca90a16858455af38d12fded7fd2979a,003dab5469eed27fcb7e0780029d3662fbe907093326dbf5d80273d866d4fd98,3700c9e8d3a31b3bf303a39a30d3fe95f0a3c55ee3c0537c4386649cb66c1dbd
s2,168,88077,70360,8823,8894,7d4db0ae859b5cd7609b8caff47b46826eec713225d327cab6c848a9a5a16db2,4aa51699d7ec54fcae1a5aa90abef6f464a01db617d2c4bf254aca87199ddc9b,bd1b748250e26cc9b318efda4063ad099450f1a8dfcb64e1adcbd8cda190ddce
s2,169,87858,70231,8790,8837,9089d6a43ed75f3b793b213a76fca78cde75e390665d28f1a99443f040dfa969,98a22dbe007fc97217007f3d05cd613f0a6d1d4e1b0f4263baaedaad60f159fd,d69a8f3cb783b91f18bd1862acea56a1b8eb8ff66cdd8fc9ec764d970df9ff0f
s2,170,87778,70249,8819,8710,6cc0b33694e70d2bbb085d52aa6b1c42941c005b43de6a86ce071901a74f2d70,94cb7ef89b50ffb60d36c030528eb5b873cafdea2382682e4772756cc7d1c20b,120b1e52f9e494876a5aed973f252fd365b8b9eb7536a03435cc904c06b6b2a6
s2,171,87978,70450,8846,8682,d501fd7c2cdfaeda2664687e53f566d06a3e98c14d5eb020c4fd9f8cd5334983,b910b841be9878d66f77cfd1098a110be851a1c29ecd01dc8cce4a27c4eb42ab,7de1cc57238d257b5ffa64856ce0302db8139883076735ef0656e4b6e04d25cd
s2,172,87842,70284,8680,8878,ae43f92ab1f136f36af76f80614c1ea3eddd22c56f8cb56b21114929a0e8f832,5a91abbbea59cb565d16c5cfc43f15251bf225b0c727da561605691722f060a7,9a16ae858700c47d533091d84582a9394cd354f78db73fc932a648a2344bd37a
s2,173,87978,70255,8763,8960,419da39a93b78040729fc4063b25a0241fc3086dc86d506f7aca9f4b95a6e9fc,dcca307617d4003c901ed0cf6ebae53c7a5c216fcd3fb978f525af7ab2d07015,9276ca206154899402b4006556470f8d630983ccb48ce2b06c942cbb2cd3063d
s2,174,88418,70762,8861,8795,1542e16deb8bdcf8f84a6e74e468aa5023fbb726160527a071c9f2d6bc82b9bb,801ff650ce196a3773b26bdf5ea3655cafd0af0897ea9881a82bccc7b7df6de3,d7a5f508dfeffc71098e3446ef007858d0e8e6080645a5535a0a2c7a6d6814bc
s2,175,88750,70945,8861,8944,6bb8d353cc5549475460f3c0ad465442dd85eac4f61d8b06c2153e6b55014df3,bcada363980033580bab1c60bad016573b1ce0205190f315d3d41b3322f4d5f3,f72323367f1f7408381928e9be5d3201c11a1ae4a823f0c97ec0f21960bf846f
s2,176,88203,70679,8736,8788,bf133ebde23618c5dda76126d1b3446714744fae5e4d5287bcaf8e071573443a,c7fbe450476a65d0d2288a593d66334c32984e808a31e024c2cdec833fce9fda,c5a21ba3acf7fe5d5654c146210391aff1d99486d933a9bc23f75ac552c43a19
s2,177,88174,70626,8744,8804,0b31132404a4fcc5db370e4b1d4a685b3301ce6df237e7c79593e935a648c449,59fe46345e8389d3d0f79f515b95cc6c8851800e236cceaaf3d781d65e8bdc1a,e035be1a6a121391119578decdbf75e5d1217e1c051dd5e58702c71cc5bb56d5
s2,178,87604,70098,8742,8764,828efa935088fc54cb44bf9ef926dcd07c3d2b166ed05fadd533bc37ec0f5d4f,58f9770f0d8d1b5e2f558902d94bb036f50b87f20e91e2c516665fe7ba7016f1,aa3b0ac2e57e58f97fadb14b0640966cb666d3b2bc853ddc6689898d7f256e67
s2,179,87934,70375,8869,8690,9e75e4377557488dc441ca718fd5921cc29bfc8ffe28c90add3560e684028d8c,a10db5c9aaf55de381d3731ff9b0e7406155d92c287dd637abf2bf041e98e82e,55febe31dfb3c7c97aae35af7356862c8d10895a3d4e2828ce6f427d98f482f3
s2,180,88333,70455,8835,9043,fa7d11e7122792fb79a9848f5f30a906cb5ef59c27e30db27a70da3bda782a8c,b5ce45f57b4c07507239b388e8b870699775a3361f04ed26e01d093cfe1e1125,b35336909ecb5a4ba6a9eb95fb3bad20d5b3ce66afd008f59cd6978b85db9477
s2,181,87694,70154,8824,8716,5132a94f9f7ec141229a53da11191b65bc278193cda7cdd97003ea68139ec1e0,289e350c24bebdd3de0b659ba83b5b5c497d0e77e821669f78c648e18fbd9515,ebb739683ca19e2765d332d78bd86e46fe5db5b0faa0469f8937c476bbff3c73
s2,182,88203,70449,8932,8822,34b480daa1ce1cc2889fe09954888bce47d678b7959638ce06bb0a1b34ee3683,93c48ad8f0fd9a7905bbe91abb4b43f9f37ffff5b58b6abaa49da80288bedd77,a0008984fbcf4c7bf1940297913b153966ae652ca00fbb8b8d9c896b854a473c
s2,183,87970,70450,8670,8850,b43f5691f4f295f8e5232a0b00348348750f57bcf921b2d5dcab07236b6a5082,c4e1fe881a269660ac33e9e2024794cf1c232756217178ee2c9d18e2e4bdd4c1,0e9944c19a8222927b8219c8d0fc31d5570f3b65586d1c766b297826a0c36de0
s2,184,87892,70467,8668,8757,71af97b9f8e2b67e6848c4f8d15b29b2fcf796260f1c49d9365f0be94e78e035,ac865f507b71093265a4dbcd59187ae608bf9baf5cb919cf83120d9d3b062968,d99c2d56a7d06c7f41d521a7324597e6f2839462c416bc4c0b8c27b1bca97411
s2,185,88329,70740,8752,8837,4a8c23098658e19393e1d638d97855b76fde6976b763521dd99551858989a505,fea303f8882b08dc7ec4e42a5e22ac994c0a4a32ed41a3d33327534c0fadc406,e807c85e1163d93fa37d1c8100f518b1db35cb548d0a8ef8411253d638bae889
s2,186,88029,70665,8705,8659,ee8e6642c2a4ef6a07b79c363a86cb54443b57b99a4f11717a571d162e52e883,39e9046e111ae9424832865ea029e3001743d4255fe75fc7679fe702e269b4ca,ca1ac7e5e4ff63f4e2d379c9233c4b73ed3c060ffd132ebd0855139d0a8887a0
s2,187,88219,70849,8600,8770,9605dce267b1b3db92beb0612277b7a981a57e4f81f7bcf15678591d216095e6,78d69feb48f5df940d3b8225a727fc2fc62e4fc5006dd2f910b2a87598e2f70a,1325aa9196649ab14b5700176848304733a85b7b34ccbda958cfe285426fb7cc
s2,188,87861,70174,8817,8870,1f3eaf1a1d1da87eab69b833af2d49d8a6238f064d747cb1f30c98b51f8a44c4,810f880ba56d027bd4b2a43a06b14c07b8bb6c3f19c5802f3a2a3dc62567b2f5,6601f29e2e87d67ed288c6657722bc7f39e57840d9cb37d7f2ecf489a407e70a
s2,189,87695,69959,8900,8836,57e55f7166a61eb9b98479ee12e829c2f3440fb7d66816e699ec3c7fd27a116e,fbe84c984b70f0d1234ed3481ebf0bed3b987e21deb0959cf261d7df29df202b,bbe6ded54597382bc22aa8fa866875d5090c469e75e6f0769b31b98ea8b728fb
s2,190,87916,70277,8824,8815,2b94a8637089ce6cf463a583801a379dd92e399b11133fc580875b90f954d4b0,db7b988b533ce5bd093ea357fe6dbfa63e11423b2d49c16dde242585fc1f6e32,460f77a3258fdbc37aee5e83058dd4e9ad069d8496cb9f32e86118ae7bd31a31
