dataset,candidate,run_id,reused,finite
s2,robust_mahalanobis,241,True,True
s2,robust_mahalanobis,242,True,True
s2,robust_mahalanobis,243,True,True
s2,robust_mahalanobis,244,True,True
s2,robust_mahalanobis,245,True,True
s2,robust_mahalanobis,246,True,True
s2,robust_mahalanobis,247,True,True
s2,robust_mahalanobis,248,True,True
s2,robust_mahalanobis,249,True,True
s2,robust_mahalanobis,250,True,True
s2,robust_mahalanobis,251,True,True
s2,robust_mahalanobis,252,True,True
s2,robust_mahalanobis,253,True,True
s2,robust_mahalanobis,254,True,True
s2,robust_mahalanobis,255,True,True
s2,robust_mahalanobis,256,True,True
s2,robust_mahalanobis,257,True,True
s2,robust_mahalanobis,258,True,True
s2,robust_mahalanobis,259,True,True
s2,robust_mahalanobis,260,True,True
s2,robust_mahalanobis,261,True,True
s2,robust_mahalanobis,262,True,True
s2,robust_mahalanobis,263,True,True
s2,robust_mahalanobis,264,True,True
s2,robust_mahalanobis,265,True,True
s2,robust_mahalanobis,266,True,True
s2,robust_mahalanobis,267,True,True
s2,robust_mahalanobis,268,True,True
s2,robust_mahalanobis,269,True,True
s2,robust_mahalanobis,270,True,True
s2,robust_mahalanobis,271,True,True
s2,robust_mahalanobis,272,True,True
s2,robust_mahalanobis,273,True,True
s2,robust_mahalanobis,274,True,True
s2,robust_mahalanobis,275,True,True
s2,robust_mahalanobis,276,True,True
s2,robust_mahalanobis,277,True,True
s2,robust_mahalanobis,278,True,True
s2,robust_mahalanobis,279,True,True
s2,robust_mahalanobis,280,True,True
s2,robust_mahalanobis,281,True,True
s2,robust_mahalanobis,282,True,True
s2,robust_mahalanobis,283,True,True
s2,robust_mahalanobis,284,True,True
s2,robust_mahalanobis,285,True,True
s2,robust_mahalanobis,286,True,True
s2,robust_mahalanobis,287,True,True
s2,robust_mahalanobis,288,True,True
s2,robust_mahalanobis,289,True,True
s2,robust_mahalanobis,290,True,True
s2,robust_mahalanobis,291,True,True
s2,robust_mahalanobis,292,True,True
s2,robust_mahalanobis,293,True,True
s2,robust_mahalanobis,294,True,True
s2,robust_mahalanobis,295,True,True
s2,robust_mahalanobis,296,True,True
s2,robust_mahalanobis,297,True,True
s2,robust_mahalanobis,298,True,True
s2,robust_mahalanobis,299,True,True
s2,robust_mahalanobis,300,True,True
s2,robust_mahalanobis,301,True,True
s2,robust_mahalanobis,302,True,True
s2,robust_mahalanobis,303,True,True
s2,robust_mahalanobis,304,True,True
s2,robust_mahalanobis,305,True,True
s2,robust_mahalanobis,306,True,True
s2,robust_mahalanobis,307,True,True
s2,robust_mahalanobis,308,True,True
s2,robust_mahalanobis,309,True,True
s2,robust_mahalanobis,310,True,True
s2,robust_mahalanobis,311,True,True
s2,robust_mahalanobis,312,True,True
s2,robust_mahalanobis,313,True,True
s2,robust_mahalanobis,314,True,True
s2,robust_mahalanobis,315,True,True
s2,robust_mahalanobis,316,True,True
s2,robust_mahalanobis,317,True,True
s2,robust_mahalanobis,318,True,True
s2,robust_mahalanobis,319,True,True
s2,robust_mahalanobis,320,True,True
s2,robust_mahalanobis,321,True,True
s2,robust_mahalanobis,322,True,True
s2,robust_mahalanobis,323,True,True
s2,robust_mahalanobis,324,True,True
s2,robust_mahalanobis,325,True,True
s2,robust_mahalanobis,326,True,True
s2,robust_mahalanobis,327,True,True
s2,robust_mahalanobis,328,True,True
s2,robust_mahalanobis,329,True,True
s2,robust_mahalanobis,330,True,True
s2,robust_mahalanobis,331,True,True
s2,robust_mahalanobis,332,True,True
s2,robust_mahalanobis,333,True,True
s2,robust_mahalanobis,334,True,True
s2,robust_mahalanobis,335,True,True
s2,robust_mahalanobis,336,True,True
s2,robust_mahalanobis,337,True,True
s2,robust_mahalanobis,338,True,True
s2,robust_mahalanobis,339,True,True
s2,robust_mahalanobis,340,True,True
s2,robust_mahalanobis,341,True,True
s2,robust_mahalanobis,342,True,True
s2,robust_mahalanobis,343,True,True
s2,robust_mahalanobis,344,True,True
s2,robust_mahalanobis,345,True,True
s2,robust_mahalanobis,346,True,True
s2,robust_mahalanobis,347,True,True
s2,robust_mahalanobis,348,True,True
s2,robust_mahalanobis,349,True,True
s2,robust_mahalanobis,350,True,True
s2,robust_mahalanobis,351,True,True
s2,robust_mahalanobis,352,True,True
s2,robust_mahalanobis,353,True,True
s2,robust_mahalanobis,354,True,True
s2,robust_mahalanobis,355,True,True
s2,robust_mahalanobis,356,True,True
s2,robust_mahalanobis,357,True,True
s2,robust_mahalanobis,358,True,True
s2,robust_mahalanobis,359,True,True
s2,robust_mahalanobis,360,True,True
s2,robust_mahalanobis,361,True,True
s2,robust_mahalanobis,362,True,True
s2,robust_mahalanobis,363,True,True
s2,robust_mahalanobis,364,True,True
s2,robust_mahalanobis,365,True,True
s2,robust_mahalanobis,366,True,True
s2,robust_mahalanobis,367,True,True
s2,robust_mahalanobis,368,True,True
s2,robust_mahalanobis,369,True,True
s2,robust_mahalanobis,370,True,True
s2,robust_mahalanobis,371,True,True
s2,robust_mahalanobis,372,True,True
s2,robust_mahalanobis,373,True,True
s2,robust_mahalanobis,374,True,True
s2,robust_mahalanobis,375,True,True
s2,robust_mahalanobis,376,True,True
s2,robust_mahalanobis,377,True,True
s2,robust_mahalanobis,378,True,True
s2,robust_mahalanobis,379,True,True
s2,robust_mahalanobis,380,True,True
s2,robust_mahalanobis,381,True,True
s2,robust_mahalanobis,382,True,True
s2,robust_mahalanobis,383,True,True
s2,robust_mahalanobis,384,True,True
s2,robust_mahalanobis,385,True,True
s2,robust_mahalanobis,386,True,True
s2,robust_mahalanobis,387,True,True
s2,robust_mahalanobis,388,True,True
s2,robust_mahalanobis,389,True,True
s2,robust_mahalanobis,390,True,True
s2,robust_mahalanobis,391,True,True
s2,robust_mahalanobis,392,True,True
s2,robust_mahalanobis,393,True,True
s2,robust_mahalanobis,394,True,True
s2,robust_mahalanobis,395,True,True
s2,robust_mahalanobis,396,True,True
s2,robust_mahalanobis,397,True,True
s2,robust_mahalanobis,398,True,True
s2,robust_mahalanobis,399,True,True
s2,robust_mahalanobis,400,True,True
s2,robust_mahalanobis,401,True,True
s2,robust_mahalanobis,402,True,True
s2,robust_mahalanobis,403,True,True
s2,robust_mahalanobis,404,True,True
s2,robust_mahalanobis,405,True,True
s2,robust_mahalanobis,406,True,True
s2,robust_mahalanobis,407,True,True
s2,robust_mahalanobis,408,True,True
s2,robust_mahalanobis,409,True,True
s2,robust_mahalanobis,410,True,True
s2,robust_mahalanobis,411,True,True
s2,robust_mahalanobis,412,True,True
s2,robust_mahalanobis,413,True,True
s2,robust_mahalanobis,414,True,True
s2,robust_mahalanobis,415,True,True
s2,robust_mahalanobis,416,True,True
s2,robust_mahalanobis,417,True,True
s2,robust_mahalanobis,418,True,True
s2,robust_mahalanobis,419,True,True
s2,robust_mahalanobis,420,True,True
s2,robust_mahalanobis,421,True,True
s2,robust_mahalanobis,422,True,True
s2,robust_mahalanobis,423,True,True
s2,robust_mahalanobis,424,True,True
s2,robust_mahalanobis,425,True,True
s2,robust_mahalanobis,426,True,True
s2,robust_mahalanobis,427,True,True
s2,robust_mahalanobis,428,True,True
s2,robust_mahalanobis,429,True,True
s2,robust_mahalanobis,430,True,True
s2,robust_mahalanobis,431,True,True
s2,robust_mahalanobis,432,True,True
s2,robust_mahalanobis,433,True,True
s2,robust_mahalanobis,434,True,True
s2,robust_mahalanobis,435,True,True
