dataset,run_id,total,train,validation,test,pairs_mhd_sha256,validation_mask_sha256,test_mask_sha256
s1,96,394303,315410,39714,39179,655e7f4f7dc87bcbefdd5612e56da36774fe867958f4048d4f20bfec6b1b74c6,07321d651a0678caa2b9384c5563f51804607d041113282cc49f9286f122720e,3967f5bcef7e432d334e382b853dd73d01eedb34cee27ab52e0259201fe40891
s1,97,393943,315210,39356,39377,86a0943255e366ea658ccd452e8ea683b0638ac134366246948f601f4c143e6a,601469f6197e1a685dc1b9778bc8698cf4344574f562fef0e0349449f2dc6574,14844d77c7850f4100f512f2d654defe4859bef7ccbc933e69f0edabbda4da3e
s1,98,392797,313803,39379,39615,17ca5159b2b28807f7f681b351a14dee788867b84d43c8a09caae5200141946e,74033154d94877e43c2bc21c56c43ba421b65b755cfad810d08389eead78dc61,cb10f21066b2c558828fa486ca3fb3ced7e6c89441e3dc3c3c31d6033944d4db
s1,99,394302,315088,39781,39433,496806455562994db052a149615d95e604116117be5f013fadd1e1e8fb705f10,46c3cf776d2cf13bd326b6a1860d9d52bf5fbf71e09991ef79a72846feaef280,78d615d4e41b42c52d7108439a84c960016843331ca464c99068d2a8dd547485
s1,100,393334,314991,39046,39297,100a6d5527f2e832f29dfae4527142fa1acd88cafd7c519144a7791c9e7e7005,c68196651fc1c1e7f725c66031803466493df013a638fbbb925eb9f150a698a1,8528a4bdc17f5815b565d73449e4cd074581f0569172b7ada85546f74b047a8a
s1,101,394453,315801,39346,39306,57eaf377f225927c453136dca1026f08325b8f34adc7495a0ca03215d639e373,da6abe95e4ef0fcda287e1846259c43991f9c6205b9b65a2304cf8c46294d0f4,1dd87dd03e9639588e856d2908a33e660723181ff37b3a8a21642b40ea488f1d
s1,102,394104,315497,39229,39378,43a856bea97a3add2ec3a924d7e8d12de73aa86e44ad965a288e20849e363751,c6d13ea7fe57ec8e94efd9c77355ac80638007d3d3f5b4d78d4eb309db72e9ac,d53de100185dc707c6a44a69c546421a3857943d1532b80273b5a73cebdddd04
s1,103,393306,314877,39334,39095,27e1ce4b1d823481e76c6eb487baeee7ab31b75385e5776a885111c4d9cc1801,f3c0629dbc2881a8d82002df20f645e1ef7565a5779220f80cb33ec9046147fa,71bb69b81ea9c4f3e91b0b2392a0dd6048a1869c22d4cd38de0808ee87ce4cdb
s1,104,393471,314732,39335,39404,3fef44ab2e71fcc889ce72685da791f030ae7d14e6278aa0ff3a29c81bcee786,d27d9df2adf89cc5ac90756fe741b5e07a3cdf85a4746c04728d5155eab4b440,36e996fea9071a745055596e8335881baff6998a089fa6a5b2213ba41a53f10a
s1,105,393655,314424,39561,39670,4a8658463b68fd05b95626b7e1febff8881de14eaa8849426d00333104138d61,d9739846ea298bf453fc56f6911476d515032361479d92434640e9c903b06d7e,f00bfa942f87f341cf00a24f15e9dce230ffeda22bf106f2bb4806a2e7a4b097
s1,106,394879,315811,39868,39200,273d1175c158ee767798a13eb62e6448bed5a31cb2e86861f26e7f0f99f733e2,438b55e51944867263a12a805152b3ce1c003bd89e5f4c2484bdff21a9bbf77b,216a804c8e2b1ff6d73cb26aa044927fd579c8da1241ba192d613168f252cde0
s1,107,392554,314136,39146,39272,1320bc5930763fb3dbfe7575085aa881e450a311b8745a71ecaab2584708ac8d,b0dadb8ed51be2e295ec1b021a2c079e8484a53fb48d7a7bbfcb524fb3e1531e,ef397d6b0b341224b3dd40532af9eaa3f70f6682f677f828a0f16992883197dd
s1,108,394263,315470,39257,39536,0074a69daa01f27eba7dafe44e23e957999b12dd707dfd1454e9010c8b755038,51ce0adf4a39e216dd616f8ae911bc79b825c11cd317056b6d48b98234eb8aad,c910d0310b95f2bbaa122b6b118c416e3dc7efd93852723b38777a82cb6f5522
s1,109,394375,315684,39283,39408,713daf64f825e3f9763c2d5154737c07d3d02560dbf117c5362ebdaf4f57dad6,56011f4b59273ca7f7ce3201fc8dd3fb080872db6ef357316b45b814d63b6c9a,e02b5772c7080ed7e92580e741789487511bfcf27c5e779f56367fc1a46147ea
s1,110,394579,316121,39047,39411,5dae41fa8985bc1694fc5ae84da98a47d1908b8be60af6361c436a611875254a,7fb413aecab43486ad3ed5071b34610ceac131bbb98c3d69381f52c4d379ad35,e87707589f4dd99115f57ed2e9685e58255b8ac66242075fb664e723d2df6a9f
s1,111,394304,315412,39650,39242,db3a895b1194ede6c1b2c05dabc788c46b07c1d23da12fec810948651c39392f,1423fccf25a8154bd7446fc108652682c32a9d434c9e29011c3540250ab59f60,5db110b969b787938366b31e9cea971365baee7c35f940f7cff4915d0d964d82
s1,112,393757,315248,39385,39124,9c0d7dc1a80c765e912a90b1f7f757116484ddaca5ea06440f231a0b936385f6,adff2f776385db31d0796b318c8a03e9fe61fa9395e3b930851e14a56675f6b3,f1335b94e9c15833be58197c39e973bc9b6072334904b7eeec8b5790fe39ffe3
s1,113,393641,314879,39444,39318,54d9bbedbf7daf18b26c4de48da0a25119c4f10eb636d2e64b42f73a15448939,1cc91d457ed461e0b385d100035cf7cb387cf237eca6faebf89810d40691271b,7ddac75b216f4b9ae9dbef1265ac8b185333d1dca05871be3d248b629f6d33db
s1,114,393050,314735,38979,39336,1b893a01f6b87577bfa7bcd5acc71c618bc0a8ec8077b655c12f06a450336b5b,8b93bf00cf728f51f059d4eefd30e5a18fee6fe8771e9f710309315fc33a618e,69b992e55939281c9a6c82f6a84e9797621c78842b5bed1dba428886af83544d
s1,115,393554,314769,39477,39308,e5fc37482803b9f948a26128558ee50349ad82f7ac5c36b2596530b1b126743c,93589180a50b8a31ce01de6a8c810fa5d0885fe861f431ce727cf8da16aeb01d,3890cb72f9e1b3e33ea29ddf92013ff2c445d19c91842db8317a2ec68451d0b6
s1,116,394160,315426,39521,39213,1c3881440def915946def456dba5514fbe8bfad107158b32eff82ea40f1d4f72,9c6d84678c52788ca4ff43ed5747aeb36ff2013dc57a1e6782773316d6ec471a,99005ac53189fb9e81d57c54627ff28336b916af862d84e3996ae442082f7ada
s1,117,394692,315996,39608,39088,0749fc5ec552e228ce05432ae1f82cf741d5b048b440d015dce8aae6bbf32b6d,055aa90c327443f23d11aed0bea0389b4faf1c81bd8d5100f7e8cdfbfae3079a,035626d722d15f33215544424a2f8b5a8ce9af2280dc9e62bb14fe176d28a177
s1,118,394225,315294,39501,39430,8de89610bad85c30d6585ee6a8f9901ee7cb0d744b3ce0eb3ef17c0401fd8878,3774de616d72a5c5a28d112fd07c50a80da19e693927f7436d747fef33e99014,ec7bbc7f1881355b61b369fa2d5c068fe942a497668a4fae5c567ff215542515
s1,119,394227,315499,39238,39490,88c1dd4e7e6c48df661b245f1428b2f5c6687cf332a94714629bbf189f7743eb,0dfa1852807ed015a32f25f4f7075759779e7dd843ae684ae329657c6a8824cc,6e45bd7254588a93dcee2fb1c9b35c00f22c19a3534004b6b10618b8cd2c2ce4
s1,120,394301,315748,39179,39374,bb85c07403555cec8e51563f3f9ba667c585db2c9eb1dcd04436e7dfaebc6224,6df1fd738a5f467bb4a4096dbe96c9dacdb393016f99f0e67cf5ff836404a3b7,c60bd7973b728879e31947fcd94dda7b8c55b4f6c32c15892e60c5b232b3d73a
s1,121,393458,314625,39687,39146,f5d29f2c8dbecc65f82ef660596de60bdee67a67c091d604d0110343b504fb72,0fb5964a6e46fc34d316274f386dd2232a7f75a2839fb2f36b6dbd00c7e03490,1753bc865729d99b4848ba83073f55e914cd70454141e6b585a3efd2bcb1a3e0
s1,122,394805,315423,39806,39576,a8ed0498dd4a1f748cf9d1d2035e76556fc9b869cc6b6286f22f06bdbfbcbf5c,5e927abf7ee74f4858b3734d5a8f47703ddf897fae25ac5ea588731b64781ffe,ca39de952e17a4375c92fa909e9d0b471cc92122b71513632c9415bc6083b862
s1,123,394198,315570,39102,39526,27d9d8bc110ad812afca334c24114278c1feed74024c0f4e177cd886fe2dbcb1,11757206b96dec0a46d4219e084974b1e7dbf4c73583367a987ac1c46c075be9,9b2ab5b3e4e792324cfb6c2f40f71fdb5eb6e2ceb9f9cc4d7bef2f1ca07d6890
s1,124,393461,314570,39618,39273,a59bfa9d71a3b03ad7dff9496a008088ec887385f8d178e5cef9d2943be8f85c,75a88b177968bb5c6872ff135e8dc5aa11f148eed1b72f546166ff4360ed519d,d48905bf5e25568e3ea2b9859ae4c3973175aca61238f709a780e5a8ac62c56d
s1,125,393363,314916,39216,39231,462c039abea3231598fc97cd7c66a201a26eeb23eda0307d9b9f893a62594b27,b7e8a997d044138f3988984803ed15e8efd58fea387fda6b0defc0d5cbb03e97,ddc0f4148dbc2619e017c6a7eb4d77cf3f3887ad028bbcf57f248fc8eb9d7b88
s1,126,393370,314368,39563,39439,325ec8bcde017529cd7dbf14d2f7db29c85dd57eb8ffa8696694e7dd9506f50a,734674d08943c598802a004ef14f137ea08eaad95308c453a775c457ed53115f,3964c64ccdca3da590f747cf610c17af42b995decae38ecda1c78ef6fee9eda7
s1,127,393841,315214,38925,39702,e0e2f466c25e4ae582d4e4c79503f701871234564d5d0445386402e7a30e1730,10d5f3889fe076d23d4ca2956085fe001493407c89d4d765511bff20d1c6bc40,bbdf21bb6d047e6fb46e262a6584b70b06aeee232d87511e3a78b5f8d408aa46
s1,128,393203,314396,39447,39360,85ee1dd039787efb0d2bb391b4c946d74fc2f54ee912aa5b31dccdd865dee3f8,1570b06463da1185abdc4d7d58e53f1fb68cb7eba15f9779ee9421456f3d5dd3,0cd2de28c3200dc3e114bc98de5e8952042f8bc3244513db44919a581f8dec03
s1,129,394103,315329,39365,39409,b88422707b61aa5e04af1e6d4a1e3a7e520a32724bc3ee43ed8460b512ce1e85,2ad73ed252bd3456b1741a7038164bf85043d9867f2d6147e3df7a5977df4c8d,8ff54e0e6ba0f81a550d567b469849771f2eebfede3744122f761251bb3489ad
s1,130,392990,314493,39246,39251,8fb05819b3253260a89b4a0cfcc356d52011160f090dd297ca98a0556fba8fa9,9ba8d939f6390a1cd8f67fbb5216216a2c433f8159913368a5a6a24daeb88a6e,e7f4ab72c52a30a469a723379530b962395ef79aaa9c275fe783a32993263a50
s1,131,394193,315430,39616,39147,47ce120e2b5f6f64f4705173d2a97fae7de1bced24d54f34564b919a6d0c8351,0d3a2a459e80fb5509033b506478214a68f0d952c4f2ec29b4ca37490a84dc52,ca75296ab5b52f27303dd51e63aa5c20fcfae6e95809a975ffa11491f77bd9f4
s1,132,393818,315260,39430,39128,c5cf36d23f8a1ab76538216a3a0bcb67f2fe19ba97cf626a0ef801f89b300a38,a05019969723c707eeb8a18f5d35c2f223fb3819d5bb0f0ff0b497d3aeedf8d3,cd28b3adb09e66a6bd062ea3f92e42a48cf6344c54d4d88b342d13821912040d
s1,133,394789,315297,39745,39747,eea4ea33e56dc9b94a4c41b74638745bd7eb7c1dbfb94be721e9850db21f0646,a919d6cdcbb158176d967438afb85cb1f278aabe1a35ea0a1282a82570502cc6,c17da7a5563ae17bbac8a117202b1c47afffc3ca1e2cf10477a24a2eacf22cc6
s1,134,393679,315028,39245,39406,3957170207d6d7f1ada077c6071f98e8f919a243503cfb41ac421841b0f9bcb8,ab9bfee5ea4dcdd245bb3cdbf2d6335ba2c9ef83b33e3b04e18eeac005eca262,8bc8bfdf383e039083527a68a5669cd951f806bc71d3118307fea51fb88c960d
s1,135,393524,314514,39603,39407,45d9d3b23f1a27cf2ac3fe3d144e38ae22d4ec314ccfd9f8c65f4506469c91b4,8125b91629abfc035367845e9d81852f5a6c9816ec0e9fb0b9b5e662e9dc5055,d1aae587d9baf72a130182c9081819d7dff14a94103a6f9ccc7a958d82ed0448
s1,136,394614,315836,39346,39432,adb21fd68af46be88aa0c97ba14b23e77cc784cb6323b03c2cae9ec5a1aafc4a,17f970dc65ca66c58472c57d82d7be7454c3665a8458f29c1c63bfa343e4124a,9cd6368815ac7a70850a1bcebf49fc19cc8177e7e50a1e38bfac7fa19a8b6fb2
s1,137,393679,315047,39413,39219,1a56d3be825217611590bf6fe39451033006cae18612186d931ad281c00f0057,75938a4bbdd688620f5bcd1e7d7646907ad238bf3c0e9c954527a0e0c3455f7c,5a3ded909c56b75740b4eec3c28309520b89b4ca7987e04f1a05190db57df129
s1,138,394970,315769,39557,39644,bea122a3098bd80a952cdea4c04e04f89021ba9addb62783aaa144c31ea2e55c,2003375e4135d8ba90c16c0388887838f581de1297e316eb4e44f0315dabb962,d79760f38253f5a1c5aba8a07826fcc64d9bb4240e7c486cc88503ae1764ecaa
s1,139,392780,314268,39240,39272,025d5afc554e4c2f542f4bfb6eea7b783b77689d979b317c4621b140f47b55b9,af57eb261e045f39d31484fe2594bd72b2c2031fd2466e602599e309dafdb17e,34852c51cf82986f9d5ad90242aaf661169c6d42464ae9661b4e4bf066361b71
s1,140,392378,314186,39140,39052,9426e823f79c04f9c51365dfe2f89e81c42d78522d19245135288bcb6835def5,50dcf0e40f73ee26a7fa98444f268123b7a884dddf3ca1a434dd344c12b9f4b8,82079aaeb8d06852ffba23f4f398804fc290e8b4d982e7d1e98be948fd30e032
s1,141,394470,315623,39406,39441,81bf23ed8a698a21f4b54f96ae2da31d832aa825f49bdcddf27c936142322112,84f66cb8a1c0a5810fa3f5c3d8904ae71e64f5bc85f34de9c2dd9a738249e052,5c20cac742040eb23f51dbf776f2b7ea720b6efb6e690ff25ede9409c84bab49
s1,142,393559,315020,39488,39051,4e5e4cc18e5e6761f837d9071dcbbeebd011777146ce07d562abd03b185450ed,fe232339691773fafd95643ce96ed6cf1dba9f6aa199f6651844c651d9480b6c,5d734f1975a19262205d4902c1337448e824454de3fc6c73471da254d2aaf033
s1,143,393970,315286,39248,39436,3bcebdf5934a1bd4b26a0dc4ca509c013f5b678f02d73cdc0d1390cef86cfbb7,fe211ba1361a4477fe67dfed26053159902ed98c1c43b8b9467c5ffb66fd0625,2f965e1edd338e5506739cd96e0010cb52e5cd65a3197d625a342eba078ab07f
s1,144,394464,315297,39526,39641,86f76595399c7ad6c310348b4e4270d7f851f8d7ad4e417b6b77aebaf4da5b7f,c1ce96dfa4e52764f5872fcd3b2e03f0d901435fd8cd604a6d79248282d01421,449e8a64d5a2e7c179c0c5a6ea088d3a274b48f1fc4535a090bd17d72dd413eb
s1,145,395145,315617,39667,39861,72999ef18e89486c1964b292ee17c6fd798e02bf7d4cd59587f0d4bc436212a5,6c32f1c9ee54b21bcbedd5b14c63f32ab411c3cbda54ec3ecee0051ba5afe781,28ffaedc5cae2cbba340c3e8f7047de6d33f4ffea4f100afdfe0b05fe000fb76
s1,146,394204,315548,39130,39526,dedfa7b2f554ae4c8b9c82d1e560522c58f2fde49e62bf58ec1c6851bee8085b,972cd5df6daae11821706e684d5ee5ec6899fce8a05ba1db45b043e68e2e6449,e0150b8961d76d79428fbbee22721ebd2c3b2bcd0a27843fe738b3d741100e2c
s1,147,394546,315974,39486,39086,afbde35fa5012cbce22ea48f8e4ef8959c3c09c11ca41135cb9616c423c7cf13,031c6e91e2afeaabb77b71f1e613a01ba83fae67c6466f7de1627806cb59af10,3b41992506041cb0f1afff78d8f6286b5b6eb43ce128a502f59918eaaf009220
s1,148,394400,315458,39449,39493,d511511f3c04693405d47eaae23868728cfc24dda09cd1d959dad8d6bba2ac38,034a0e5b9dd23b24632ed7d5f241b605595d32e62261d4762f6652fc1b40f6bc,58cb74ac2bb6cd211fe559d0182db5f4a09219bae652d255177905c2414ea1c8
s1,149,393718,315072,39254,39392,8344eeb5445da4c72192bd6b62b5af2a4985353e4a3626b4dc7be9fa66bef122,e591805a1bc6e2282ff3c441c10a5dfe99bfb18127f617c159b74ae386aa6b4c,f5ab7eee79778d71d00df58566af829db27fe735de15b8c8e9a332810a35eded
s1,150,392871,314278,39002,39591,c6d262f07d94d09660fb23fb0e5a4f3abee8623cf1f6557d29d4863b048fe406,2775f505c39bf6f3038e93700ee618023b128a4069cd4bec5c4e795eed8fc764,78a4496bdf8054b828acd2e2ddf074534ebe7f9cd0c994c861ff7b7d3fdf11a0
s1,151,393769,314561,39640,39568,be92f2394df3f7f59ab8ba3540c9287f5caff5851f37d88cabc93fc4f3624409,d49b47912f83856783b3672b797e32ce04a3d37335b5b00eaa5f743c5e743ccc,c14f36c6921c78abbec70a6663b8a5c0cecc45f2dd05f2439c274e99f77be27e
s1,152,393626,315154,39161,39311,dab451db8513685399e6a1c8cde8e5565310585aaa52b2c8edfadf91fd723244,e160a0a21b4fe4192fe498a4805ec08376a1145b52118af3d858ab55a760cf9e,a1c9c42fd2c3cb37b8e36270061a390c08dc0d180d0e1707ad57761d2b7ca05e
s1,153,393706,314923,39213,39570,b6e4fe167eabb358f4ef034ab4d57408f26ad10f016c82012823436a47ec7df4,930d3b695e066190d5e8670319b03b6715cbce12934c259a6f970315fb837326,e8db63aded11c9c81be0810bd3d47220d91b7dd91cc8d6c1252f82f7e66189cb
s1,154,392873,314250,39455,39168,a330439aa847e323c34da84ec4c8f97073b8cd6233987fac79ee042528c36bda,7c6278d25b3b999f4a040eec6a3f5e96a7dab8a0b15c7e57ecca1bef46d82501,fdaa54e73efa3a94721c31bcc22bc8dc1ab795a6dc4a4dda704c412f1fc8b193
s1,155,394210,314753,39533,39924,81bb1d25873c2572a679fdcd32b4c42e0006a134036c4967e628518349191e18,fe30dfec229358ff3f178e15fed6d470560b78d3cc0f16c2c42b0afa57c0c283,39521af2f61c756cda00945bdad4c19fbb0543ad128e91b110b25435fdeee464
s1,156,394181,315114,39615,39452,dea813bd884e309cd6ad2bf9883afcd8fb995cb7ea2f367d0ef873b3aa9c16f1,c5406f0e3fb479a18c6cf6dacecbfb11672c8847a009c908e2741734b3a39d9c,43354599370d5b72663a300414b66f8cf74c1598c80eefcc32c452f724242774
s1,157,394775,315489,39492,39794,042e8b4a4b12addf002cb5f0cad9c30f21667d0b0a48ebb3571702f385328e89,e2cc2c16fd9c485030d620d846246e482b28eaa51d15cfb68c7ce7d0e481e542,3a19068f83e7c7c2c4b1ae7abc9bed28ae2bdc29f5bbc484d57c8a69388c3066
s1,158,393716,314332,39688,39696,82cd214e628b6418fb3f58b8385a91c8108dbe32dce09a4707ce9bb9b71e9bd7,36a6554b10fa6e56cef8be6243b08fd4dc4c0680ce5e8fc0827e674679b1c56b,309f26ae019e2a6ba175d91c1ff5a6cb9c410693102232124fa88817dae471d8
s1,159,393196,314737,39065,39394,f27644cfc7f0bda7827ccfe023785dc05c806c6df87efad7cd454f23602979f8,5c547c6ac57c6d759f8c612fb642c7edb31d83f47ae2331b34bd113e6977b97b,d5a0333390090661135595ebdbd4d83dd4ca835d7a5ae6f76f048e81a804e873
s1,160,393602,315386,39055,39161,35aed79450d7d7436b3a2def6f3de68e8e03f39d6df80055c907fe5f7cb703b0,e66e7b2c3572c830249647d5f996a0db2bacba709375a58e55df7bd2a833eed7,b6b66be888aee8f35cf5bccb917927fa8c8664a537359d18d13e6e675bc687d9
s1,161,393894,315407,39449,39038,a54385da7561ce61c395eee675748ffa348b225bda42cc7523052789114ecb49,d4ff87a1c5a82b938481477426799e9199932aa51d362857e4a12e0f747355c1,d8a68899f007fe6541855e092160dc6b7070e68c04ab6b1e78f31b6551f10248
s1,162,394009,315060,39390,39559,677d1dad198bca7b6515988d2a213732336b59748b60e4d41f1c277ce08bfecc,fef8de674cad4ec189dcd70f5f5e0633f0f0c83a0546612520cc5a9e39e87f2c,b236c145656984593bad6127599ae67fae10280e66a69e3f589ba3e5b33c0170
s1,163,393861,315277,39208,39376,01fdd2abb22c7a629b09bbb6264b803ae348061b6217ed0ef75a4761c5f3363a,d6c1b9575f8809e1b20fcd1de0146cbffc8f0e2d078fc52848ce5879c6255f6e,d20328ad9449f2c09525c8ee7bd500e688ef143ff17b0a7ebaa2c58874d3c2a7
s1,164,393905,315198,39453,39254,47316fae4dc45bdd83c65297aa7df1ee7cb0cae97e96daee1816c0a6dc7e4f38,1e5355377bc6e1385d5d1df0aa83068cc9c53922d68c3b75a402ccd17d99c65a,e7c7916e5f66ae35ad1ed0c6884564fed010b3f2363400385d3b7e7782de675f
s1,165,394618,315494,39537,39587,4cf0d750d084153d6caee0971814e73580c0ee88af9fa09996c25b16ed4e10c7,1fe680152421d37d561ac98276f7769826e41a7383e58eb0db56d8f2890cbc77,c420812265ba36f08dbeb89467bd99a221be5fff9fda1331e500260e00d73396
s1,166,394980,315945,39484,39551,ccc68d3519b6ac7d8c945b26e2366a165f78a131251ae433d6041dfaff063d0f,259b97cf87e8fff4f43c1aa92cc8305927c2e1c66d8273ccdd76ef8e26a5b316,1896ee1ffd6a01e6b3ed9f2b5fe36585d6d19b67d36e46511c4af16eb4b942ce
s1,167,393784,314930,39356,39498,d21fcf59199bd16cd386e4de659eb475f5aca10479fd7df10ef2b37f5ec38c04,58fb98b1a99e5473903f4b30d6b218595bc62623b493653d91c1a66cbfea4389,0901d68f498336788009ef49ebb080547afde6422e4fb80945c28c12ae8e00a3
s1,168,394000,315563,39217,39220,ab3ea33c0426dd65aca00edf599d52e0be730f5168df541c35c50526c2d35af1,82a99c39e33c28f596b5f68266489112fa50c067fd2a80d8e7dbdc5e8018c3f6,fffbf7625cc768966cebf5ff47e0d814786022cec75d8f5f925d8d435324fb96
s1,169,394237,315570,39399,39268,99b8337a80fa0fda88c946939559fd95ad482f4518116fda9183f29a5d58f5e4,099edfffdfbf985219f80096a73055a1665cab8a424ade8e2ffd4613cf51c681,6209594df0b741328eb6cfe10ebd056ff2b44a0d062f0faf9a7ba97ec98d106e
s1,170,393681,314934,39453,39294,0517f33219f3dc24b19117924745f8e09975a6cffd3e8193baacf42e5ba9f730,1a20c24950edd610dc989e6c93c7240b164f8ae5b6f536a4062ad5c3c22b568b,122698dd04a259e1526e5910b67c02d1103792fe9fd8c9797f467321fada159b
s1,171,392939,314540,39437,38962,6787ae10ae8a32c360597d2f93277b460bb08f29b00148be35c98c1f6b69a025,3a026d444e1dca9f251b066ee99d20c833f0e5f219c8f676744d74b65ce33d84,a814c66ec501bd8adfb741261f4e033d6cdcb6765ce8fd572f66b8ca56459988
s1,172,393858,315400,39134,39324,604d27975f0d1c4b552751a101b07b31b22286e0ad2c2f6ef028f6c8ad007886,3fcc474e7302065b105e7cd8fbfa05d6c57b3b906585b8a3fc9de5b7f249361e,fbd688232cb237445292d7aac393455bb435e2462e2e3d87dd74b6f09923cbe7
s1,173,393173,314145,39350,39678,f2e88e6e79c894ba1fbc7f4c362f3ddec03191bd9b998f3f905bdf5ee62d20d6,f9f291033ceb39d7af780a9a26c262f1932424c8f60bf099590613c147c1200c,e8f7aa736817518c4e01bf7ec6972f31ce03a066475ee552d53edda2e9cc2ef4
s1,174,393881,314760,39548,39573,12657b098ee1c21924ff2f8f0f8446d24f0663bee2a50f9e5491a518c10a94df,707467f85ce44ab129f65b53b065a380077491770873ef0980a0147f5bae7fd4,49faf0a4de5d57438bf117d50389f3683403aef83961320209e568fc50e9951f
s1,175,393289,314124,39668,39497,ea4843f29437d448e021e23b9055afd6743727a59cc35b27916ceb9faa1292a3,ac3c66e6fbab3e83d730e8e67868a5d06b25db22432a78af47c15fc0bdd2a91c,623b69cf2666df5a49f4c8564df88a03f3cc18b2ca449b255a28e461d27ea6e0
s1,176,394677,315513,39453,39711,5b993e3f34e4c4fc54ee73f70d799a9e0b59299b420e89510cc47f5210fc5e28,79aa75149edc6bd6807b41f9d92f06fe99a34d43127a929a5b8291851e5e7da7,36af85f5c03a2c0caa6453eb5e6526734ee369f1e9f142dcf111abd5765941fc
s1,177,392772,314345,39129,39298,d2fb220f633560a00b71a8aedf2cd6f10830f9cd435c77e513e6d169c6161ce6,00b4dd2be9c599ad42535e9e870b5bb057a54e50fe4cd92145e2c2a3945d70ff,7ad0bf306f0868f7c458c910ba9d5569c78347db982d4714acea8bd312b943f2
s1,178,392890,313990,39617,39283,3eda3a951f2c6c047f367186d1b1688d4e30b958b9c9d064f417271b471b24e6,b1929b05a58d15e702ff9f507d3c5b2b8a2729ba53e747b49622b967be3dc0d0,392bfe8f2e558d26d7f2d4f886ac4e3e06944eda94451baff2fa7ed44e9821a3
s1,179,393053,314463,39295,39295,3e4b9f181a0e6181167660b2adb2d7c31fd98e437142f6291c0ce872878677a0,e94a311b6fb661155a5b7a0e9b551dac22b851f701304a9225cc7b06931a6c0b,a90ea6738dcd32f5ee8cc609ad7cedab821b00c59afc1df5cee30365601ec3a7
s1,180,393272,314544,39245,39483,38d04d9887bd58c036422cbf6f65216dfb856e43d4a7deb4458adf959ca697ec,dca16e50af5221e0f11f720bc0ff95236e9451a92b519c8824bb51dc35e86815,38290ea7a5d4b8368eb6b89f7a2f2a177522ec72e7c972112018a8884610d3ca
s1,181,394206,315550,39167,39489,c2fce50b8243ee4bd7614d3494f59567787f4b82f017c39b3980aef0d93bd0bc,d8ac78d9f6104b77cd956b96487c01f4b78927f65d18f1c3c27955e10c7d248b,7e72fe6abe03a45d8d78ff0edeb2adcb9d42c7b21de88e28df4bec68859f91e0
s1,182,393622,314967,39277,39378,a6d78997d43d48169e34906ad943227f0c797a64451857d08564db821bdbdac9,39bd554f4e064bf3caa1b13f0b0ad7923704f2e1efd6c40437c281fb14fb5460,51ee714a3cd955eae00f6ac978d830dde0d269210f7ca51d1d77115b3b3dbc87
s1,183,393927,315227,39129,39571,51cfc7e5c2886329440f0835d63b8f8908f4ba140669900b93f2c3f43f51a26f,2fefe5c13b1f73a5f41591184097a40a59e46ed987ef7af06d4ed100464ef517,0ed83d492107478eed5b51071a99cd8f61403c5b76efc8b5c092f8f63c5b90fd
s1,184,394728,315842,39526,39360,f2507034c70ba476a4f269aecc871cda62d2e84114f4280f18c6e1decb379f85,d246dd4d9306eb1ae7256df6e2965d26ebbba7fa986aaa764dc9e594c7bfc47d,e13c65fe7161b9443f72d0aac559adffd4a959cdcdbab2279e8da7168e091fc1
s1,185,392819,314410,39117,39292,4a7eacc0a69f355b07cefe1dce68f88ec8147282348dacaaf9a41b8f404ecb47,adb20a6261e1cd02947f3d7e75d1e74eb00592f9439540eb830e810ee1048c65,529196c198996cd97b883238e4343aeb6cd06e788a65acc10214c259d91aef99
s1,186,393908,315382,39262,39264,adb2660c3cac6404651d0a155cb9f2d622364daeb193c1b832756ba09e06b45a,effdc08a9851d1045ea246e3404bdd826e63edd014b3f4525372d75701987f19,79cf8cc007dad686acf702c7f1998f8b9584d9b13925a07dc56675f4ad721d0b
s1,187,394160,315281,39197,39682,833c00782553a75d69efa4d252906e5a1a7d52cdbf876bbd36b824861f59c911,a1858b3f5f91b52593c865bde18689d70a794b38e8f0d7844b493d2f8ec9be4b,67e605b8a84e444f8ce054f79285a1ecdb367819b917baa84b68636fb41fe8b2
s1,188,393790,314554,39712,39524,57d8c36948e9dd595adb044265c042c027af472b213b2be5d7c3ad8fe7783093,fcbb252a8adbd5c418d92b83f31de96dfaa85f92edad7f48488743d9fb4f76c1,47a2d24d5b694cbc2d4b871be09a4e0f0579f990c1828c03bc6bcbdacb65fbd0
s1,189,393385,314567,39156,39662,86ee6f5614c7a95089e92faa9c9982610ec755c241d4eb601555e679b6628887,94f26f681bf3e67b91eafeae1b9408d20c85998760d488dd7aec13ec74f40dc4,da1b0835929ffdff5e1718a9b79a71d7fd492c94e26d876e4209c008ee08df9c
s1,190,393843,315000,39693,39150,b66aa81db6b9a0deeb788c42123686f532fd0fba1f4c3b0100c4b12e4e7c78f5,5d771ea273d2ae3ba84721ffd6988feafa6730c8b6d97482a140358b9982e36a,ffa9473839b30b2a2d04e16abb211912d357935980950329d98c1b0f5ddc6f77
s1,191,393366,314134,39718,39514,d1e8d47b458d634c302eb456cf4760c317b013c583e2fb1988274434ef8f4d7c,17fb0f68f6e7707357f8f0ebfcba48c57dc62ca549094cf5a3c8311c177bd650,216189ff82f27f0b2e0907b93633c248c1558b7c68eff3a8e84d277566c03ed6
