input,inside_grid,outside_grid,output,removed,removed_inside_grid_by_3sigma,occupied_pixels,zero_count_pixels,input_primary,output_primary,run_id,retained_fraction
87701,77673,10028,75221,12480,2452,250,0,87701,75221,356,0.8576983158686902
88295,78385,9910,75900,12395,2485,250,0,88295,75900,357,0.8596183249334617
88120,78064,10056,75588,12532,2476,250,0,88120,75588,358,0.8577848388561053
88212,78102,10110,75604,12608,2498,250,0,88212,75604,359,0.8570716002357955
88154,77871,10283,75445,12709,2426,250,0,88154,75445,360,0.8558318397350092
88067,78092,9975,75552,12515,2540,250,0,88067,75552,361,0.8578922865545551
88104,78141,9963,75674,12430,2467,250,0,88104,75674,362,0.8589167347680015
88073,78212,9861,75732,12341,2480,250,0,88073,75732,363,0.8598776015350902
87450,77677,9773,75231,12219,2446,250,0,87450,75231,364,0.8602744425385935
87776,77886,9890,75361,12415,2525,250,0,87776,75361,365,0.8585604265402843
87376,77522,9854,75096,12280,2426,250,0,87376,75096,366,0.8594579747299029
88295,78330,9965,75816,12479,2514,250,0,88295,75816,367,0.8586669686845235
87409,77536,9873,75092,12317,2444,250,0,87409,75092,368,0.8590877369607248
87625,77804,9821,75270,12355,2534,250,0,87625,75270,369,0.8590014265335235
88504,78505,9999,75990,12514,2515,250,0,88504,75990,370,0.8586052607791739
87848,77897,9951,75408,12440,2489,250,0,87848,75408,371,0.8583917675985794
88035,78251,9784,75802,12233,2449,250,0,88035,75802,372,0.8610439029931277
88363,78499,9864,75958,12405,2541,250,0,88363,75958,373,0.8596131865147177
87765,77790,9975,75303,12462,2487,250,0,87765,75303,374,0.8580071782601265
87947,78061,9886,75602,12345,2459,250,0,87947,75602,375,0.8596313688926285
87884,77991,9893,75538,12346,2453,250,0,87884,75538,376,0.8595193664375768
87809,77835,9974,75365,12444,2470,250,0,87809,75365,377,0.8582833194775024
87918,78126,9792,75612,12306,2514,250,0,87918,75612,378,0.8600286630724083
88177,78182,9995,75707,12470,2475,250,0,88177,75707,379,0.8585799017884482
87742,77885,9857,75476,12266,2409,250,0,87742,75476,380,0.860203779261927
87692,77773,9919,75277,12415,2496,250,0,87692,75277,381,0.8584249418419012
88176,78348,9828,75891,12285,2457,250,0,88176,75891,382,0.86067637452368
87693,77565,10128,75107,12586,2458,250,0,87693,75107,383,0.8564765716761885
88098,78132,9966,75718,12380,2414,250,0,88098,75718,384,0.859474675929079
87725,77893,9832,75429,12296,2464,250,0,87725,75429,385,0.8598347107438017
88104,78240,9864,75735,12369,2505,250,0,88104,75735,386,0.8596090983383274
88020,78071,9949,75659,12361,2412,250,0,88020,75659,387,0.859566007725517
87828,77905,9923,75445,12383,2460,250,0,87828,75445,388,0.8590085166461721
88003,78025,9978,75589,12414,2436,250,0,88003,75589,389,0.8589366271604377
87675,77848,9827,75366,12309,2482,250,0,87675,75366,390,0.859606501283148
88437,78411,10026,75985,12452,2426,250,0,88437,75985,391,0.8591992039530966
88177,78423,9754,75929,12248,2494,250,0,88177,75929,392,0.8610975651246924
87872,78001,9871,75471,12401,2530,250,0,87872,75471,393,0.8588742716678806
88066,78105,9961,75536,12530,2569,250,0,88066,75536,394,0.8577203461040583
87933,78016,9917,75490,12443,2526,250,0,87933,75490,395,0.8584945356123412
87488,77520,9968,75118,12370,2402,250,0,87488,75118,396,0.8586091806876371
87903,77987,9916,75479,12424,2508,250,0,87903,75479,397,0.8586623892244861
87948,78143,9805,75714,12234,2429,250,0,87948,75714,398,0.8608950743621231
87597,77600,9997,75116,12481,2484,250,0,87597,75116,399,0.8575179515280204
88105,78173,9932,75706,12399,2467,250,0,88105,75706,400,0.859270188979059
87990,78088,9902,75649,12341,2439,250,0,87990,75649,401,0.8597454256165473
88195,78110,10085,75603,12592,2507,250,0,88195,75603,402,0.8572254662962753
87800,77890,9910,75440,12360,2450,250,0,87800,75440,403,0.8592255125284738
88254,78315,9939,75785,12469,2530,250,0,88254,75785,404,0.8587146191674032
88129,78221,9908,75816,12313,2405,250,0,88129,75816,405,0.8602843558873924
87966,78200,9766,75624,12342,2576,250,0,87966,75624,406,0.8596957915558284
87649,77717,9932,75318,12331,2399,250,0,87649,75318,407,0.8593138541226939
87960,78016,9944,75538,12422,2478,250,0,87960,75538,408,0.8587767166894043
88246,78256,9990,75765,12481,2491,250,0,88246,75765,409,0.858565827346282
87958,77941,10017,75428,12530,2513,250,0,87958,75428,410,0.857545646785966
88056,78368,9688,75847,12209,2521,250,0,88056,75847,411,0.8613495957118198
88300,78406,9894,75910,12390,2496,250,0,88300,75910,412,0.859682899207248
87701,77724,9977,75182,12519,2542,250,0,87701,75182,413,0.8572536231057799
87927,78024,9903,75544,12383,2480,250,0,87927,75544,414,0.8591672637528859
87720,77681,10039,75215,12505,2466,250,0,87720,75215,415,0.8574441404468764
87916,77834,10082,75370,12546,2464,250,0,87916,75370,416,0.8572956003457846
88171,78264,9907,75778,12393,2486,250,0,88171,75778,417,0.859443581222851
88266,78451,9815,75948,12318,2503,250,0,88266,75948,418,0.8604445652912787
88062,78238,9824,75771,12291,2467,250,0,88062,75771,419,0.8604278803570212
87821,77888,9933,75426,12395,2462,250,0,87821,75426,420,0.8588606369774883
87135,77259,9876,74798,12337,2461,250,0,87135,74798,421,0.8584151030010903
87960,78025,9935,75523,12437,2502,250,0,87960,75523,422,0.858606184629377
88023,78049,9974,75464,12559,2585,250,0,88023,75464,423,0.8573213819115458
87971,77942,10029,75517,12454,2425,250,0,87971,75517,424,0.8584306191813211
87855,77991,9864,75480,12375,2511,250,0,87855,75480,425,0.8591429059245348
87510,77578,9932,75055,12455,2523,250,0,87510,75055,426,0.8576734087532853
87960,78074,9886,75585,12375,2489,250,0,87960,75585,427,0.8593110504774898
87767,77992,9775,75556,12211,2436,250,0,87767,75556,428,0.8608702587532899
87708,77831,9877,75392,12316,2439,250,0,87708,75392,429,0.8595795138413828
87816,77950,9866,75488,12328,2462,250,0,87816,75488,430,0.8596155598068689
87713,77773,9940,75296,12417,2477,250,0,87713,75296,431,0.8584360357073638
88176,78176,10000,75732,12444,2444,250,0,88176,75732,432,0.8588731627653783
88016,78122,9894,75564,12452,2558,250,0,88016,75564,433,0.8585257225958917
87902,78082,9820,75603,12299,2479,250,0,87902,75603,434,0.860082819503538
87657,77900,9757,75428,12229,2472,250,0,87657,75428,435,0.860490320225424
87933,78060,9873,75656,12277,2404,250,0,87933,75656,436,0.8603823365516927
88471,78799,9672,76311,12160,2488,250,0,88471,76311,437,0.8625538311989239
87536,77703,9833,75245,12291,2458,250,0,87536,75245,438,0.8595891975872784
88388,78425,9963,75969,12419,2456,250,0,88388,75969,439,0.8594945015160429
87508,77615,9893,75145,12363,2470,250,0,87508,75145,440,0.8587214883210678
87618,77739,9879,75263,12355,2476,250,0,87618,75263,441,0.8589901618388915
87530,77600,9930,75128,12402,2472,250,0,87530,75128,442,0.8583114360790586
87952,78059,9893,75568,12384,2491,250,0,87952,75568,443,0.8591959250500273
87898,78027,9871,75573,12325,2454,250,0,87898,75573,444,0.8597806548499397
87875,77897,9978,75431,12444,2466,250,0,87875,75431,445,0.8583897581792319
87873,78080,9793,75595,12278,2485,250,0,87873,75595,446,0.8602756250497877
87778,78004,9774,75456,12322,2548,250,0,87778,75456,447,0.8596231401945817
87776,77752,10024,75303,12473,2449,250,0,87776,75303,448,0.8578996536638717
87361,77435,9926,75036,12325,2399,250,0,87361,75036,449,0.8589187394832934
87922,78041,9881,75523,12399,2518,250,0,87922,75523,450,0.8589772753122086
88002,78015,9987,75556,12446,2459,250,0,88002,75556,451,0.858571396104634
88140,78227,9913,75684,12456,2543,250,0,88140,75684,452,0.8586793737236215
87721,77954,9767,75513,12208,2441,250,0,87721,75513,453,0.8608314998689025
88168,78180,9988,75681,12487,2499,250,0,88168,75681,454,0.8583726522094184
87979,78003,9976,75533,12446,2470,250,0,87979,75533,455,0.8585344229873038
88067,78049,10018,75578,12489,2471,250,0,88067,75578,456,0.8581875163227997
88679,78734,9945,76248,12431,2486,250,0,88679,76248,457,0.8598202505666505
88179,78235,9944,75749,12430,2486,250,0,88179,75749,458,0.8590367321017476
87762,77935,9827,75515,12247,2420,250,0,87762,75515,459,0.86045213190219
87561,77706,9855,75270,12291,2436,250,0,87561,75270,460,0.8596292870113407
87698,77746,9952,75220,12478,2526,250,0,87698,75220,461,0.8577162535063514
87619,77960,9659,75478,12141,2482,250,0,87619,75478,462,0.8614341638229152
88318,78228,10090,75767,12551,2461,250,0,88318,75767,463,0.8578885391426436
87870,77855,10015,75413,12457,2442,250,0,87870,75413,464,0.8582337544099238
87865,78057,9808,75614,12251,2443,250,0,87865,75614,465,0.8605701929095771
88115,78093,10022,75642,12473,2451,250,0,88115,75642,466,0.8584463485218181
87888,78085,9803,75606,12282,2479,250,0,87888,75606,467,0.8602539595849262
87665,77844,9821,75293,12372,2551,250,0,87665,75293,468,0.8588718416699938
87827,77807,10020,75299,12528,2508,250,0,87827,75299,469,0.8573559383788585
87717,77659,10058,75174,12543,2485,250,0,87717,75174,470,0.8570060535586033
88995,78890,10105,76389,12606,2501,250,0,88995,76389,471,0.8583515927861116
88029,78017,10012,75562,12467,2455,250,0,88029,75562,472,0.8583762169285122
87701,77864,9837,75432,12269,2432,250,0,87701,75432,473,0.8601042177398205
88418,78568,9850,76054,12364,2514,250,0,88418,76054,474,0.8601642199552127
88016,78120,9896,75690,12326,2430,250,0,88016,75690,475,0.8599572804944555
87803,77867,9936,75418,12385,2449,250,0,87803,75418,476,0.8589455941140963
87933,77998,9935,75477,12456,2521,250,0,87933,75477,477,0.8583466957797414
87507,77544,9963,75115,12392,2429,250,0,87507,75115,478,0.8583884717794005
87755,78032,9723,75563,12192,2469,250,0,87755,75563,479,0.861067745427611
87620,77728,9892,75249,12371,2479,250,0,87620,75249,480,0.858810773795937
88445,78623,9822,76206,12239,2417,250,0,88445,76206,481,0.8616202159534174
88390,78500,9890,75960,12430,2540,250,0,88390,75960,482,0.8593732322660934
87632,77750,9882,75302,12330,2448,250,0,87632,75302,483,0.859297973343071
88140,78122,10018,75677,12463,2445,250,0,88140,75677,484,0.8585999546176537
87902,77826,10076,75393,12509,2433,250,0,87902,75393,485,0.8576937953630179
88388,78376,10012,75947,12441,2429,250,0,88388,75947,486,0.8592455989500837
87791,77863,9928,75368,12423,2495,250,0,87791,75368,487,0.8584934674397148
88265,78296,9969,75799,12466,2497,250,0,88265,75799,488,0.8587662153741573
87976,78063,9913,75583,12393,2480,250,0,87976,75583,489,0.8591320360098209
88287,78309,9978,75795,12492,2514,250,0,88287,75795,490,0.8585069149478406
87756,78106,9650,75570,12186,2536,250,0,87756,75570,491,0.8611376999863257
88277,78449,9828,76025,12252,2424,250,0,88277,76025,492,0.8612096015949794
87439,77593,9846,75133,12306,2460,250,0,87439,75133,493,0.8592618854286989
88146,78231,9915,75673,12473,2558,250,0,88146,75673,494,0.8584961314183287
88249,78176,10073,75668,12581,2508,250,0,88249,75668,495,0.857437478045077
87721,77756,9965,75223,12498,2533,250,0,87721,75223,496,0.8575255640040583
87554,77564,9990,75114,12440,2450,250,0,87554,75114,497,0.857916257395436
87782,77890,9892,75347,12435,2543,250,0,87782,75347,498,0.8583422569547288
87774,77969,9805,75477,12297,2492,250,0,87774,75477,499,0.8599015653838267
87818,77963,9855,75471,12347,2492,250,0,87818,75471,500,0.8594024004190485
88107,78154,9953,75680,12427,2474,250,0,88107,75680,501,0.8589555880917521
87136,77345,9791,74951,12185,2394,250,0,87136,74951,502,0.8601611274329783
88036,78138,9898,75618,12418,2520,250,0,88036,75618,503,0.8589440683356808
87857,77884,9973,75455,12402,2429,250,0,87857,75455,504,0.8588387948598291
87803,77929,9874,75473,12330,2456,250,0,87803,75473,505,0.8595719964010341
87788,78014,9774,75560,12228,2454,250,0,87788,75560,506,0.8607098920125758
88137,78439,9698,76007,12130,2432,250,0,88137,76007,507,0.8623733505792119
87892,77875,10017,75399,12493,2476,250,0,87892,75399,508,0.8578596459290948
87556,77759,9797,75306,12250,2453,250,0,87556,75306,509,0.8600895426926767
88244,78172,10072,75671,12573,2501,250,0,88244,75671,510,0.8575200580209419
87426,77493,9933,75037,12389,2456,250,0,87426,75037,511,0.8582915837393911
88065,78183,9882,75744,12321,2439,250,0,88065,75744,512,0.860091977516607
87688,77814,9874,75287,12401,2527,250,0,87688,75287,513,0.8585781406805948
87795,77909,9886,75473,12322,2436,250,0,87795,75473,514,0.8596503217723105
88092,78148,9944,75676,12416,2472,250,0,88092,75676,515,0.8590564409935068
87680,77981,9699,75537,12143,2444,250,0,87680,75537,516,0.8615077554744526
88005,78021,9984,75505,12500,2516,250,0,88005,75505,517,0.8579626157604682
87637,77731,9906,75236,12401,2495,250,0,87637,75236,518,0.8584958407978366
87796,77965,9831,75482,12314,2483,250,0,87796,75482,519,0.8597430406852249
87804,77798,10006,75373,12431,2425,250,0,87804,75373,520,0.8584233064552867
87980,78025,9955,75517,12463,2508,250,0,87980,75517,521,0.8583428051829961
87729,77907,9822,75429,12300,2478,250,0,87729,75429,522,0.8597955066169681
87520,77677,9843,75237,12283,2440,250,0,87520,75237,523,0.8596549360146253
87982,77959,10023,75517,12465,2442,250,0,87982,75517,524,0.858323293400923
87312,77679,9633,75259,12053,2420,250,0,87312,75259,525,0.8619548286604362
87668,77852,9816,75355,12313,2497,250,0,87668,75355,526,0.8595496646438837
88089,78066,10023,75582,12507,2484,250,0,88089,75582,527,0.8580185948302285
87425,77559,9866,75139,12286,2420,250,0,87425,75139,528,0.8594681155275951
87921,77866,10055,75391,12530,2475,250,0,87921,75391,529,0.8574856973874273
87667,78046,9621,75593,12074,2453,250,0,87667,75593,530,0.8622742879304641
87637,77801,9836,75311,12326,2490,250,0,87637,75311,531,0.8593516437121307
87946,78063,9883,75596,12350,2467,250,0,87946,75596,532,0.8595729197462079
87851,78074,9777,75659,12192,2415,250,0,87851,75659,533,0.8612195649451913
87799,77797,10002,75372,12427,2425,250,0,87799,75372,534,0.858460802514835
87593,77709,9884,75233,12360,2476,250,0,87593,75233,535,0.8588928339022525
88066,78168,9898,75689,12377,2479,250,0,88066,75689,536,0.8594576794676719
87889,78185,9704,75729,12160,2456,250,0,87889,75729,537,0.861643664167302
88363,78393,9970,75927,12436,2466,250,0,88363,75927,538,0.8592623609429286
87993,78193,9800,75622,12371,2571,250,0,87993,75622,539,0.8594092711920266
87908,78002,9906,75535,12373,2467,250,0,87908,75535,540,0.8592505801519771
87834,78152,9682,75709,12125,2443,250,0,87834,75709,541,0.8619555069790742
88394,78543,9851,75994,12400,2549,250,0,88394,75994,542,0.8597189854515013
87384,77632,9752,75142,12242,2490,250,0,87384,75142,543,0.8599057035612927
87761,77927,9834,75513,12248,2414,250,0,87761,75513,544,0.8604391472294072
87776,77788,9988,75314,12462,2474,250,0,87776,75314,545,0.8580249726576741
87916,78096,9820,75572,12344,2524,250,0,87916,75572,546,0.8595932481004596
87827,77950,9877,75526,12301,2424,250,0,87827,75526,547,0.8599405649743245
87807,77865,9942,75418,12389,2447,250,0,87807,75418,548,0.8589064653159771
88209,78215,9994,75732,12477,2483,250,0,88209,75732,549,0.8585518484508383
88048,78121,9927,75585,12463,2536,250,0,88048,75585,550,0.8584522078866073
86965,77211,9754,74797,12168,2414,250,0,86965,74797,551,0.8600816420399011
88034,78130,9904,75591,12443,2539,250,0,88034,75591,552,0.8586568825680987
88266,78210,10056,75670,12596,2540,250,0,88266,75670,553,0.8572949946751863
87587,77840,9747,75450,12137,2390,250,0,87587,75450,554,0.861429207530798
87762,78178,9584,75693,12069,2485,250,0,87762,75693,555,0.8624803445682642
87940,78200,9740,75770,12170,2430,250,0,87940,75770,556,0.8616101887650671
88433,78567,9866,76104,12329,2463,250,0,88433,76104,557,0.8605837187475264
87826,77790,10036,75278,12548,2512,250,0,87826,75278,558,0.8571265912144468
87669,77835,9834,75440,12229,2395,250,0,87669,75440,559,0.8605094160991913
87715,77760,9955,75295,12420,2465,250,0,87715,75295,560,0.8584050618480306
87992,77961,10031,75517,12475,2444,250,0,87992,75517,561,0.8582257477952541
87929,77937,9992,75416,12513,2521,250,0,87929,75416,562,0.8576920015012112
88314,78298,10016,75805,12509,2493,250,0,88314,75805,563,0.8583576782843038
88216,78311,9905,75809,12407,2502,250,0,88216,75809,564,0.8593565793053415
88092,78341,9751,75823,12269,2518,250,0,88092,75823,565,0.8607251509785224
88189,78381,9808,75966,12223,2415,250,0,88189,75966,566,0.8613999478392997
87872,77923,9949,75398,12474,2525,250,0,87872,75398,567,0.8580435178441369
87752,77787,9965,75303,12449,2484,250,0,87752,75303,568,0.858134287537606
87465,77655,9810,75108,12357,2547,250,0,87465,75108,569,0.8587206311095867
88042,78206,9836,75669,12373,2537,250,0,88042,75669,570,0.859464800890484
88247,78268,9979,75797,12450,2471,250,0,88247,75797,571,0.8589187167835733
87925,78026,9899,75533,12392,2493,250,0,87925,75533,572,0.8590617003127665
87808,77919,9889,75461,12347,2458,250,0,87808,75461,573,0.859386388483965
88084,78209,9875,75702,12382,2507,250,0,88084,75702,574,0.8594296353480768
87491,77681,9810,75175,12316,2506,250,0,87491,75175,575,0.8592312352127648
87810,78008,9802,75516,12294,2492,250,0,87810,75516,576,0.8599931670652545
87959,77917,10042,75443,12516,2474,250,0,87959,75443,577,0.8577064314055413
87690,77765,9925,75323,12367,2442,250,0,87690,75323,578,0.8589690956779564
87872,77991,9881,75508,12364,2483,250,0,87872,75508,579,0.8592953386744355
87851,77994,9857,75457,12394,2537,250,0,87851,75457,580,0.858920217185917
88093,78122,9971,75691,12402,2431,250,0,88093,75691,581,0.859216963890434
87750,77902,9848,75468,12282,2434,250,0,87750,75468,582,0.8600341880341881
88679,78663,10016,76175,12504,2488,250,0,88679,76175,583,0.8589970568003699
87656,77753,9903,75286,12370,2467,250,0,87656,75286,584,0.8588801679291777
87488,77742,9746,75215,12273,2527,250,0,87488,75215,585,0.8597179041697147
87655,77823,9832,75331,12324,2492,250,0,87655,75331,586,0.8594033426501626
87766,77662,10104,75121,12645,2541,250,0,87766,75121,587,0.8559237062188091
87677,77970,9707,75540,12137,2430,250,0,87677,75540,588,0.861571449753071
87541,77618,9923,75062,12479,2556,250,0,87541,75062,589,0.8574496521629865
87965,77991,9974,75581,12384,2410,250,0,87965,75581,590,0.8592167339282669
88039,78282,9757,75859,12180,2423,250,0,88039,75859,591,0.8616522223105669
88177,78133,10044,75618,12559,2515,250,0,88177,75618,592,0.8575705682887828
87950,78059,9891,75660,12290,2399,250,0,87950,75660,593,0.8602615122228539
88002,78107,9895,75709,12293,2398,250,0,88002,75709,594,0.8603099929547056
87748,77885,9863,75432,12316,2453,250,0,87748,75432,595,0.8596435246387382
88127,78062,10065,75609,12518,2453,250,0,88127,75609,596,0.8579549967660308
88051,78235,9816,75742,12309,2493,250,0,88051,75742,597,0.8602060169674394
87506,77682,9824,75192,12314,2490,250,0,87506,75192,598,0.8592782209219939
87749,77923,9826,75356,12393,2567,250,0,87749,75356,599,0.8587676212834334
88014,78070,9944,75571,12443,2499,250,0,88014,75571,600,0.8586247642420524
87934,77954,9980,75523,12411,2431,250,0,87934,75523,601,0.8588600541315077
87695,77947,9748,75441,12254,2506,250,0,87695,75441,602,0.8602656935971265
87719,77817,9902,75309,12410,2508,250,0,87719,75309,603,0.8585255189867645
87697,77721,9976,75242,12455,2479,250,0,87697,75242,604,0.8579768977274023
88122,78077,10045,75557,12565,2520,250,0,88122,75557,605,0.8574135857107192
87475,77528,9947,75022,12453,2506,250,0,87475,75022,606,0.8576393255215776
87855,77992,9863,75535,12320,2457,250,0,87855,75535,607,0.859768937453759
87336,77480,9856,74993,12343,2487,250,0,87336,74993,608,0.858672254282312
87749,77882,9867,75433,12316,2449,250,0,87749,75433,609,0.8596451241609591
87974,77988,9986,75520,12454,2468,250,0,87974,75520,610,0.8584354468365654
87482,77665,9817,75187,12295,2478,250,0,87482,75187,611,0.8594568025422372
87616,77620,9996,75131,12485,2489,250,0,87616,75131,612,0.8575031957633309
87912,77994,9918,75524,12388,2470,250,0,87912,75524,613,0.8590863590863591
88029,78187,9842,75683,12346,2504,250,0,88029,75683,614,0.8597507639527883
87597,77741,9856,75259,12338,2482,250,0,87597,75259,615,0.8591504275260569
88101,78131,9970,75648,12453,2483,250,0,88101,75648,616,0.8586508666189941
87893,78041,9852,75555,12338,2486,250,0,87893,75555,617,0.8596247710284095
87951,77985,9966,75423,12528,2562,250,0,87951,75423,618,0.8575570488112699
88034,78308,9726,75768,12266,2540,250,0,88034,75768,619,0.8606674693868278
87418,77516,9902,75027,12391,2489,250,0,87418,75027,620,0.8582557368047771
87702,77771,9931,75307,12395,2464,250,0,87702,75307,621,0.8586691295523478
88138,78182,9956,75711,12427,2471,250,0,88138,75711,622,0.8590051963965599
87894,77878,10016,75474,12420,2404,250,0,87894,75474,623,0.8586934261724349
87784,77828,9956,75287,12497,2541,250,0,87784,75287,624,0.8576392053221544
87544,77731,9813,75285,12259,2446,250,0,87544,75285,625,0.8599675591702458
88036,78182,9854,75693,12343,2489,250,0,88036,75693,626,0.8597959925485029
88244,78234,10010,75770,12474,2464,250,0,88244,75770,627,0.8586419473278637
88303,78314,9989,75747,12556,2567,250,0,88303,75747,628,0.8578077755002661
87744,77891,9853,75395,12349,2496,250,0,87744,75395,629,0.8592610320933625
87826,77918,9908,75457,12369,2461,250,0,87826,75457,630,0.8591647120442694
87861,77985,9876,75518,12343,2467,250,0,87861,75518,631,0.8595167366635936
88123,78249,9874,75770,12353,2479,250,0,88123,75770,632,0.8598209321062605
88114,78237,9877,75777,12337,2460,250,0,88114,75777,633,0.8599881971082916
87976,78125,9851,75718,12258,2407,250,0,87976,75718,634,0.8606665454214786
87893,78095,9798,75646,12247,2449,250,0,87893,75646,635,0.8606601208287349
87548,77526,10022,75083,12465,2443,250,0,87548,75083,636,0.8576209622150135
88079,77990,10089,75484,12595,2506,250,0,88079,75484,637,0.857003371972888
87658,77626,10032,75205,12453,2421,250,0,87658,75205,638,0.8579365260443998
88217,78409,9808,75956,12261,2453,250,0,88217,75956,639,0.861013183400025
87724,77903,9821,75398,12326,2505,250,0,87724,75398,640,0.8594911312753637
87650,77879,9771,75424,12226,2455,250,0,87650,75424,641,0.8605134055904164
87912,77878,10034,75331,12581,2547,250,0,87912,75331,642,0.8568909818909819
87557,77711,9846,75255,12302,2456,250,0,87557,75255,643,0.8594972417967723
87871,77760,10111,75314,12557,2446,250,0,87871,75314,644,0.857097335867351
87872,77999,9873,75509,12363,2490,250,0,87872,75509,645,0.8593067188638019
87872,77870,10002,75452,12420,2418,250,0,87872,75452,646,0.8586580480699199
88088,78142,9946,75658,12430,2484,250,0,88088,75658,647,0.8588911088911089
87744,77804,9940,75281,12463,2523,250,0,87744,75281,648,0.8579617979576951
88094,78195,9899,75779,12315,2416,250,0,88094,75779,649,0.8602061434376915
87707,77846,9861,75364,12343,2482,250,0,87707,75364,650,0.8592700696637668
88081,78299,9782,75794,12287,2505,250,0,88081,75794,651,0.8605034002792884
87968,77976,9992,75450,12518,2526,250,0,87968,75450,652,0.8576982539105129
87602,77727,9875,75311,12291,2416,250,0,87602,75311,653,0.8596949841327823
87793,77864,9929,75431,12362,2433,250,0,87793,75431,654,0.8591915072955703
87714,77933,9781,75489,12225,2444,250,0,87714,75489,655,0.8606265818455435
88054,78261,9793,75769,12285,2492,250,0,88054,75769,656,0.8604833397687782
87780,77932,9848,75509,12271,2423,250,0,87780,75509,657,0.860207336523126
87777,77926,9851,75454,12323,2472,250,0,87777,75454,658,0.8596101484443534
87702,77778,9924,75324,12378,2454,250,0,87702,75324,659,0.8588629677772457
87691,77742,9949,75294,12397,2448,250,0,87691,75294,660,0.8586285935842903
88719,78866,9853,76399,12320,2467,250,0,88719,76399,661,0.8611345934918112
87925,77782,10143,75316,12609,2466,250,0,87925,75316,662,0.8565936878021041
87835,77906,9929,75490,12345,2416,250,0,87835,75490,663,0.8594523823077361
87736,77871,9865,75369,12367,2502,250,0,87736,75369,664,0.8590430382055256
87664,77620,10044,75201,12463,2419,250,0,87664,75201,665,0.8578321774046359
87800,77763,10037,75359,12441,2404,250,0,87800,75359,666,0.8583029612756264
88454,78416,10038,75933,12521,2483,250,0,88454,75933,667,0.8584461980238316
88007,78167,9840,75634,12373,2533,250,0,88007,75634,668,0.8594089106548343
88023,78190,9833,75685,12338,2505,250,0,88023,75685,669,0.8598320893402861
87224,77391,9833,74928,12296,2463,250,0,87224,74928,670,0.8590296248738879
87847,78007,9840,75554,12293,2453,250,0,87847,75554,671,0.8600635195282708
87705,77883,9822,75401,12304,2482,250,0,87705,75401,672,0.8597115329798757
87987,78024,9963,75476,12511,2548,250,0,87987,75476,673,0.8578085398979395
87660,77851,9809,75390,12270,2461,250,0,87660,75390,674,0.8600273785078714
88366,78239,10127,75760,12606,2479,250,0,88366,75760,675,0.8573433220922074
87777,78045,9732,75591,12186,2454,250,0,87777,75591,676,0.8611709217676612
88040,78147,9893,75696,12344,2451,250,0,88040,75696,677,0.8597910040890504
87800,77844,9956,75360,12440,2484,250,0,87800,75360,678,0.8583143507972665
87911,77909,10002,75487,12424,2422,250,0,87911,75487,679,0.8586752511062324
87852,78139,9713,75610,12242,2529,250,0,87852,75610,680,0.860652005645859
87813,77856,9957,75349,12464,2507,250,0,87813,75349,681,0.8580620181522098
88018,77981,10037,75572,12446,2409,250,0,88018,75572,682,0.8585971051375855
87545,77840,9705,75433,12112,2407,250,0,87545,75433,683,0.8616482951624879
88378,78449,9929,75983,12395,2466,250,0,88378,75983,684,0.8597501640679808
88167,78332,9835,75875,12292,2457,250,0,88167,75875,685,0.8605827577211428
88035,78048,9987,75519,12516,2529,250,0,88035,75519,686,0.857829272448458
87554,77606,9948,75200,12354,2406,250,0,87554,75200,687,0.8588985083491331
87784,77990,9794,75419,12365,2571,250,0,87784,75419,688,0.859142896199763
87979,78335,9644,75805,12174,2530,250,0,87979,75805,689,0.8616260698575796
87750,77777,9973,75330,12420,2447,250,0,87750,75330,690,0.8584615384615385
87696,77737,9959,75306,12390,2431,250,0,87696,75306,691,0.8587164750957854
88625,78655,9970,76109,12516,2546,250,0,88625,76109,692,0.8587757404795486
88375,78402,9973,75848,12527,2554,250,0,88375,75848,693,0.8582517680339462
87783,77709,10074,75202,12581,2507,250,0,87783,75202,694,0.8566806784912796
88333,78375,9958,75982,12351,2393,250,0,88333,75982,695,0.8601768308559655
87640,77671,9969,75144,12496,2527,250,0,87640,75144,696,0.8574167047010498
88263,78163,10100,75691,12572,2472,250,0,88263,75691,697,0.8575620588468554
87870,77946,9924,75469,12401,2477,250,0,87870,75469,698,0.8588710595197451
87761,77854,9907,75454,12307,2400,250,0,87761,75454,699,0.8597668668315083
87685,77960,9725,75451,12234,2509,250,0,87685,75451,700,0.8604778468381137
88626,78734,9892,76258,12368,2476,250,0,88626,76258,701,0.8604472728093336
87911,78109,9802,75674,12237,2435,250,0,87911,75674,702,0.86080240242973
87872,78147,9725,75690,12182,2457,250,0,87872,75690,703,0.8613665331391115
87923,77981,9942,75541,12382,2440,250,0,87923,75541,704,0.8591722302469206
87833,78012,9821,75513,12320,2499,250,0,87833,75513,705,0.8597338130315485
87700,77767,9933,75327,12373,2440,250,0,87700,75327,706,0.8589167616875713
88302,78360,9942,75886,12416,2474,250,0,88302,75886,707,0.8593916332585898
88454,78361,10093,75805,12649,2556,250,0,88454,75805,708,0.8569991181857236
87634,77840,9794,75389,12245,2451,250,0,87634,75389,709,0.8602711276445215
88393,78383,10010,75908,12485,2475,250,0,88393,75908,710,0.8587557838290363
88061,78230,9831,75668,12393,2562,250,0,88061,75668,711,0.8592680074039586
87509,77762,9747,75368,12141,2394,250,0,87509,75368,712,0.8612599846872893
88227,78344,9883,75882,12345,2462,250,0,88227,75882,713,0.860076847223639
