run,depth_mm,count,water_rms_mm,inhomogeneous_rms_mm
20,45.25,2542,0.32212626618198,0.32078750940582335
20,45.75,2534,0.3199929893533834,0.3186800631293162
20,46.25,2519,0.3182828834997422,0.3169939640281969
20,46.75,2505,0.31649575139564057,0.31523110737998117
20,47.25,2496,0.31436978951698874,0.3131314468516866
20,47.75,2490,0.3120344276210661,0.31082301079119057
20,48.25,2484,0.3096883881793645,0.30850503822529424
20,48.75,2474,0.30752990632039984,0.3063728134461778
20,49.25,2463,0.3053962853270693,0.304262376460288
20,49.75,2450,0.30339070435806426,0.3022807615809041
20,50.25,2437,0.3013902026775037,0.30030738575757154
20,50.75,2428,0.29913713356622673,0.2980812635570566
20,51.25,2421,0.29660702662693594,0.2955772890866735
20,51.75,2410,0.29422390664645975,0.29321959757346905
20,52.25,2400,0.29170817060382437,0.2907324576480638
20,52.75,2395,0.2888532881059004,0.287908973944186
20,53.25,2387,0.28612487719179347,0.28521401148331127
20,53.75,2380,0.28327119944914475,0.28239356799398163
20,54.25,2370,0.28047128269605476,0.2796225803624418
20,54.75,2353,0.27809371045035436,0.2772737772677264
20,55.25,2342,0.27540358644874485,0.27461759757089077
20,55.75,2335,0.27248145273617375,0.2717324584688016
20,56.25,2323,0.2698642091921222,0.26915498704608987
20,56.75,2313,0.26711204311716463,0.26644496131945145
20,57.25,2306,0.264155470019261,0.26353006997525896
20,57.75,2294,0.2614447172415539,0.26085791344843406
20,58.25,2283,0.25868658829188435,0.25814105383450997
20,58.75,2271,0.25598355783735494,0.2554818089965088
20,59.25,2255,0.2535104205762954,0.2530553659766031
20,59.75,2244,0.2507390353676517,0.2503329967710812
20,60.25,2230,0.2481032633830293,0.2477461774758926
20,60.75,2224,0.24483608390241468,0.24451579692631664
20,61.25,2212,0.2418180747355837,0.24152865072360089
20,61.75,2197,0.23881282947595198,0.23853814841843513
20,62.25,2186,0.23553580663924212,0.23527071596157292
20,62.75,2173,0.23224633871060957,0.23198861693066822
20,63.25,2156,0.22915649092362167,0.2289070744064291
20,63.75,2146,0.22570088190777504,0.2254626404260784
20,64.25,2140,0.22205199744551665,0.2218277342242108
20,64.75,2128,0.21872084976994516,0.21851005438281776
20,65.25,2107,0.21584617787537314,0.21565137863035105
20,65.75,2093,0.21262681029631494,0.21244921592067084
20,66.25,2079,0.20941195271443874,0.20925492879245275
20,66.75,2054,0.20673072435627599,0.2065973469981643
20,67.25,2042,0.20336660381568286,0.20325551258992017
20,67.75,2020,0.20045635014801197,0.20037018134693602
20,68.25,2011,0.19688733027161445,0.19682882646620753
20,68.75,1994,0.19365059274561428,0.19361543776964193
20,69.25,1986,0.18995981514073465,0.18994834343447697
20,69.75,1979,0.18617019904502569,0.18617741508752708
20,70.25,1964,0.18273135955145448,0.1827567617089657
20,70.75,1948,0.17928511500626282,0.1793266780964543
20,71.25,1934,0.17571614548664055,0.1757727688186024
20,71.75,1920,0.17214950622649475,0.17222357812476816
20,72.25,1903,0.1687256630370281,0.1688193932745719
20,72.75,1882,0.16543808023713805,0.16555194464292874
20,73.25,1872,0.161576632719395,0.16170528777284082
20,73.75,1855,0.15799271635443848,0.15814063913107934
20,74.25,1838,0.15439993868624316,0.15456923258678817
20,74.75,1820,0.15080668610620512,0.15099878760701446
20,75.25,1802,0.14721515550695086,0.14743247192864622
20,75.75,1790,0.14339564841888958,0.14364001455273
20,76.25,1775,0.13965040142180005,0.1399216879915395
20,76.75,1757,0.13598735454743852,0.1362852248565092
20,77.25,1740,0.13229128516699776,0.132613742071238
20,77.75,1714,0.12890979640578398,0.12924907984855177
20,78.25,1690,0.12537121500785567,0.12571941516177362
20,78.75,1655,0.12218894136891759,0.1225492334693359
20,79.25,1641,0.1182597018024886,0.11862877602055329
20,79.75,1623,0.11448062240070596,0.11485032237526646
20,80.25,1600,0.11088440798739384,0.11125851069308554
20,80.75,1580,0.10723009450998687,0.1076096873051544
20,81.25,1564,0.10345507605702514,0.10384416683678806
20,81.75,1540,0.0999259239366956,0.10032418566001373
20,82.25,1519,0.09631694233368453,0.09672357185713024
20,82.75,1498,0.09263852022030056,0.09303710009176037
20,83.25,1481,0.08883733449492497,0.08922274367434029
20,83.75,1457,0.08526950446515628,0.08564070195030836
20,84.25,1437,0.08160982055272194,0.08196154314182419
20,84.75,1412,0.07805081310389184,0.07837852505494354
20,85.25,1393,0.07439194370131134,0.07469313011063954
20,85.75,1370,0.07085423025394882,0.07112541217215469
20,86.25,1342,0.0674608439568283,0.06769189791903805
20,86.75,1312,0.06415342256722553,0.06434709322027067
20,87.25,1287,0.060737617676674606,0.06089641686491413
20,87.75,1262,0.05734840222621839,0.05747254061237978
20,88.25,1234,0.054077337441683505,0.054171639432174935
20,88.75,1204,0.05091971162911198,0.05098457040916836
20,89.25,1176,0.047772801559944185,0.047813210130392296
20,89.75,1154,0.04456871914215423,0.044583400825807445
20,90.25,1136,0.04134659081681335,0.04133773187980984
20,90.75,1096,0.03854640537628535,0.03851545022036718
20,91.25,1071,0.0355552141789684,0.035506266574491546
20,91.75,1040,0.032720827181513416,0.032654974580226676
20,92.25,1010,0.02989720520506451,0.029818123368402366
20,92.75,980,0.027121425083577868,0.027033535823120396
20,93.25,953,0.02431902098786476,0.02422927598280745
20,93.75,921,0.021747308476170617,0.021658915657543295
20,94.25,870,0.019485965511038258,0.019401998101073275
20,94.75,823,0.01728721069256674,0.017207074456882434
20,95.25,787,0.01512922060044032,0.015057676847397007
20,95.75,748,0.013190221824665971,0.013128783672953882
20,96.25,705,0.011445964374695255,0.011401321831664814
20,96.75,672,0.009558369886883016,0.009531728646581398
20,97.25,619,0.008224121882360023,0.008212388126840107
20,97.75,565,0.007154528098603879,0.007149834366939512
20,98.25,506,0.006365776384214228,0.0063652981785885035
20,98.75,421,0.00608327284142917,0.006083958255621774
20,99.25,320,0.006181355967273331,0.006182548846579328
20,99.75,190,0.00731193750636093,0.007311887935417643
21,-99.75,217,0.0009142603706457439,0.0009144873619010542
21,-99.25,383,0.001033220699252203,0.0010329583282120446
21,-98.75,497,0.001376532073096646,0.0013775696061323634
21,-98.25,580,0.001999487243658673,0.0020026917535022736
21,-97.75,648,0.002765407168504941,0.002770638125170219
21,-97.25,711,0.0037445777535906727,0.003749850222835671
21,-96.75,777,0.004810165706076616,0.004815193132593214
21,-96.25,827,0.005971474365775792,0.005976609053900407
21,-95.75,883,0.0071638190813511715,0.007169475565943873
21,-95.25,946,0.008381223545867341,0.00838758725226822
21,-94.75,994,0.009686949570207722,0.009694019253966292
21,-94.25,1040,0.011004722845779356,0.011011390052233234
21,-93.75,1085,0.012360687541746108,0.012367384077819963
21,-93.25,1127,0.013759068861360295,0.01376660104709259
21,-92.75,1167,0.01518686167537939,0.015195311796534149
21,-92.25,1203,0.016661033394174327,0.01667017719499282
21,-91.75,1247,0.018103736404578873,0.01811529536268776
21,-91.25,1282,0.019635364026498875,0.019650914294629333
21,-90.75,1310,0.02126016465215815,0.02128117084099519
21,-90.25,1348,0.02282471694877394,0.022852411682771395
21,-89.75,1384,0.0244320443017928,0.024467100667932954
21,-89.25,1421,0.026041119431399293,0.026083933473017306
21,-88.75,1453,0.027709520178932957,0.027761188909746257
21,-88.25,1482,0.029449673852782028,0.02950504883041735
21,-87.75,1517,0.031171013262841246,0.031228408795864308
21,-87.25,1551,0.032932911062917215,0.032993082256342295
21,-86.75,1583,0.03476080042190686,0.03482390253391887
21,-86.25,1609,0.0366814804984003,0.03674703944773529
21,-85.75,1643,0.03852412002209568,0.03859317187872775
21,-85.25,1659,0.0405945268480818,0.040667514101526706
21,-84.75,1686,0.0425521656207848,0.04262922893206323
21,-84.25,1719,0.04447317283711734,0.04455390338564275
21,-83.75,1734,0.046631469995248837,0.04671671533365132
21,-83.25,1754,0.04875053892914202,0.048837096647095124
21,-82.75,1778,0.05082462762038811,0.050911541769065344
21,-82.25,1800,0.05295053962546309,0.053036439388745936
21,-81.75,1825,0.05506235117005921,0.05514602218301622
21,-81.25,1847,0.057230829144274416,0.05730946903672426
21,-80.75,1863,0.059509910024272646,0.05958228771889838
21,-80.25,1881,0.06171521705391757,0.061776170973203474
21,-79.75,1898,0.06397699500992625,0.06402733472079618
21,-79.25,1912,0.0663187132705602,0.0663578164586929
21,-78.75,1924,0.06872402234267345,0.06875114641859145
21,-78.25,1949,0.0709267382066095,0.07094171594602297
21,-77.75,1970,0.07321047774535026,0.07321381895304585
21,-77.25,1993,0.07547047147298241,0.07546207588761636
21,-76.75,2006,0.0779438301998043,0.07792316799394923
21,-76.25,2029,0.08024287951826893,0.08020989941749304
21,-75.75,2045,0.08270745623946991,0.08266217915878712
21,-75.25,2071,0.08498937807071401,0.08493116764637086
21,-74.75,2086,0.08751877928169392,0.08744779043955712
21,-74.25,2106,0.08996343369610629,0.08987927308990763
21,-73.75,2121,0.09254430584436728,0.09244576104014599
21,-73.25,2140,0.09506471163725773,0.09495045200687674
21,-72.75,2160,0.0975856680835691,0.0974546898726001
21,-72.25,2170,0.100361037395772,0.10021056311665398
21,-71.75,2188,0.10297464721427155,0.10280302074626166
21,-71.25,2199,0.10577384889352583,0.10557859099577649
21,-70.75,2211,0.10857618104678186,0.10835562990587141
21,-70.25,2223,0.11140276435469965,0.11115490416423986
21,-69.75,2237,0.11417273343397297,0.11389482235690848
21,-69.25,2260,0.11672057262232786,0.11641213648133396
21,-68.75,2276,0.11944745735186858,0.11910701616248466
21,-68.25,2295,0.12211748512832257,0.12174421385130155
21,-67.75,2308,0.12495959825746787,0.12455254780861322
21,-67.25,2322,0.1277957278086001,0.12735350103823678
21,-66.75,2330,0.13083095188183488,0.1303525960916712
21,-66.25,2345,0.13367452491872878,0.13316000706511996
21,-65.75,2356,0.1366304392913876,0.1360806566947726
21,-65.25,2371,0.139437129884774,0.13885065171334016
21,-64.75,2385,0.1421360956248927,0.14149582832903917
21,-64.25,2401,0.14476067265637696,0.14406345681984078
21,-63.75,2418,0.14737627165436593,0.14662166286885656
21,-63.25,2433,0.15001779301203758,0.14920699552551314
21,-62.75,2451,0.15255413381797858,0.15168900234511049
21,-62.25,2463,0.1552988770759789,0.15437802792121094
21,-61.75,2471,0.1581899752123462,0.15721131309156372
21,-61.25,2479,0.16110087720009725,0.16006338945923843
21,-60.75,2488,0.16400527700150636,0.16290829274535248
21,-60.25,2497,0.16691009127032722,0.16575239611101963
21,-59.75,2510,0.16971134887171532,0.16849422017285726
21,-59.25,2530,0.17230483520902373,0.17102980448159041
21,-58.75,2542,0.17518854541289533,0.17385352374051916
21,-58.25,2554,0.1780944245934568,0.17669816128251414
21,-57.75,2565,0.1810743309016692,0.1796169536820533
21,-57.25,2575,0.1840920456449706,0.1825737486557437
21,-56.75,2585,0.18679974652021075,0.1852532162485438
21,-56.25,2597,0.1894656406757523,0.18789075180648337
21,-55.75,2613,0.19200667132874097,0.19040549653849076
21,-55.25,2623,0.1948053591283752,0.19317562382699355
21,-54.75,2631,0.19769760503629843,0.19604247085891813
21,-54.25,2635,0.20075791550152217,0.19908051984048164
21,-53.75,2640,0.2038117150400943,0.20211276710149642
21,-53.25,2651,0.20668351435586318,0.2049669354323764
21,-52.75,2663,0.20952564960597703,0.20779288032546764
21,-52.25,2676,0.2123298226451491,0.2105825556269411
21,-51.75,2687,0.21522389993237953,0.21346375817373317
21,-51.25,2700,0.2180228790513588,0.21625265944969965
21,-50.75,2709,0.22098565007485443,0.21920542844608176
