input,inside_grid,outside_grid,output,removed,removed_inside_grid_by_3sigma,occupied_pixels,zero_count_pixels,input_primary,output_primary,run_id,retained_fraction
87203,66915,20288,64364,22839,2551,250,0,87203,64364,356,0.7380938729172162
87316,66859,20457,64361,22955,2498,250,0,87316,64361,357,0.7371043107792387
87043,66762,20281,64260,22783,2502,250,0,87043,64260,358,0.738255804602323
87109,66506,20603,64102,23007,2404,250,0,87109,64102,359,0.7358826298086306
87423,67021,20402,64576,22847,2445,250,0,87423,64576,360,0.7386614506479988
87438,66923,20515,64381,23057,2542,250,0,87438,64381,361,0.736304581532057
87566,66953,20613,64404,23162,2549,250,0,87566,64404,362,0.7354909439736884
87335,67011,20324,64534,22801,2477,250,0,87335,64534,363,0.7389248296788229
86955,66486,20469,64079,22876,2407,250,0,86955,64079,364,0.7369213961244322
86949,66538,20411,64068,22881,2470,250,0,86949,64068,365,0.736845737156264
87304,66502,20802,64018,23286,2484,250,0,87304,64018,366,0.7332768258040868
87599,67095,20504,64601,22998,2494,250,0,87599,64601,367,0.7374627564241601
87333,66889,20444,64338,22995,2551,250,0,87333,64338,368,0.7366974683109477
87710,67113,20597,64558,23152,2555,250,0,87710,64558,369,0.7360392201573367
87418,66971,20447,64416,23002,2555,250,0,87418,64416,370,0.7368734127982796
87855,67025,20830,64483,23372,2542,250,0,87855,64483,371,0.733970747253998
87117,66504,20613,64016,23101,2488,250,0,87117,64016,372,0.7348278751563989
87431,66651,20780,64108,23323,2543,250,0,87431,64108,373,0.7332410701009939
87504,67059,20445,64478,23026,2581,250,0,87504,64478,374,0.7368577436460048
87736,67100,20636,64623,23113,2477,250,0,87736,64623,375,0.7365619586030819
87624,67119,20505,64610,23014,2509,250,0,87624,64610,376,0.7373550625399434
86956,66596,20360,64084,22872,2512,250,0,86956,64084,377,0.7369704218225309
87528,66935,20593,64518,23010,2417,250,0,87528,64518,378,0.7371126953660543
87230,66618,20612,64058,23172,2560,250,0,87230,64058,379,0.7343574458328557
86940,66702,20238,64198,22742,2504,250,0,86940,64198,380,0.7384172992868645
87182,66740,20442,64237,22945,2503,250,0,87182,64237,381,0.7368149388635269
87049,66730,20319,64316,22733,2414,250,0,87049,64316,382,0.7388482349021815
87327,66931,20396,64413,22914,2518,250,0,87327,64413,383,0.7376069256930846
87112,66671,20441,64250,22862,2421,250,0,87112,64250,384,0.7375562494260263
87096,66583,20513,64092,23004,2491,250,0,87096,64092,385,0.7358776522457977
88030,67410,20620,64950,23080,2460,250,0,88030,64950,386,0.737816653413609
87121,66708,20413,64260,22861,2448,250,0,87121,64260,387,0.7375948393613481
87781,67087,20694,64639,23142,2448,250,0,87781,64639,388,0.7363666397056311
87390,66970,20420,64513,22877,2457,250,0,87390,64513,389,0.7382194759125759
87443,66898,20545,64393,23050,2505,250,0,87443,64393,390,0.7363997118122663
87493,67019,20474,64544,22949,2475,250,0,87493,64544,391,0.7377047306641674
87910,67448,20462,64881,23029,2567,250,0,87910,64881,392,0.7380389034239563
87535,67018,20517,64541,22994,2477,250,0,87535,64541,393,0.7373165019706404
87450,66778,20672,64308,23142,2470,250,0,87450,64308,394,0.735368782161235
87669,67279,20390,64790,22879,2489,250,0,87669,64790,395,0.7390297596641915
87796,67267,20529,64698,23098,2569,250,0,87796,64698,396,0.7369128434097225
87737,67242,20495,64798,22939,2444,250,0,87737,64798,397,0.738548160981114
87526,66900,20626,64462,23064,2438,250,0,87526,64462,398,0.7364897287663095
87194,66979,20215,64471,22723,2508,250,0,87194,64471,399,0.7393972062297864
87520,67151,20369,64687,22833,2464,250,0,87520,64687,400,0.7391110603290676
87458,66666,20792,64134,23324,2532,250,0,87458,64134,401,0.7333119897550825
87984,67301,20683,64743,23241,2558,250,0,87984,64743,402,0.7358496999454446
87460,66769,20691,64288,23172,2481,250,0,87460,64288,403,0.7350560256117082
87348,66887,20461,64400,22948,2487,250,0,87348,64400,404,0.7372807620094335
87097,66750,20347,64227,22870,2523,250,0,87097,64227,405,0.7374191992835574
87924,67415,20509,64922,23002,2493,250,0,87924,64922,406,0.7383876984668577
87287,66718,20569,64207,23080,2511,250,0,87287,64207,407,0.7355849095512504
87506,66884,20622,64417,23089,2467,250,0,87506,64417,408,0.7361438072817864
87823,67169,20654,64739,23084,2430,250,0,87823,64739,409,0.7371531375607756
87622,66951,20671,64514,23108,2437,250,0,87622,64514,410,0.7362762776471662
86858,66321,20537,63822,23036,2499,250,0,86858,63822,411,0.7347855119850791
87788,67019,20769,64483,23305,2536,250,0,87788,64483,412,0.7345309153870688
87256,66861,20395,64368,22888,2493,250,0,87256,64368,413,0.7376913908499129
87478,67086,20392,64540,22938,2546,250,0,87478,64540,414,0.7377855003543748
87405,66900,20505,64356,23049,2544,250,0,87405,64356,415,0.736296550540587
87762,67281,20481,64764,22998,2517,250,0,87762,64764,416,0.7379503657619471
87305,66987,20318,64484,22821,2503,250,0,87305,64484,417,0.7386060363094897
87350,66787,20563,64283,23067,2504,250,0,87350,64283,418,0.7359244419004007
88114,67592,20522,65077,23037,2515,250,0,88114,65077,419,0.738554599723086
87074,66511,20563,64049,23025,2462,250,0,87074,64049,420,0.7355697452741347
87572,66749,20823,64257,23315,2492,250,0,87572,64257,421,0.7337619330379573
87718,67089,20629,64593,23125,2496,250,0,87718,64593,422,0.7363710982922548
87291,66850,20441,64328,22963,2522,250,0,87291,64328,423,0.7369373704047382
87678,67268,20410,64819,22859,2449,250,0,87678,64819,424,0.7392846552156755
87018,66685,20333,64224,22794,2461,250,0,87018,64224,425,0.7380541956836516
87320,66885,20435,64423,22897,2462,250,0,87320,64423,426,0.7377805771873569
87626,67075,20551,64579,23047,2496,250,0,87626,64579,427,0.7369844566681122
87438,67177,20261,64730,22708,2447,250,0,87438,64730,428,0.7402959811523594
87630,66950,20680,64482,23148,2468,250,0,87630,64482,429,0.7358438890790825
87005,66379,20626,63889,23116,2490,250,0,87005,63889,430,0.734314119878168
87546,66914,20632,64350,23196,2564,250,0,87546,64350,431,0.735042149270098
87216,66774,20442,64244,22972,2530,250,0,87216,64244,432,0.7366079618418638
87437,67004,20433,64572,22865,2432,250,0,87437,64572,433,0.738497432437069
87682,67017,20665,64625,23057,2392,250,0,87682,64625,434,0.737038388722885
87712,67130,20582,64673,23039,2457,250,0,87712,64673,435,0.7373335461510397
87491,66881,20610,64409,23082,2472,250,0,87491,64409,436,0.7361785783680607
87631,67097,20534,64542,23089,2555,250,0,87631,64542,437,0.7365201812144104
87536,66772,20764,64247,23289,2525,250,0,87536,64247,438,0.7339494607932736
87273,66671,20602,64251,23022,2420,250,0,87273,64251,439,0.7362070743528927
86940,66379,20561,63927,23013,2452,250,0,86940,63927,440,0.7353002070393375
87901,67186,20715,64695,23206,2491,250,0,87901,64695,441,0.73599845280486
87525,67053,20472,64557,22968,2496,250,0,87525,64557,442,0.7375835475578406
87537,67010,20527,64566,22971,2444,250,0,87537,64566,443,0.7375852496658556
87468,66875,20593,64375,23093,2500,250,0,87468,64375,444,0.7359834453743083
87343,66849,20494,64328,23015,2521,250,0,87343,64328,445,0.7364986318308279
87239,66738,20501,64210,23029,2528,250,0,87239,64210,446,0.7360240259516959
87155,66935,20220,64516,22639,2419,250,0,87155,64516,447,0.7402443921748609
87360,66787,20573,64283,23077,2504,250,0,87360,64283,448,0.7358402014652015
87426,66772,20654,64273,23153,2499,250,0,87426,64273,449,0.7351703154667948
87354,66833,20521,64393,22961,2440,250,0,87354,64393,450,0.73714998740756
87329,66796,20533,64384,22945,2412,250,0,87329,64384,451,0.7372579555474127
87340,66612,20728,64180,23160,2432,250,0,87340,64180,452,0.7348294023356996
87519,67126,20393,64586,22933,2540,250,0,87519,64586,453,0.7379654703550086
87488,66867,20621,64343,23145,2524,250,0,87488,64343,454,0.735449433065106
87432,66643,20789,64207,23225,2436,250,0,87432,64207,455,0.7343649922225273
87475,66894,20581,64428,23047,2466,250,0,87475,64428,456,0.7365304372677908
87804,66994,20810,64488,23316,2506,250,0,87804,64488,457,0.7344540112067788
87203,66882,20321,64454,22749,2428,250,0,87203,64454,458,0.7391259475018062
87272,66917,20355,64512,22760,2405,250,0,87272,64512,459,0.7392061600513338
87505,66812,20693,64370,23135,2442,250,0,87505,64370,460,0.735615107708131
87382,66756,20626,64278,23104,2478,250,0,87382,64278,461,0.7355977203543064
87499,66690,20809,64257,23242,2433,250,0,87499,64257,462,0.7343741071326529
86894,66565,20329,64077,22817,2488,250,0,86894,64077,463,0.7374157018896587
87231,66855,20376,64405,22826,2450,250,0,87231,64405,464,0.7383269709163027
87884,67176,20708,64667,23217,2509,250,0,87884,64667,465,0.7358222201993537
87143,66811,20332,64361,22782,2450,250,0,87143,64361,466,0.7385676416923906
87637,67254,20383,64787,22850,2467,250,0,87637,64787,467,0.7392653787783698
87384,66959,20425,64463,22921,2496,250,0,87384,64463,468,0.7376979767463151
87367,67177,20190,64656,22711,2521,250,0,87367,64656,469,0.7400505911843145
87192,66721,20471,64257,22935,2464,250,0,87192,64257,470,0.7369598128268648
88172,67351,20821,64915,23257,2436,250,0,88172,64915,471,0.7362314566982716
87050,66686,20364,64223,22827,2463,250,0,87050,64223,472,0.7377713957495692
87852,67046,20806,64568,23284,2478,250,0,87852,64568,473,0.7349633474479806
88171,67733,20438,65228,22943,2505,250,0,88171,65228,474,0.7397897267809144
87288,66693,20595,64195,23093,2498,250,0,87288,64195,475,0.7354390065071946
86960,66483,20477,63988,22972,2495,250,0,86960,63988,476,0.7358325666973321
87228,66724,20504,64211,23017,2513,250,0,87228,64211,477,0.7361283074242215
87668,67288,20380,64801,22867,2487,250,0,87668,64801,478,0.7391636629100699
87575,66881,20694,64403,23172,2478,250,0,87575,64403,479,0.7354039394804454
87595,67202,20393,64748,22847,2454,250,0,87595,64748,480,0.7391746104229694
87749,67181,20568,64675,23074,2506,250,0,87749,64675,481,0.7370454364152298
87181,66717,20464,64189,22992,2528,250,0,87181,64189,482,0.7362728117365022
87368,66832,20536,64401,22967,2431,250,0,87368,64401,483,0.7371234319201538
87909,67308,20601,64816,23093,2492,250,0,87909,64816,484,0.7373078979399151
88073,67473,20600,64941,23132,2532,250,0,88073,64941,485,0.7373542402325344
87809,67278,20531,64788,23021,2490,250,0,87809,64788,486,0.7378286963750869
87626,67100,20526,64636,22990,2464,250,0,87626,64636,487,0.7376349485312579
87699,67150,20549,64648,23051,2502,250,0,87699,64648,488,0.7371577783099009
87345,66723,20622,64213,23132,2510,250,0,87345,64213,489,0.7351651496937432
87552,67076,20476,64574,22978,2502,250,0,87552,64574,490,0.7375502558479532
87405,66884,20521,64412,22993,2472,250,0,87405,64412,491,0.7369372461529661
87208,66693,20515,64217,22991,2476,250,0,87208,64217,492,0.7363659297312173
87533,67053,20480,64535,22998,2518,250,0,87533,64535,493,0.7372648029885872
87766,67058,20708,64555,23211,2503,250,0,87766,64555,494,0.7355354009525329
87129,66919,20210,64391,22738,2528,250,0,87129,64391,495,0.7390306327399603
87203,66829,20374,64372,22831,2457,250,0,87203,64372,496,0.7381856128802908
87400,66766,20634,64264,23136,2502,250,0,87400,64264,497,0.7352860411899313
87398,66644,20754,64182,23216,2462,250,0,87398,64182,498,0.7343646307695828
86982,66597,20385,64138,22844,2459,250,0,86982,64138,499,0.7373709503115587
87672,67123,20549,64608,23064,2515,250,0,87672,64608,500,0.7369285518751711
87510,66805,20705,64317,23193,2488,250,0,87510,64317,501,0.7349674322934522
87810,67378,20432,64938,22872,2440,250,0,87810,64938,502,0.7395285275025624
87623,67141,20482,64599,23024,2542,250,0,87623,64599,503,0.7372379398103238
87551,67180,20371,64624,22927,2556,250,0,87551,64624,504,0.7381297757878266
87806,67216,20590,64724,23082,2492,250,0,87806,64724,505,0.7371250256246725
87539,67104,20435,64579,22960,2525,250,0,87539,64579,506,0.7377169033230903
87868,67420,20448,65061,22807,2359,250,0,87868,65061,507,0.7404402057631903
87473,66962,20511,64493,22980,2469,250,0,87473,64493,508,0.7372903638837127
87577,66842,20735,64373,23204,2469,250,0,87577,64373,509,0.7350445893328157
87056,66475,20581,63999,23057,2476,250,0,87056,63999,510,0.7351474912699871
87883,67157,20726,64691,23192,2466,250,0,87883,64691,511,0.7361036833062139
87691,67021,20670,64519,23172,2502,250,0,87691,64519,512,0.7357539542256332
87687,67249,20438,64672,23015,2577,250,0,87687,64672,513,0.7375323594147365
87819,67359,20460,64840,22979,2519,250,0,87819,64840,514,0.7383368063858619
87287,66979,20308,64526,22761,2453,250,0,87287,64526,515,0.7392395202034667
87759,66927,20832,64495,23264,2432,250,0,87759,64495,516,0.7349103795622102
87471,67073,20398,64658,22813,2415,250,0,87471,64658,517,0.7391935612946005
87503,67134,20369,64633,22870,2501,250,0,87503,64633,518,0.7386375324274597
87235,66805,20430,64367,22868,2438,250,0,87235,64367,519,0.7378575113199977
87347,66944,20403,64503,22844,2441,250,0,87347,64503,520,0.7384684076156022
87521,66882,20639,64441,23080,2441,250,0,87521,64441,521,0.7362918613818398
87197,66545,20652,64135,23062,2410,250,0,87197,64135,522,0.7355184237989839
87030,66473,20557,63962,23068,2511,250,0,87030,63962,523,0.7349419740319431
87174,66548,20626,64116,23058,2432,250,0,87174,64116,524,0.7354945281850093
87890,67332,20558,64789,23101,2543,250,0,87890,64789,525,0.737160086471726
87210,66799,20411,64344,22866,2455,250,0,87210,64344,526,0.7378052975576196
87286,66968,20318,64461,22825,2507,250,0,87286,64461,527,0.7385033109547923
87148,66579,20569,64083,23065,2496,250,0,87148,64083,528,0.7353352916877037
87486,67012,20474,64499,22987,2513,250,0,87486,64499,529,0.7372493884735843
87455,67213,20242,64705,22750,2508,250,0,87455,64705,530,0.7398662169115545
87754,66877,20877,64328,23426,2549,250,0,87754,64328,531,0.7330492057342115
87199,66746,20453,64183,23016,2563,250,0,87199,64183,532,0.7360520189451714
87145,66725,20420,64197,22948,2528,250,0,87145,64197,533,0.7366687704400712
87881,67114,20767,64635,23246,2479,250,0,87881,64635,534,0.7354832102502248
87512,66847,20665,64369,23143,2478,250,0,87512,64369,535,0.7355448395648597
87574,66937,20637,64500,23074,2437,250,0,87574,64500,536,0.7365199716810925
87291,66813,20478,64377,22914,2436,250,0,87291,64377,537,0.737498711207341
87503,67078,20425,64618,22885,2460,250,0,87503,64618,538,0.7384661097333806
87092,66653,20439,64172,22920,2481,250,0,87092,64172,539,0.7368300188306618
87014,66377,20637,63909,23105,2468,250,0,87014,63909,540,0.7344680166410003
87538,66974,20564,64505,23033,2469,250,0,87538,64505,541,0.7368799835500012
87190,66818,20372,64312,22878,2506,250,0,87190,64312,542,0.7376075237986007
87511,67128,20383,64657,22854,2471,250,0,87511,64657,543,0.7388442595787958
87568,66849,20719,64420,23148,2429,250,0,87568,64420,544,0.735656860953773
87349,66872,20477,64377,22972,2495,250,0,87349,64377,545,0.7370090098341138
86949,66497,20452,63966,22983,2531,250,0,86949,63966,546,0.7356726356829866
87309,66795,20514,64364,22945,2431,250,0,87309,64364,547,0.7371977688439909
86553,66204,20349,63703,22850,2501,250,0,86553,63703,548,0.7359999075710836
87640,67205,20435,64684,22956,2521,250,0,87640,64684,549,0.7380648105887723
87821,67308,20513,64810,23011,2498,250,0,87821,64810,550,0.7379783878571184
87662,67208,20454,64753,22909,2455,250,0,87662,64753,551,0.7386666970865369
88120,67601,20519,65011,23109,2590,250,0,88120,65011,552,0.737755333635951
87582,66957,20625,64444,23138,2513,250,0,87582,64444,553,0.7358132949692859
86995,66574,20421,64072,22923,2502,250,0,86995,64072,554,0.7365020978217139
87938,67201,20737,64714,23224,2487,250,0,87938,64714,555,0.7359048420478064
87420,66886,20534,64327,23093,2559,250,0,87420,64327,556,0.7358384808968199
87433,66998,20435,64498,22935,2500,250,0,87433,64498,557,0.737684855832466
86926,66350,20576,63833,23093,2517,250,0,86926,63833,558,0.7343372523755838
87142,66723,20419,64272,22870,2451,250,0,87142,64272,559,0.7375547956209405
87749,67153,20596,64606,23143,2547,250,0,87749,64606,560,0.7362591026678367
87574,66915,20659,64374,23200,2541,250,0,87574,64374,561,0.7350811884805992
87168,66681,20487,64276,22892,2405,250,0,87168,64276,562,0.7373806901615272
87581,67260,20321,64722,22859,2538,250,0,87581,64722,563,0.738995900937418
87597,67112,20485,64648,22949,2464,250,0,87597,64648,564,0.7380161421053233
87560,67096,20464,64610,22950,2486,250,0,87560,64610,565,0.7378940155322065
87267,66617,20650,64130,23137,2487,250,0,87267,64130,566,0.7348711425853989
87335,66739,20596,64344,22991,2395,250,0,87335,64344,567,0.7367492986775062
87813,67287,20526,64808,23005,2479,250,0,87813,64808,568,0.7380228439980413
87481,67019,20462,64573,22908,2446,250,0,87481,64573,569,0.7381374241263817
87373,66894,20479,64390,22983,2504,250,0,87373,64390,570,0.7369553523399677
87252,66800,20452,64365,22887,2435,250,0,87252,64365,571,0.7376908265713107
87635,67199,20436,64732,22903,2467,250,0,87635,64732,572,0.7386546471158784
87475,66996,20479,64537,22938,2459,250,0,87475,64537,573,0.7377765075735925
86831,66387,20444,63849,22982,2538,250,0,86831,63849,574,0.735324941553132
87513,67000,20513,64476,23037,2524,250,0,87513,64476,575,0.7367591100750746
87332,66903,20429,64403,22929,2500,250,0,87332,64403,576,0.7374501900792378
87242,66797,20445,64385,22857,2412,250,0,87242,64385,577,0.7380046307970931
87559,66916,20643,64490,23069,2426,250,0,87559,64490,578,0.7365319384643497
87002,66764,20238,64250,22752,2514,250,0,87002,64250,579,0.7384887703730949
87667,67126,20541,64656,23011,2470,250,0,87667,64656,580,0.7375181082961662
87185,66722,20463,64191,22994,2531,250,0,87185,64191,581,0.7362619716694385
87435,66950,20485,64494,22941,2456,250,0,87435,64494,582,0.7376222336592898
87566,67022,20544,64488,23078,2534,250,0,87566,64488,583,0.73645022040518
86972,66696,20276,64196,22776,2500,250,0,86972,64196,584,0.738122614174677
87452,66901,20551,64411,23041,2490,250,0,87452,64411,585,0.7365297534647578
87559,67066,20493,64620,22939,2446,250,0,87559,64620,586,0.7380166516291872
87520,66856,20664,64367,23153,2489,250,0,87520,64367,587,0.7354547531992688
87620,66900,20720,64487,23133,2413,250,0,87620,64487,588,0.7359849349463593
87523,66994,20529,64518,23005,2476,250,0,87523,64518,589,0.7371548050226797
87389,66737,20652,64186,23203,2551,250,0,87389,64186,590,0.7344860337113367
87701,67365,20336,64882,22819,2483,250,0,87701,64882,591,0.7398091241833047
87377,66517,20860,64057,23320,2460,250,0,87377,64057,592,0.7331105439646589
87354,66965,20389,64520,22834,2445,250,0,87354,64520,593,0.7386038418389541
87405,66955,20450,64529,22876,2426,250,0,87405,64529,594,0.7382758423431154
87492,67198,20294,64693,22799,2505,250,0,87492,64693,595,0.7394161751931605
87579,66976,20603,64484,23095,2492,250,0,87579,64484,596,0.7362952305918086
87319,66930,20389,64503,22816,2427,250,0,87319,64503,597,0.7387052073431899
87786,67213,20573,64744,23042,2469,250,0,87786,64744,598,0.7375207891918985
87055,66709,20346,64249,22806,2460,250,0,87055,64249,599,0.7380276836482683
87333,66917,20416,64423,22910,2494,250,0,87333,64423,600,0.7376707544685285
87936,67202,20734,64763,23173,2439,250,0,87936,64763,601,0.7364788027656477
87413,66954,20459,64419,22994,2535,250,0,87413,64419,602,0.7369498815965588
87420,67077,20343,64573,22847,2504,250,0,87420,64573,603,0.7386524822695035
87071,66551,20520,64072,22999,2479,250,0,87071,64072,604,0.735859241308817
87597,67025,20572,64539,23058,2486,250,0,87597,64539,605,0.7367718072536731
87745,67093,20652,64638,23107,2455,250,0,87745,64638,606,0.7366573593936977
87558,67032,20526,64539,23019,2493,250,0,87558,64539,607,0.7370999794421983
87263,66847,20416,64358,22905,2489,250,0,87263,64358,608,0.7375176191513012
87105,66712,20393,64148,22957,2564,250,0,87105,64148,609,0.7364445209804259
87510,67038,20472,64517,22993,2521,250,0,87510,64517,610,0.7372528853845275
87312,66792,20520,64302,23010,2490,250,0,87312,64302,611,0.7364623419461243
87956,67455,20501,64912,23044,2543,250,0,87956,64912,612,0.7380053663195234
87421,66995,20426,64550,22871,2445,250,0,87421,64550,613,0.7383809382185058
88065,67275,20790,64772,23293,2503,250,0,88065,64772,614,0.7355021858854255
87299,66937,20362,64475,22824,2462,250,0,87299,64475,615,0.738553706228021
87320,66851,20469,64396,22924,2455,250,0,87320,64396,616,0.7374713696747595
87337,66899,20438,64450,22887,2449,250,0,87337,64450,617,0.73794611676609
86809,66532,20277,64066,22743,2466,250,0,86809,64066,618,0.7380110357221026
87286,66639,20647,64122,23164,2517,250,0,87286,64122,619,0.7346195266136608
86701,66559,20142,64091,22610,2468,250,0,86701,64091,620,0.739218694132709
87758,67266,20492,64789,22969,2477,250,0,87758,64789,621,0.7382688757720094
87237,66772,20465,64322,22915,2450,250,0,87237,64322,622,0.7373247589898781
87776,67161,20615,64694,23082,2467,250,0,87776,64694,623,0.7370351804593511
87292,67116,20176,64678,22614,2438,250,0,87292,64678,624,0.740938459423544
87796,67201,20595,64731,23065,2470,250,0,87796,64731,625,0.7372887147478245
87863,67073,20790,64577,23286,2496,250,0,87863,64577,626,0.7349737659765772
87554,66850,20704,64413,23141,2437,250,0,87554,64413,627,0.7356945427964456
86708,66444,20264,63989,22719,2455,250,0,86708,63989,628,0.7379826544263505
87432,66899,20533,64413,23019,2486,250,0,87432,64413,629,0.7367211089761185
87789,67123,20666,64626,23163,2497,250,0,87789,64626,630,0.7361514540546082
87822,67257,20565,64808,23014,2449,250,0,87822,64808,631,0.7379472114048872
87814,67259,20555,64688,23126,2571,250,0,87814,64688,632,0.736647914911062
87542,66927,20615,64456,23086,2471,250,0,87542,64456,633,0.7362865824404285
87491,67040,20451,64517,22974,2523,250,0,87491,64517,634,0.7374129910505081
87180,66949,20231,64497,22683,2452,250,0,87180,64497,635,0.7398141775636614
87402,66842,20560,64351,23051,2491,250,0,87402,64351,636,0.7362646163703348
87719,67193,20526,64741,22978,2452,250,0,87719,64741,637,0.7380499093696918
87531,67074,20457,64614,22917,2460,250,0,87531,64614,638,0.7381841861740412
87251,66798,20453,64336,22915,2462,250,0,87251,64336,639,0.7373669069695477
86955,66521,20434,64113,22842,2408,250,0,86955,64113,640,0.7373124029670519
87229,66666,20563,64198,23031,2468,250,0,87229,64198,641,0.7359708353873139
87602,66937,20665,64494,23108,2443,250,0,87602,64494,642,0.7362160681262985
87276,66827,20449,64386,22890,2441,250,0,87276,64386,643,0.7377285851780558
87528,66789,20739,64303,23225,2486,250,0,87528,64303,644,0.7346563385430948
87724,67317,20407,64790,22934,2527,250,0,87724,64790,645,0.7385664128402718
87034,66351,20683,63845,23189,2506,250,0,87034,63845,646,0.7335638945699382
87574,67047,20527,64535,23039,2512,250,0,87574,64535,647,0.7369196336812296
87617,66888,20729,64354,23263,2534,250,0,87617,64354,648,0.7344921647625461
87059,66476,20583,64023,23036,2453,250,0,87059,64023,649,0.7353978336530399
87561,67139,20422,64610,22951,2529,250,0,87561,64610,650,0.7378855883327052
87543,66963,20580,64502,23041,2461,250,0,87543,64502,651,0.7368036279314165
87470,67076,20394,64546,22924,2530,250,0,87470,64546,652,0.7379215731107809
87780,67266,20514,64739,23041,2527,250,0,87780,64739,653,0.7375142401458191
87630,67129,20501,64630,23000,2499,250,0,87630,64630,654,0.7375328083989501
88223,67473,20750,64956,23267,2517,250,0,88223,64956,655,0.7362705870351269
87562,67003,20559,64562,23000,2441,250,0,87562,64562,656,0.7373289783239305
87077,66703,20374,64271,22806,2432,250,0,87077,64271,657,0.7380938709418101
87284,66746,20538,64220,23064,2526,250,0,87284,64220,658,0.7357591311122313
87013,66369,20644,63870,23143,2499,250,0,87013,63870,659,0.7340282486525002
87539,67059,20480,64594,22945,2465,250,0,87539,64594,660,0.7378882555203966
87632,66991,20641,64545,23087,2446,250,0,87632,64545,661,0.7365460105897389
87729,66975,20754,64479,23250,2496,250,0,87729,64479,662,0.7349793112881715
87618,67073,20545,64586,23032,2487,250,0,87618,64586,663,0.7371316396174302
87450,67017,20433,64506,22944,2511,250,0,87450,64506,664,0.7376329331046312
87439,66883,20556,64400,23039,2483,250,0,87439,64400,665,0.7365134550944087
87056,66579,20477,64124,22932,2455,250,0,87056,64124,666,0.7365833486491454
87026,66617,20409,64172,22854,2445,250,0,87026,64172,667,0.7373888263277641
87513,67191,20322,64746,22767,2445,250,0,87513,64746,668,0.7398443659799115
88525,67714,20811,65173,23352,2541,250,0,88525,65173,669,0.736210110138379
87313,66777,20536,64290,23023,2487,250,0,87313,64290,670,0.7363164706286578
86926,66481,20445,64031,22895,2450,250,0,86926,64031,671,0.736615051883211
87755,66990,20765,64476,23279,2514,250,0,87755,64476,672,0.7347273659620535
87825,67440,20385,64975,22850,2465,250,0,87825,64975,673,0.739823512667236
87152,66807,20345,64383,22769,2424,250,0,87152,64383,674,0.7387438039287682
87218,66911,20307,64456,22762,2455,250,0,87218,64456,675,0.7390217615629802
87702,66845,20857,64344,23358,2501,250,0,87702,64344,676,0.7336662789902169
87266,66698,20568,64198,23068,2500,250,0,87266,64198,677,0.7356587903650906
87237,66685,20552,64305,22932,2380,250,0,87237,64305,678,0.7371298875477148
87300,66741,20559,64303,22997,2438,250,0,87300,64303,679,0.7365750286368843
87849,67285,20564,64813,23036,2472,250,0,87849,64813,680,0.7377773224510239
87468,66683,20785,64182,23286,2501,250,0,87468,64182,681,0.733776924132254
87353,66863,20490,64375,22978,2488,250,0,87353,64375,682,0.7369523656886426
87389,66665,20724,64214,23175,2451,250,0,87389,64214,683,0.7348064401698154
87317,66686,20631,64133,23184,2553,250,0,87317,64133,684,0.7344846937022573
87672,67087,20585,64642,23030,2445,250,0,87672,64642,685,0.7373163609818414
86838,66524,20314,64006,22832,2518,250,0,86838,64006,686,0.7370736313595431
87877,67275,20602,64793,23084,2482,250,0,87877,64793,687,0.7373146557119611
87236,66658,20578,64184,23052,2474,250,0,87236,64184,688,0.7357512953367875
87326,66788,20538,64376,22950,2412,250,0,87326,64376,689,0.737191672583194
87465,66868,20597,64438,23027,2430,250,0,87465,64438,690,0.7367289773052078
87261,66808,20453,64358,22903,2450,250,0,87261,64358,691,0.7375345228681771
87880,67154,20726,64629,23251,2525,250,0,87880,64629,692,0.7354233045061448
87241,66772,20469,64220,23021,2552,250,0,87241,64220,693,0.7361217776045667
87471,66933,20538,64423,23048,2510,250,0,87471,64423,694,0.7365069565913274
87590,67011,20579,64510,23080,2501,250,0,87590,64510,695,0.7364996004110058
87368,66894,20474,64369,22999,2525,250,0,87368,64369,696,0.7367571650947715
87090,66765,20325,64347,22743,2418,250,0,87090,64347,697,0.7388563554943163
88091,67394,20697,64895,23196,2499,250,0,88091,64895,698,0.736681386293719
87683,67156,20527,64699,22984,2457,250,0,87683,64699,699,0.7378739322331581
87617,67032,20585,64539,23078,2493,250,0,87617,64539,700,0.7366036271499823
86744,66273,20471,63785,22959,2488,250,0,86744,63785,701,0.7353246334040394
87533,66905,20628,64446,23087,2459,250,0,87533,64446,702,0.7362480435949871
87429,66863,20566,64325,23104,2538,250,0,87429,64325,703,0.7357398574843588
87061,66502,20559,64008,23053,2494,250,0,87061,64008,704,0.7352086468108567
87509,67130,20379,64609,22900,2521,250,0,87509,64609,705,0.7383126307008422
87490,67092,20398,64608,22882,2484,250,0,87490,64608,706,0.7384615384615385
87428,66903,20525,64493,22935,2410,250,0,87428,64493,707,0.7376698540513337
87609,67253,20356,64751,22858,2502,250,0,87609,64751,708,0.739090732687281
87531,66843,20688,64283,23248,2560,250,0,87531,64283,709,0.734402668768779
87593,67277,20316,64757,22836,2520,250,0,87593,64757,710,0.7392942358407635
87242,66765,20477,64333,22909,2432,250,0,87242,64333,711,0.7374085876068865
87135,66506,20629,64044,23091,2462,250,0,87135,64044,712,0.7349974177999655
87534,66836,20698,64363,23171,2473,250,0,87534,64363,713,0.7352914296159206
