run_id,status,rows,wepl_min_mm,wepl_max_mm,wepl_mean_mm
515,written,51659,0.0,216.98826599121094,134.41859436035156
516,written,51827,0.0,216.2003173828125,134.83160400390625
517,written,51500,0.0,219.80715942382812,134.1385498046875
518,written,51726,0.0,219.86875915527344,134.7161865234375
519,written,52209,0.0,225.6900177001953,134.14964294433594
520,written,51479,0.0,219.43153381347656,134.31166076660156
521,written,51974,0.0,219.15841674804688,134.6284942626953
522,written,51641,0.0,218.3639678955078,134.5430145263672
523,written,51990,0.0,220.00454711914062,134.7776336669922
524,written,51861,0.0,219.24656677246094,134.878662109375
525,written,51921,0.0,217.50816345214844,134.44837951660156
526,written,51692,0.0,221.14761352539062,134.65243530273438
527,written,51657,0.0,217.6898193359375,134.847900390625
528,written,51275,0.0,219.04884338378906,134.55877685546875
529,written,51713,0.0,222.50289916992188,134.6298370361328
530,written,51554,0.0,223.66896057128906,134.3990020751953
531,written,51508,0.0,222.57986450195312,134.14918518066406
532,written,51840,0.0,223.42767333984375,134.44708251953125
533,written,51662,0.0,222.08570861816406,134.4302215576172
534,written,51817,0.0,225.44212341308594,134.01153564453125
535,written,51627,0.0,226.97006225585938,134.6906280517578
536,written,52145,0.0,223.61878967285156,134.73989868164062
537,written,51644,0.0,229.19708251953125,134.98886108398438
538,written,51632,0.0,225.09979248046875,134.44830322265625
539,written,51624,0.0,224.2122344970703,134.5449981689453
540,written,52015,0.0,226.07093811035156,134.9758758544922
541,written,51695,0.0,226.45542907714844,134.10267639160156
542,written,51669,0.0,226.13934326171875,134.93870544433594
543,written,51925,0.0,225.66012573242188,134.25198364257812
544,written,51625,0.0,231.54420471191406,135.16746520996094
545,written,51716,0.0,225.71102905273438,135.21353149414062
546,written,52108,0.0,225.58123779296875,134.25498962402344
547,written,51928,0.0,227.01133728027344,134.46493530273438
548,written,51505,0.0,232.90423583984375,134.5330810546875
549,written,51638,0.0,227.34332275390625,134.2854461669922
550,written,52094,0.0,229.7272186279297,134.3122100830078
551,written,51676,0.0,226.85964965820312,134.8071746826172
552,written,51753,0.0,226.75990295410156,134.65924072265625
553,written,51993,0.0,225.9351806640625,134.96656799316406
554,written,51876,0.0,233.68959045410156,134.3966827392578
555,written,51870,0.0,229.77084350585938,134.55490112304688
556,written,51344,0.0,227.83401489257812,134.60507202148438
557,written,51473,0.0,226.85987854003906,134.33294677734375
558,written,51635,0.0,228.2994384765625,134.4155731201172
559,written,51793,0.0,228.24925231933594,134.4561309814453
560,written,51602,0.0,230.434814453125,134.47755432128906
561,written,51928,0.0,229.7000274658203,135.13539123535156
562,written,51814,0.0,228.0465087890625,134.29180908203125
563,written,51699,0.0,228.5201416015625,134.71649169921875
564,written,51349,0.0,229.9864959716797,134.4566192626953
565,written,51865,0.0,226.3402099609375,134.48101806640625
566,written,51625,0.0,227.2462615966797,134.8338165283203
567,written,51473,0.0,226.83251953125,134.65611267089844
568,written,51750,0.0,226.11570739746094,134.535400390625
569,written,51696,0.0,226.74392700195312,134.35775756835938
570,written,51971,0.0,226.06893920898438,134.6513214111328
571,written,51606,0.0,224.27880859375,134.81881713867188
572,written,51620,0.0,225.98696899414062,134.20565795898438
573,written,51686,0.0,225.05149841308594,134.98504638671875
574,written,51673,0.0,229.0330352783203,134.71383666992188
575,written,51979,0.0,220.56129455566406,134.470458984375
576,written,52024,0.0,219.6088104248047,135.0603790283203
577,written,51421,0.0,223.6794891357422,134.80833435058594
578,written,51782,0.0,230.7570343017578,134.96131896972656
579,written,51659,0.0,219.5817108154297,134.19143676757812
580,written,51542,0.0,226.53965759277344,134.47286987304688
581,written,51930,0.0,217.95652770996094,134.47329711914062
582,written,51799,0.0,216.74049377441406,135.19093322753906
583,written,52094,0.0,215.948486328125,135.1604461669922
584,written,51905,0.0,216.01626586914062,134.8441925048828
585,written,51536,0.0,217.9271697998047,135.3351593017578
586,written,51926,0.0,222.74105834960938,134.14622497558594
587,written,52333,0.0,221.31642150878906,134.56216430664062
588,written,51610,0.0,217.8368377685547,134.3414306640625
589,written,51917,0.0,224.13243103027344,135.1959686279297
590,written,52227,0.0,222.14144897460938,134.72413635253906
591,written,51214,0.0,220.83900451660156,134.61026000976562
592,written,51539,0.0,217.14517211914062,134.54052734375
593,written,51903,0.0,220.81173706054688,135.01284790039062
594,written,51976,0.0,217.42138671875,135.04798889160156
595,written,51954,0.0,217.93873596191406,134.8677520751953
596,written,51834,0.0,216.6900177001953,134.36351013183594
597,written,51979,0.0,217.04368591308594,135.1846923828125
598,written,51735,0.0,213.8609161376953,135.1464385986328
599,written,51763,0.0,213.219970703125,134.6924285888672
600,written,52233,0.0,215.50184631347656,134.79385375976562
601,written,51439,0.0,212.36160278320312,135.20892333984375
602,written,51393,0.0,215.76246643066406,134.81187438964844
603,written,51705,0.0,218.79197692871094,134.56393432617188
604,written,51871,0.0,217.93582153320312,134.23895263671875
605,written,52145,0.0,210.96070861816406,134.8175506591797
606,written,52015,0.0,219.30517578125,134.45338439941406
607,written,51693,0.0,212.06793212890625,134.86692810058594
608,written,51644,0.0,212.00096130371094,134.6501007080078
609,written,51833,0.0,216.12225341796875,134.74822998046875
610,written,51693,0.0,221.35939025878906,135.11427307128906
611,written,51974,0.0,214.50392150878906,134.73727416992188
612,written,51737,0.0,219.24998474121094,134.48692321777344
613,written,52297,0.0,216.56845092773438,135.2457275390625
614,written,51676,0.0,219.90518188476562,134.92623901367188
615,written,51428,0.0,222.9381103515625,135.0330047607422
616,written,51671,0.0,217.8472900390625,135.07249450683594
617,written,51761,0.0,217.60092163085938,134.607177734375
618,written,51798,0.0,218.83230590820312,135.04971313476562
619,written,51345,0.0,223.16127014160156,134.65159606933594
620,written,51533,0.0,218.19029235839844,134.53125
621,written,51768,0.0,218.0991973876953,134.49928283691406
622,written,51465,0.0,218.94309997558594,134.76187133789062
623,written,51494,0.0,219.226318359375,134.19454956054688
624,written,51938,0.0,223.89569091796875,134.69216918945312
625,written,51697,0.0,222.7103729248047,134.44712829589844
626,written,51710,0.0,222.95433044433594,134.8489990234375
627,written,51751,0.0,221.42236328125,135.0301971435547
628,written,51753,0.0,220.31723022460938,134.4706268310547
629,written,51526,0.0,224.37615966796875,134.64634704589844
630,written,51990,0.0,226.38409423828125,134.35333251953125
631,written,51896,0.0,223.3692169189453,134.2964324951172
632,written,51695,0.0,229.52114868164062,134.64817810058594
633,written,51860,0.0,223.8062286376953,134.4484405517578
634,written,51891,0.0,221.4491424560547,135.17835998535156
635,written,52158,0.0,223.40599060058594,134.94496154785156
636,written,51656,0.0,224.1790008544922,134.57293701171875
637,written,51745,0.0,220.6859893798828,134.79849243164062
638,written,52075,0.0,229.30657958984375,134.61672973632812
639,written,51966,0.0,222.2814178466797,134.81680297851562
640,written,51429,0.0,223.3275146484375,134.90773010253906
641,written,52198,0.0,224.56161499023438,134.38552856445312
642,written,51823,0.0,222.8178253173828,134.76268005371094
643,written,51685,0.0,221.6818389892578,134.60279846191406
644,written,51638,0.0,223.24574279785156,134.82981872558594
645,written,51547,0.0,224.59776306152344,134.34149169921875
646,written,52223,0.0,224.323974609375,134.82322692871094
647,written,51817,0.0,228.5094451904297,134.62225341796875
648,written,51704,0.0,221.6896209716797,134.94607543945312
649,written,51412,0.0,222.63934326171875,135.06307983398438
650,written,51762,0.0,223.0643310546875,134.7918243408203
651,written,51846,0.0,222.93739318847656,134.69155883789062
652,written,51971,0.0,221.50755310058594,134.70562744140625
653,written,51464,0.0,225.45262145996094,134.95556640625
654,written,51598,0.0,220.9576873779297,134.72073364257812
655,written,51488,0.0,222.3661346435547,134.63404846191406
656,written,51871,0.0,223.89407348632812,134.2550811767578
657,written,51976,0.0,220.54183959960938,134.38331604003906
658,written,52036,0.0,221.91598510742188,134.5117645263672
659,written,51692,0.0,219.41526794433594,134.65396118164062
660,written,51862,0.0,221.91009521484375,134.14154052734375
661,written,52198,0.0,219.4755859375,134.61082458496094
662,written,51596,0.0,221.50030517578125,134.56834411621094
663,written,51888,0.0,222.4713134765625,134.565673828125
664,written,51623,0.0,220.74502563476562,134.56129455566406
665,written,52172,0.0,218.31211853027344,134.19424438476562
666,written,51878,0.0,218.41250610351562,135.1791534423828
667,written,51596,0.0,220.19679260253906,135.05238342285156
668,written,52181,0.0,227.98873901367188,134.63980102539062
669,written,51467,0.0,221.7565460205078,134.6770782470703
670,written,51701,0.0,218.82102966308594,134.3360137939453
671,written,51949,0.0,223.39405822753906,134.07736206054688
672,written,52001,0.0,224.98556518554688,133.9835205078125
673,written,51829,0.0,218.88731384277344,134.87448120117188
674,written,51980,0.0,219.5879364013672,134.24620056152344
675,written,51800,0.0,217.2309112548828,134.48802185058594
676,written,52080,0.0,223.01718139648438,134.65724182128906
677,written,52166,0.0,222.28834533691406,134.70849609375
678,written,51640,0.0,218.68826293945312,134.19996643066406
679,written,51789,0.0,223.06971740722656,134.68502807617188
680,written,51803,0.0,222.8692626953125,135.04934692382812
681,written,51727,0.0,222.65345764160156,134.128173828125
682,written,51731,0.0,221.7708740234375,134.74502563476562
683,written,51253,0.0,222.10403442382812,134.98606872558594
684,written,51660,0.0,223.29835510253906,134.92063903808594
685,written,51756,0.0,223.1639862060547,134.8981170654297
686,written,51454,0.0,225.24876403808594,134.6122589111328
687,written,51660,0.0,227.3958740234375,134.4457550048828
688,written,51872,0.0,228.04339599609375,134.7379608154297
689,written,52201,0.0,224.33541870117188,134.68115234375
690,written,51935,0.0,225.33453369140625,134.9137420654297
691,written,52049,0.0,232.86766052246094,135.2032928466797
692,written,51589,0.0,224.11314392089844,134.56292724609375
693,written,51594,0.0,225.8721160888672,134.69924926757812
694,written,51741,0.0,227.67880249023438,133.9862518310547
695,written,51673,0.0,228.00108337402344,134.19345092773438
696,written,51447,0.0,224.01461791992188,134.71673583984375
697,written,51984,0.0,223.5007781982422,134.86376953125
698,written,51681,0.0,226.4261932373047,134.37554931640625
699,written,51583,0.0,229.4705047607422,134.49827575683594
700,written,51704,0.0,233.74114990234375,134.83084106445312
701,written,51509,0.0,227.03167724609375,135.3809356689453
702,written,51761,0.0,227.47634887695312,134.42849731445312
703,written,51765,0.0,231.48114013671875,134.702880859375
704,written,51761,0.0,234.4417266845703,134.6554412841797
705,written,51574,0.0,232.26258850097656,135.2301025390625
706,written,51545,0.0,231.38101196289062,134.47195434570312
707,written,51855,0.0,233.3308868408203,134.87155151367188
708,written,51790,0.0,233.98904418945312,134.5784454345703
709,written,52032,0.0,235.28074645996094,134.8752899169922
710,written,51681,0.0,234.3457489013672,134.51380920410156
711,written,51931,0.0,237.91978454589844,134.99815368652344
712,written,51577,0.0,235.75765991210938,134.1898193359375
713,written,51731,0.0,237.79507446289062,134.072265625
714,written,51634,0.0,241.15194702148438,134.48809814453125
715,written,51485,0.0,239.97438049316406,134.94827270507812
716,written,52111,0.0,238.20248413085938,134.2117462158203
717,written,51971,0.0,241.39901733398438,134.86013793945312
718,written,51284,0.0,240.36947631835938,135.38681030273438
719,written,51298,0.0,241.24295043945312,134.67132568359375
