run_id,seed,fraction,parent,selected,status
106,20260730,0.15,60396,36333,written
107,20260730,0.15,60278,36249,written
108,20260730,0.15,60176,36228,written
109,20260730,0.15,60553,36400,written
110,20260730,0.15,60407,36365,written
111,20260730,0.15,59974,36023,written
112,20260730,0.15,60278,36166,written
114,20260730,0.15,59885,36315,written
113,20260730,0.15,60152,35879,written
115,20260730,0.15,60311,36318,written
116,20260730,0.15,60422,36297,written
117,20260730,0.15,60379,36137,written
118,20260730,0.15,60033,35901,written
119,20260730,0.15,60562,36305,written
120,20260730,0.15,60108,36020,written
121,20260730,0.15,59935,36097,written
122,20260730,0.15,60275,36017,written
123,20260730,0.15,59954,35880,written
124,20260730,0.15,60505,36130,written
126,20260730,0.15,60201,36094,written
125,20260730,0.15,60607,36516,written
127,20260730,0.15,60186,36219,written
128,20260730,0.15,60220,36222,written
129,20260730,0.15,60400,36312,written
131,20260730,0.15,60168,36204,written
130,20260730,0.15,60017,36074,written
132,20260730,0.15,60501,36213,written
133,20260730,0.15,60066,36178,written
134,20260730,0.15,60252,36107,written
135,20260730,0.15,60426,36180,written
136,20260730,0.15,60212,36153,written
138,20260730,0.15,60385,36069,written
137,20260730,0.15,60239,35953,written
139,20260730,0.15,60339,36065,written
140,20260730,0.15,60429,36396,written
142,20260730,0.15,60034,36114,written
141,20260730,0.15,59929,35967,written
143,20260730,0.15,60119,35975,written
144,20260730,0.15,59935,35845,written
145,20260730,0.15,60293,36333,written
146,20260730,0.15,60038,36033,written
147,20260730,0.15,59881,35982,written
148,20260730,0.15,60252,36195,written
149,20260730,0.15,60609,36549,written
150,20260730,0.15,60345,35963,written
151,20260730,0.15,60302,36049,written
152,20260730,0.15,60063,35936,written
153,20260730,0.15,60314,36259,written
154,20260730,0.15,60120,36025,written
155,20260730,0.15,60340,36155,written
156,20260730,0.15,60318,36184,written
158,20260730,0.15,60154,36049,written
157,20260730,0.15,59936,35929,written
159,20260730,0.15,60085,36201,written
160,20260730,0.15,60034,36044,written
161,20260730,0.15,60341,36320,written
162,20260730,0.15,59853,35810,written
163,20260730,0.15,60643,36607,written
164,20260730,0.15,60157,36293,written
165,20260730,0.15,60405,35922,written
166,20260730,0.15,60417,36138,written
167,20260730,0.15,60504,36402,written
168,20260730,0.15,60389,36229,written
170,20260730,0.15,60223,35937,written
169,20260730,0.15,60022,36048,written
171,20260730,0.15,60426,36243,written
174,20260730,0.15,60355,36194,written
173,20260730,0.15,60819,36519,written
172,20260730,0.15,60277,36018,written
175,20260730,0.15,60326,36278,written
178,20260730,0.15,59880,35962,written
176,20260730,0.15,60294,36151,written
177,20260730,0.15,60409,36205,written
179,20260730,0.15,60176,36122,written
180,20260730,0.15,60374,36221,written
181,20260730,0.15,60006,36057,written
182,20260730,0.15,60342,36042,written
183,20260730,0.15,60080,35997,written
186,20260730,0.15,59966,36016,written
187,20260730,0.15,60108,36000,written
184,20260730,0.15,60257,36075,written
185,20260730,0.15,60037,35876,written
188,20260730,0.15,60478,36265,written
189,20260730,0.15,60204,36350,written
190,20260730,0.15,60631,36248,written
191,20260730,0.15,60096,35960,written
192,20260730,0.15,60448,36304,written
193,20260730,0.15,59964,35941,written
195,20260730,0.15,60770,36499,written
194,20260730,0.15,60519,36157,written
196,20260730,0.15,60022,36051,written
197,20260730,0.15,60430,36442,written
198,20260730,0.15,59770,35651,written
199,20260730,0.15,59468,35768,written
200,20260730,0.15,60260,36024,written
202,20260730,0.15,60297,36197,written
201,20260730,0.15,60437,36313,written
203,20260730,0.15,60087,35884,written
204,20260730,0.15,59899,35895,written
207,20260730,0.15,60259,36274,written
205,20260730,0.15,60077,36002,written
206,20260730,0.15,59937,35944,written
208,20260730,0.15,60058,35994,written
209,20260730,0.15,60505,36329,written
211,20260730,0.15,60180,36118,written
210,20260730,0.15,60124,36198,written
212,20260730,0.15,59960,36127,written
214,20260730,0.15,60148,36062,written
213,20260730,0.15,60023,35809,written
215,20260730,0.15,60062,36006,written
216,20260730,0.15,59932,35981,written
218,20260730,0.15,60116,36084,written
217,20260730,0.15,60047,35930,written
219,20260730,0.15,59681,35789,written
220,20260730,0.15,60190,36060,written
221,20260730,0.15,60390,36364,written
222,20260730,0.15,59943,35998,written
223,20260730,0.15,59843,35868,written
224,20260730,0.15,60104,36099,written
227,20260730,0.15,60225,36222,written
225,20260730,0.15,60101,35992,written
226,20260730,0.15,60072,35913,written
228,20260730,0.15,60522,36534,written
230,20260730,0.15,60061,35855,written
231,20260730,0.15,60070,36201,written
229,20260730,0.15,59902,36002,written
232,20260730,0.15,60578,36543,written
233,20260730,0.15,60082,36052,written
234,20260730,0.15,60577,36168,written
235,20260730,0.15,60459,35996,written
236,20260730,0.15,60170,36178,written
237,20260730,0.15,60379,36225,written
238,20260730,0.15,60028,35878,written
239,20260730,0.15,59922,35984,written
240,20260730,0.15,60411,36262,written
241,20260730,0.15,60391,36207,written
242,20260730,0.15,60016,36081,written
243,20260730,0.15,60249,36274,written
244,20260730,0.15,60326,36102,written
245,20260730,0.15,60019,36128,written
246,20260730,0.15,60442,36166,written
247,20260730,0.15,60222,36074,written
248,20260730,0.15,60615,36697,written
249,20260730,0.15,60171,36063,written
250,20260730,0.15,60084,35930,written
251,20260730,0.15,60186,36211,written
252,20260730,0.15,60344,36134,written
253,20260730,0.15,60163,35870,written
254,20260730,0.15,60309,36244,written
255,20260730,0.15,60138,36186,written
256,20260730,0.15,60352,36162,written
257,20260730,0.15,60558,36155,written
258,20260730,0.15,60285,35843,written
259,20260730,0.15,60490,36082,written
260,20260730,0.15,60266,35950,written
261,20260730,0.15,60589,36525,written
262,20260730,0.15,59896,35956,written
263,20260730,0.15,60404,36188,written
264,20260730,0.15,60287,36320,written
265,20260730,0.15,60464,36308,written
266,20260730,0.15,59948,35998,written
267,20260730,0.15,60069,35909,written
268,20260730,0.15,60177,36064,written
269,20260730,0.15,60466,36382,written
270,20260730,0.15,60198,36344,written
271,20260730,0.15,60316,36199,written
272,20260730,0.15,60973,36663,written
273,20260730,0.15,60038,36070,written
274,20260730,0.15,60527,36448,written
276,20260730,0.15,60284,36289,written
275,20260730,0.15,60173,36118,written
277,20260730,0.15,59943,35925,written
278,20260730,0.15,60303,36232,written
280,20260730,0.15,60152,36142,written
279,20260730,0.15,59876,35693,written
281,20260730,0.15,60365,36467,written
282,20260730,0.15,60300,36259,written
284,20260730,0.15,60381,36337,written
283,20260730,0.15,60022,35857,written
285,20260730,0.15,60143,36280,written
286,20260730,0.15,59881,36053,written
287,20260730,0.15,59912,35939,written
288,20260730,0.15,60151,35984,written
289,20260730,0.15,60234,36106,written
290,20260730,0.15,60111,35863,written
292,20260730,0.15,59788,35857,written
291,20260730,0.15,60183,36254,written
293,20260730,0.15,60108,36086,written
294,20260730,0.15,60343,36274,written
296,20260730,0.15,60363,36112,written
295,20260730,0.15,60331,36062,written
297,20260730,0.15,60108,36028,written
298,20260730,0.15,59871,35860,written
299,20260730,0.15,60421,36142,written
300,20260730,0.15,59676,35948,written
301,20260730,0.15,59844,35816,written
302,20260730,0.15,60533,36149,written
303,20260730,0.15,60384,36034,written
304,20260730,0.15,60002,35905,written
305,20260730,0.15,60840,36329,written
306,20260730,0.15,60164,36164,written
307,20260730,0.15,60204,36389,written
308,20260730,0.15,59900,35972,written
309,20260730,0.15,59593,35929,written
310,20260730,0.15,59925,35987,written
311,20260730,0.15,60482,36086,written
312,20260730,0.15,60449,36166,written
313,20260730,0.15,59894,36000,written
314,20260730,0.15,60263,36275,written
315,20260730,0.15,60138,36102,written
316,20260730,0.15,59995,36024,written
317,20260730,0.15,60438,36146,written
318,20260730,0.15,60150,36209,written
319,20260730,0.15,60575,36430,written
320,20260730,0.15,60322,36078,written
321,20260730,0.15,60446,36340,written
322,20260730,0.15,60464,36328,written
324,20260730,0.15,60169,36278,written
323,20260730,0.15,60214,36102,written
325,20260730,0.15,60144,36132,written
326,20260730,0.15,60219,35942,written
327,20260730,0.15,60220,36156,written
329,20260730,0.15,60198,36008,written
328,20260730,0.15,60198,35942,written
330,20260730,0.15,60490,36375,written
331,20260730,0.15,60327,36153,written
332,20260730,0.15,60435,36319,written
333,20260730,0.15,60268,36122,written
334,20260730,0.15,60679,36290,written
335,20260730,0.15,60196,35964,written
336,20260730,0.15,59921,36030,written
337,20260730,0.15,60286,36164,written
338,20260730,0.15,60040,36142,written
339,20260730,0.15,60138,36283,written
340,20260730,0.15,60355,36374,written
341,20260730,0.15,60402,36402,written
342,20260730,0.15,60182,36049,written
343,20260730,0.15,60377,36311,written
344,20260730,0.15,60234,36030,written
345,20260730,0.15,60233,36063,written
346,20260730,0.15,60357,36129,written
347,20260730,0.15,60330,36173,written
348,20260730,0.15,60045,36052,written
350,20260730,0.15,60237,36217,written
349,20260730,0.15,60131,35975,written
351,20260730,0.15,60355,36311,written
352,20260730,0.15,60025,36027,written
354,20260730,0.15,60131,36128,written
353,20260730,0.15,60408,36276,written
355,20260730,0.15,59987,35987,written
356,20260730,0.15,60358,36249,written
357,20260730,0.15,60289,36028,written
358,20260730,0.15,59939,36099,written
359,20260730,0.15,59750,35974,written
360,20260730,0.15,60591,36396,written
362,20260730,0.15,60254,36094,written
361,20260730,0.15,60083,35901,written
363,20260730,0.15,59830,35919,written
365,20260730,0.15,60117,36182,written
364,20260730,0.15,60462,36148,written
366,20260730,0.15,60188,35900,written
367,20260730,0.15,60235,36081,written
368,20260730,0.15,60128,36109,written
370,20260730,0.15,60354,35989,written
369,20260730,0.15,60384,36279,written
371,20260730,0.15,60423,36242,written
372,20260730,0.15,60370,36348,written
373,20260730,0.15,60246,36078,written
374,20260730,0.15,60140,36164,written
375,20260730,0.15,60234,35992,written
376,20260730,0.15,60411,36343,written
377,20260730,0.15,60298,36320,written
378,20260730,0.15,60301,36168,written
379,20260730,0.15,60187,36265,written
380,20260730,0.15,59983,36009,written
381,20260730,0.15,59875,35936,written
382,20260730,0.15,60158,36194,written
383,20260730,0.15,60714,36411,written
384,20260730,0.15,59875,35851,written
385,20260730,0.15,59796,35811,written
386,20260730,0.15,60367,36212,written
387,20260730,0.15,60091,35955,written
388,20260730,0.15,59995,36007,written
389,20260730,0.15,60053,36035,written
390,20260730,0.15,60027,35778,written
391,20260730,0.15,59828,35850,written
392,20260730,0.15,60291,36210,written
393,20260730,0.15,59890,36006,written
394,20260730,0.15,60429,36375,written
395,20260730,0.15,60516,36419,written
396,20260730,0.15,60083,36110,written
397,20260730,0.15,60289,36159,written
398,20260730,0.15,60578,36243,written
399,20260730,0.15,60437,36420,written
400,20260730,0.15,59755,35892,written
401,20260730,0.15,60220,36255,written
402,20260730,0.15,60161,36140,written
403,20260730,0.15,59700,35970,written
404,20260730,0.15,59562,35835,written
405,20260730,0.15,59974,35978,written
406,20260730,0.15,59671,35675,written
407,20260730,0.15,60421,36254,written
408,20260730,0.15,59841,35775,written
409,20260730,0.15,59810,35922,written
410,20260730,0.15,59981,36327,written
412,20260730,0.15,60189,36187,written
411,20260730,0.15,60155,36146,written
413,20260730,0.15,60547,36338,written
414,20260730,0.15,60218,36210,written
416,20260730,0.15,60337,36123,written
415,20260730,0.15,60050,36109,written
417,20260730,0.15,59896,36169,written
418,20260730,0.15,60624,36469,written
421,20260730,0.15,60614,36438,written
419,20260730,0.15,60443,36269,written
420,20260730,0.15,59999,36021,written
422,20260730,0.15,60112,36024,written
423,20260730,0.15,60675,36514,written
424,20260730,0.15,60229,36169,written
425,20260730,0.15,60541,36251,written
426,20260730,0.15,60144,36250,written
427,20260730,0.15,60223,36213,written
428,20260730,0.15,60361,36360,written
429,20260730,0.15,59949,35906,written
430,20260730,0.15,60495,36259,written
431,20260730,0.15,59862,35977,written
432,20260730,0.15,60100,36028,written
433,20260730,0.15,59897,35847,written
434,20260730,0.15,60212,36030,written
436,20260730,0.15,60488,36423,written
435,20260730,0.15,60407,36278,written
437,20260730,0.15,60231,35888,written
438,20260730,0.15,60423,36168,written
440,20260730,0.15,60388,36227,written
439,20260730,0.15,59848,36134,written
441,20260730,0.15,60261,36100,written
442,20260730,0.15,59813,35889,written
443,20260730,0.15,60199,36237,written
444,20260730,0.15,59968,35987,written
445,20260730,0.15,60084,35918,written
446,20260730,0.15,60082,36096,written
447,20260730,0.15,60345,36251,written
448,20260730,0.15,60432,36159,written
449,20260730,0.15,60193,36081,written
450,20260730,0.15,60421,36068,written
451,20260730,0.15,60632,36474,written
452,20260730,0.15,60532,36148,written
453,20260730,0.15,60596,36465,written
454,20260730,0.15,60357,36349,written
455,20260730,0.15,60362,36274,written
456,20260730,0.15,60228,36108,written
457,20260730,0.15,60521,36281,written
458,20260730,0.15,60271,36036,written
460,20260730,0.15,59848,35942,written
459,20260730,0.15,59736,35775,written
461,20260730,0.15,60144,36071,written
462,20260730,0.15,59927,36112,written
463,20260730,0.15,60258,36225,written
464,20260730,0.15,60422,36153,written
465,20260730,0.15,61061,36635,written
466,20260730,0.15,60272,35962,written
467,20260730,0.15,60163,35943,written
468,20260730,0.15,60727,36215,written
469,20260730,0.15,60085,35894,written
470,20260730,0.15,60118,36104,written
471,20260730,0.15,60292,36098,written
472,20260730,0.15,60094,36258,written
473,20260730,0.15,60881,36426,written
474,20260730,0.15,59914,35773,written
475,20260730,0.15,59715,35936,written
476,20260730,0.15,60205,36315,written
477,20260730,0.15,60303,36209,written
478,20260730,0.15,60221,36314,written
479,20260730,0.15,60048,36035,written
480,20260730,0.15,60063,36033,written
481,20260730,0.15,60347,36113,written
482,20260730,0.15,60242,36094,written
483,20260730,0.15,60080,35910,written
484,20260730,0.15,60377,36133,written
485,20260730,0.15,60592,36222,written
486,20260730,0.15,60231,36078,written
487,20260730,0.15,60032,36183,written
488,20260730,0.15,60469,36443,written
489,20260730,0.15,60320,36298,written
490,20260730,0.15,59885,36026,written
491,20260730,0.15,60152,36162,written
492,20260730,0.15,60049,36048,written
493,20260730,0.15,60406,36181,written
494,20260730,0.15,60064,36069,written
495,20260730,0.15,60498,36325,written
496,20260730,0.15,59875,36090,written
497,20260730,0.15,60328,36238,written
498,20260730,0.15,60217,36084,written
499,20260730,0.15,59955,36118,written
500,20260730,0.15,60156,36116,written
501,20260730,0.15,59956,36143,written
503,20260730,0.15,60108,35885,written
502,20260730,0.15,60536,36362,written
504,20260730,0.15,60830,36498,written
505,20260730,0.15,59983,35989,written
507,20260730,0.15,60469,36270,written
506,20260730,0.15,60028,36108,written
508,20260730,0.15,60221,36136,written
509,20260730,0.15,59860,35761,written
511,20260730,0.15,60234,36193,written
510,20260730,0.15,60451,36206,written
512,20260730,0.15,60206,36112,written
513,20260730,0.15,60127,36269,written
515,20260730,0.15,60276,36190,written
516,20260730,0.15,59897,36064,written
514,20260730,0.15,60057,36004,written
517,20260730,0.15,60340,36342,written
518,20260730,0.15,60295,36312,written
519,20260730,0.15,60296,36395,written
520,20260730,0.15,60169,36149,written
521,20260730,0.15,59884,35943,written
522,20260730,0.15,60240,36016,written
523,20260730,0.15,59832,35766,written
524,20260730,0.15,60412,36314,written
525,20260730,0.15,60047,35775,written
527,20260730,0.15,60117,36042,written
526,20260730,0.15,60051,36226,written
528,20260730,0.15,59935,35808,written
529,20260730,0.15,60409,36195,written
530,20260730,0.15,60746,36689,written
532,20260730,0.15,60274,36406,written
531,20260730,0.15,60311,36087,written
533,20260730,0.15,59970,36085,written
534,20260730,0.15,60271,36083,written
535,20260730,0.15,60143,36083,written
536,20260730,0.15,60276,36245,written
537,20260730,0.15,59926,36023,written
538,20260730,0.15,60141,36065,written
540,20260730,0.15,60040,36026,written
539,20260730,0.15,60604,36460,written
541,20260730,0.15,60004,35883,written
542,20260730,0.15,59541,35687,written
543,20260730,0.15,60087,35969,written
544,20260730,0.15,60043,36223,written
545,20260730,0.15,60585,36402,written
546,20260730,0.15,60431,36193,written
547,20260730,0.15,60493,36326,written
548,20260730,0.15,59819,35830,written
549,20260730,0.15,60219,36097,written
550,20260730,0.15,60502,36383,written
551,20260730,0.15,60226,36174,written
552,20260730,0.15,59916,35924,written
553,20260730,0.15,60347,36211,written
554,20260730,0.15,59536,35853,written
555,20260730,0.15,60172,36141,written
556,20260730,0.15,59968,35865,written
557,20260730,0.15,59905,36041,written
558,20260730,0.15,59738,35662,written
559,20260730,0.15,60153,36110,written
560,20260730,0.15,60790,36540,written
561,20260730,0.15,60752,36539,written
562,20260730,0.15,60207,36285,written
564,20260730,0.15,59975,36205,written
563,20260730,0.15,60608,36360,written
565,20260730,0.15,60430,36420,written
568,20260730,0.15,60442,36387,written
567,20260730,0.15,60129,35958,written
566,20260730,0.15,59913,35852,written
569,20260730,0.15,59866,35646,written
570,20260730,0.15,60218,35943,written
571,20260730,0.15,60049,35954,written
572,20260730,0.15,60440,36225,written
573,20260730,0.15,60375,36128,written
574,20260730,0.15,60738,36664,written
575,20260730,0.15,60503,36189,written
576,20260730,0.15,59826,35916,written
577,20260730,0.15,60338,35901,written
578,20260730,0.15,60118,35914,written
579,20260730,0.15,59814,35716,written
580,20260730,0.15,59721,35743,written
581,20260730,0.15,60388,36319,written
582,20260730,0.15,60149,36062,written
583,20260730,0.15,60779,36581,written
584,20260730,0.15,60309,36182,written
585,20260730,0.15,60539,36339,written
586,20260730,0.15,59950,35716,written
587,20260730,0.15,60095,36124,written
588,20260730,0.15,60034,36161,written
589,20260730,0.15,60493,36483,written
590,20260730,0.15,60622,36438,written
591,20260730,0.15,60558,36237,written
592,20260730,0.15,60097,36259,written
593,20260730,0.15,59859,35889,written
594,20260730,0.15,59836,35906,written
595,20260730,0.15,60391,36326,written
596,20260730,0.15,60373,36057,written
597,20260730,0.15,60277,36132,written
598,20260730,0.15,59901,35709,written
599,20260730,0.15,60231,36223,written
600,20260730,0.15,60918,36438,written
601,20260730,0.15,60107,36201,written
602,20260730,0.15,60279,36202,written
603,20260730,0.15,60275,36377,written
604,20260730,0.15,60379,36243,written
605,20260730,0.15,60208,36005,written
607,20260730,0.15,60617,36352,written
606,20260730,0.15,60676,36459,written
608,20260730,0.15,60228,36100,written
610,20260730,0.15,60337,36276,written
609,20260730,0.15,60313,36053,written
611,20260730,0.15,60745,36622,written
612,20260730,0.15,60357,36346,written
614,20260730,0.15,60180,36154,written
613,20260730,0.15,60100,36092,written
615,20260730,0.15,60346,36243,written
616,20260730,0.15,60158,35877,written
617,20260730,0.15,60360,36277,written
618,20260730,0.15,60152,36271,written
619,20260730,0.15,60526,36166,written
620,20260730,0.15,60210,36025,written
621,20260730,0.15,60342,36323,written
622,20260730,0.15,60339,36373,written
623,20260730,0.15,60361,36128,written
624,20260730,0.15,59960,36144,written
625,20260730,0.15,60290,36343,written
626,20260730,0.15,60212,36245,written
627,20260730,0.15,60637,36405,written
628,20260730,0.15,60470,36516,written
629,20260730,0.15,60105,36265,written
630,20260730,0.15,60065,35946,written
632,20260730,0.15,59766,35729,written
631,20260730,0.15,60754,36341,written
633,20260730,0.15,60252,36261,written
634,20260730,0.15,60285,36040,written
635,20260730,0.15,60181,36004,written
636,20260730,0.15,59865,35804,written
638,20260730,0.15,60188,36230,written
637,20260730,0.15,59960,35998,written
639,20260730,0.15,60054,36155,written
640,20260730,0.15,60353,36236,written
641,20260730,0.15,59939,35499,written
642,20260730,0.15,60195,36259,written
643,20260730,0.15,60389,36221,written
644,20260730,0.15,60770,36440,written
645,20260730,0.15,60285,36131,written
646,20260730,0.15,59827,35960,written
647,20260730,0.15,60464,36202,written
648,20260730,0.15,60193,36004,written
649,20260730,0.15,60003,35983,written
650,20260730,0.15,60526,36186,written
651,20260730,0.15,60008,36156,written
652,20260730,0.15,59992,35958,written
653,20260730,0.15,60487,36332,written
654,20260730,0.15,60139,35885,written
655,20260730,0.15,60271,36051,written
656,20260730,0.15,60552,36433,written
657,20260730,0.15,60512,36437,written
658,20260730,0.15,60534,36209,written
659,20260730,0.15,59807,35829,written
660,20260730,0.15,59929,35837,written
661,20260730,0.15,60074,36055,written
662,20260730,0.15,60355,36298,written
663,20260730,0.15,59917,36052,written
664,20260730,0.15,60554,36393,written
665,20260730,0.15,59939,36052,written
666,20260730,0.15,60089,36101,written
667,20260730,0.15,59857,35838,written
669,20260730,0.15,60109,35980,written
668,20260730,0.15,60231,35896,written
670,20260730,0.15,60349,36096,written
671,20260730,0.15,60228,36230,written
673,20260730,0.15,60443,36457,written
672,20260730,0.15,60050,36004,written
674,20260730,0.15,59898,35779,written
675,20260730,0.15,60415,36007,written
676,20260730,0.15,60273,36303,written
677,20260730,0.15,60365,36294,written
678,20260730,0.15,60441,36280,written
679,20260730,0.15,60507,36343,written
680,20260730,0.15,60460,36272,written
681,20260730,0.15,59970,36000,written
682,20260730,0.15,59957,35870,written
683,20260730,0.15,60540,36418,written
684,20260730,0.15,60491,36475,written
685,20260730,0.15,60400,36241,written
686,20260730,0.15,60273,36354,written
687,20260730,0.15,60382,36182,written
688,20260730,0.15,60007,35987,written
689,20260730,0.15,59970,36124,written
690,20260730,0.15,60358,36185,written
691,20260730,0.15,60239,36147,written
693,20260730,0.15,60201,35946,written
694,20260730,0.15,60391,36176,written
692,20260730,0.15,60411,36432,written
695,20260730,0.15,60126,35999,written
696,20260730,0.15,60365,36207,written
697,20260730,0.15,59968,35926,written
698,20260730,0.15,60036,35988,written
699,20260730,0.15,60372,36277,written
700,20260730,0.15,60221,36130,written
701,20260730,0.15,60415,36239,written
702,20260730,0.15,60345,36015,written
703,20260730,0.15,59958,36049,written
704,20260730,0.15,60315,35925,written
705,20260730,0.15,60528,36467,written
706,20260730,0.15,60436,36073,written
707,20260730,0.15,60676,36627,written
708,20260730,0.15,60665,36702,written
709,20260730,0.15,60467,36374,written
710,20260730,0.15,59882,35816,written
711,20260730,0.15,60116,36000,written
712,20260730,0.15,60395,36204,written
713,20260730,0.15,60222,36092,written
714,20260730,0.15,60765,36411,written
715,20260730,0.15,60103,36081,written
716,20260730,0.15,60441,36539,written
717,20260730,0.15,60229,36162,written
718,20260730,0.15,60182,36112,written
719,20260730,0.15,60285,36284,written
0,20260730,0.125,59956,29888,written
2,20260730,0.125,60204,30208,written
1,20260730,0.125,60418,30385,written
3,20260730,0.125,60153,29974,written
5,20260730,0.125,60083,30014,written
4,20260730,0.125,60382,30073,written
6,20260730,0.125,59977,30068,written
7,20260730,0.125,60475,30269,written
8,20260730,0.125,60163,29876,written
9,20260730,0.125,60088,30007,written
10,20260730,0.125,59854,29795,written
11,20260730,0.125,60120,29995,written
12,20260730,0.125,60108,30222,written
14,20260730,0.125,60241,30316,written
13,20260730,0.125,60351,30208,written
15,20260730,0.125,60178,30026,written
16,20260730,0.125,60339,30285,written
18,20260730,0.125,60213,30161,written
17,20260730,0.125,60329,30184,written
19,20260730,0.125,60642,30341,written
22,20260730,0.125,60236,30138,written
20,20260730,0.125,60165,29977,written
21,20260730,0.125,60602,30351,written
23,20260730,0.125,59923,30028,written
24,20260730,0.125,60510,30163,written
25,20260730,0.125,60405,30007,written
26,20260730,0.125,60391,30153,written
27,20260730,0.125,60307,30291,written
28,20260730,0.125,60512,30152,written
30,20260730,0.125,59897,30165,written
29,20260730,0.125,60119,30143,written
31,20260730,0.125,60301,30262,written
32,20260730,0.125,60108,30032,written
34,20260730,0.125,60519,30304,written
33,20260730,0.125,60053,29916,written
35,20260730,0.125,60044,30252,written
36,20260730,0.125,60303,30274,written
37,20260730,0.125,60551,30325,written
38,20260730,0.125,60300,30037,written
39,20260730,0.125,60243,30084,written
40,20260730,0.125,59910,29928,written
41,20260730,0.125,59959,30115,written
42,20260730,0.125,60742,30241,written
43,20260730,0.125,59981,30026,written
44,20260730,0.125,60395,30372,written
45,20260730,0.125,59837,29990,written
46,20260730,0.125,60793,30474,written
47,20260730,0.125,60051,29979,written
48,20260730,0.125,60138,30050,written
49,20260730,0.125,59979,29827,written
50,20260730,0.125,59994,30085,written
51,20260730,0.125,60460,30121,written
52,20260730,0.125,59652,29743,written
53,20260730,0.125,60225,30093,written
54,20260730,0.125,60353,30081,written
55,20260730,0.125,60337,30173,written
56,20260730,0.125,60075,30080,written
57,20260730,0.125,60086,30322,written
58,20260730,0.125,60422,30327,written
59,20260730,0.125,59980,30141,written
60,20260730,0.125,60575,29991,written
62,20260730,0.125,60253,30243,written
61,20260730,0.125,60441,30325,written
63,20260730,0.125,60142,30017,written
64,20260730,0.125,60677,30472,written
65,20260730,0.125,60069,29795,written
66,20260730,0.125,60223,30303,written
67,20260730,0.125,59880,30020,written
68,20260730,0.125,60192,29972,written
71,20260730,0.125,59580,29909,written
69,20260730,0.125,60619,30452,written
70,20260730,0.125,60527,30476,written
72,20260730,0.125,59740,29673,written
73,20260730,0.125,59818,29939,written
75,20260730,0.125,60270,30319,written
74,20260730,0.125,60414,30373,written
76,20260730,0.125,60636,30229,written
77,20260730,0.125,60181,29995,written
79,20260730,0.125,60277,30118,written
78,20260730,0.125,60277,30048,written
80,20260730,0.125,60267,30009,written
81,20260730,0.125,59840,30096,written
82,20260730,0.125,60376,30015,written
83,20260730,0.125,60213,30002,written
84,20260730,0.125,60100,30060,written
85,20260730,0.125,60345,30138,written
86,20260730,0.125,60413,30229,written
87,20260730,0.125,60495,30191,written
88,20260730,0.125,60377,30264,written
89,20260730,0.125,60354,30299,written
90,20260730,0.125,60264,30287,written
91,20260730,0.125,60184,30334,written
93,20260730,0.125,60566,30312,written
92,20260730,0.125,60027,30206,written
94,20260730,0.125,59932,29843,written
95,20260730,0.125,60787,30327,written
96,20260730,0.125,59377,29596,written
97,20260730,0.125,60377,30298,written
98,20260730,0.125,60410,30355,written
99,20260730,0.125,60518,30458,written
100,20260730,0.125,60119,29998,written
101,20260730,0.125,60276,30057,written
102,20260730,0.125,59904,29984,written
103,20260730,0.125,60888,30499,written
104,20260730,0.125,60454,30062,written
105,20260730,0.125,60213,30017,written
107,20260730,0.125,60278,30255,written
106,20260730,0.125,60396,30336,written
108,20260730,0.125,60176,30148,written
109,20260730,0.125,60553,30380,written
110,20260730,0.125,60407,30338,written
111,20260730,0.125,59974,30009,written
112,20260730,0.125,60278,30159,written
113,20260730,0.125,60152,29898,written
114,20260730,0.125,59885,30244,written
115,20260730,0.125,60311,30256,written
116,20260730,0.125,60422,30349,written
117,20260730,0.125,60379,30034,written
119,20260730,0.125,60562,30309,written
118,20260730,0.125,60033,29876,written
120,20260730,0.125,60108,29950,written
121,20260730,0.125,59935,30166,written
122,20260730,0.125,60275,29971,written
123,20260730,0.125,59954,29885,written
124,20260730,0.125,60505,30137,written
125,20260730,0.125,60607,30340,written
126,20260730,0.125,60201,29957,written
127,20260730,0.125,60186,30213,written
128,20260730,0.125,60220,30293,written
129,20260730,0.125,60400,30307,written
130,20260730,0.125,60017,30079,written
131,20260730,0.125,60168,30184,written
132,20260730,0.125,60501,30172,written
133,20260730,0.125,60066,30222,written
134,20260730,0.125,60252,30140,written
135,20260730,0.125,60426,30333,written
136,20260730,0.125,60212,29967,written
137,20260730,0.125,60239,30103,written
138,20260730,0.125,60385,30052,written
139,20260730,0.125,60339,30091,written
140,20260730,0.125,60429,30260,written
141,20260730,0.125,59929,29882,written
142,20260730,0.125,60034,30015,written
143,20260730,0.125,60119,30005,written
144,20260730,0.125,59935,29762,written
145,20260730,0.125,60293,30363,written
146,20260730,0.125,60038,29963,written
147,20260730,0.125,59881,30138,written
148,20260730,0.125,60252,30097,written
149,20260730,0.125,60609,30541,written
150,20260730,0.125,60345,29885,written
151,20260730,0.125,60302,30118,written
152,20260730,0.125,60063,30023,written
153,20260730,0.125,60314,30098,written
154,20260730,0.125,60120,30009,written
155,20260730,0.125,60340,30102,written
156,20260730,0.125,60318,30154,written
158,20260730,0.125,60154,30096,written
157,20260730,0.125,59936,29921,written
159,20260730,0.125,60085,30305,written
160,20260730,0.125,60034,29999,written
161,20260730,0.125,60341,30228,written
