run_id,paired,physical,filtered_support_hit,train,validation,test,screen_train,pairs_sha256,events_sha256,partition_sha256,wepl_mean_mm,wepl_min_mm,wepl_max_mm,air_only_count,air_only_residual_sum_mm,air_only_residual_abs_sum_mm,inside_grid,outside_grid,selected,train_count,fallback_bins,occupied_bins,status
187,1901951,1901951,1233607,985964,123744,123899,98756,3360652e338d5f989fe4906ef704b35c4307e6ad0c21d9cc2c813ecc196f9369,91893568a24a4e519442f195b34295f8337c9e90e4094a004c743e482de0d0cd,59d9b9286a8a591b91146bb8842fc91a6f13f431ee71ab3582e4e662dae1f548,71.61579132080078,0.0,119.65728759765625,593183,-3239.6398370885668,24267.778507152212,1879146,22805,1826790,1521022,0,1200,PASS
188,1901559,1901559,1231970,985673,122979,123318,97754,bf8857d7b5bd965836ede738b66ec4730148e464ad1f84bcd32fd40b05e12ee0,2e12b9428eff8b83a35ebc6a6c485f332bdf634721d04ab3c099f3221acb0d0a,0e5fd6b3db25d7b3c9fad3f85c98374bb12ef1567169a66da863f7648725762d,71.58633422851562,0.0,118.66426086425781,594687,-3183.659290314703,24370.69487456567,1878818,22741,1826657,1520877,0,1200,PASS
189,1900904,1900904,1232285,985721,123027,123537,98243,c94d86e78ae630328f5445b95b60bc8b6976f8b53fe26d8f5eec6c1197ae82ea,ac3ebdcfa51cf9b961368360329c2bebb4b87bdd9a35f9cb7695dd04f8375009,9e07717d43b7b2fb5d863c6212696a2d368cc5e16f2cea22d0fd1c7f82141174,71.58641052246094,0.0,127.94146728515625,594026,-3370.381979763247,24183.234106146643,1878113,22791,1826311,1521049,0,1200,PASS
190,1901692,1901692,1232963,986648,122904,123411,98749,4e56a4a14a56f8cf554fa6baf30dde7ef250a7f8d672b931ed42b873648e9221,0aaef6bd568743d1da9019280c7a10025b88a4d80218988f804ddd3d5ac6ff0f,515dbb22e105ea18fcc07f05f39d386065afc1bb60ba4dd5491edebadb11c6e8,71.62181091308594,0.0,121.83745574951172,593542,-3073.363972189354,24438.25613933804,1878701,22991,1826505,1520922,0,1200,PASS
191,1901382,1901382,1231995,985584,123241,123170,98335,5c4c3652f130186c8efd3c436d3fb5e3160bbbde4b00497a806e2cdf24043680,a0ed01da9bf25689bd115ed90f5023833243dc33f11c7c8547ff3978398fce6a,3a3183035851f59bead88013df0419be636439de0296f4352addf59f07e7d87b,71.6247329711914,0.0,115.17826080322266,593824,-3323.8520198396004,24203.470583867325,1878274,23108,1825819,1520894,0,1200,PASS
192,1899272,1899272,1230754,984178,123845,122731,98028,0a5248e7338e9e02feb67b1b7652286df6ce280ad4441afa03316d69b9839cda,65eb78b56978621245fb7a58d6acc6048d61df74d2c97c2c1dd0d93224e78116,01a7c2475f4d6d61e27ae78ea87e3448d3533c42b9baf0a64a7dde2c7010551d,71.59761810302734,0.0,130.57315063476562,593276,-3612.5098618615757,23903.594324581412,1876458,22814,1824030,1518585,0,1200,PASS
193,1901787,1901787,1234264,987988,123215,123061,98692,734ec3ebeab454086e8898a050ce2bafe419ea0f17375f9a8adbd2eb711e06de,d8bdcc15febd730c0372a73833abedcfd41c62bc70b8677f65ce106f7c08afb9,849e492574d9e367105217fa2e5ad5946eb2c38b288a5b81a344d0d1dc081c1e,71.55574798583984,0.0,118.99497985839844,592820,-3168.863100669574,24355.646784645553,1878914,22873,1827084,1521796,0,1200,PASS
194,1899984,1899984,1231734,984873,123218,123643,98540,67ede4484fe23e4ba74de96f59c800c24babfb3bd9c180e49550b3af7fa3e311,ae369234590ce302ca053fa0b3f49585156b50d9ea0d35e67699403632f082f2,18e3d5bd8661e4bcc2d22bc83aba7860571cf30d2a4767dd4340b61e61bd35d9,71.58325958251953,0.0,120.95114135742188,592866,-3049.7381466039983,24404.409137190793,1877269,22715,1824600,1519638,0,1200,PASS
195,1901640,1901640,1232870,986787,122666,123417,98681,c9cf75891f5c1041479b01d44be2045a7c3a766470cadda676f38ca383c9d6d1,95ce0eea9a74d91639867dcb7eda593d346cc7d192c5629aaad06713cdd5b017,110bab92223211f96074a347fcad032dac2ae0a07273152135f7dcffc9323894,71.58924102783203,0.0,119.58119201660156,593560,-3034.0616611882506,24471.18079649757,1878894,22746,1826430,1521778,0,1200,PASS
196,1902340,1902340,1234534,987956,123324,123254,98039,10d727afb38820ed4d21b9fc184d4526dce2ae9d3d59fbae8477487d6bf593c9,81ec533b3a410f89e82c732c8b0bf41dfbe362bc41a773d46616a63773628f44,4a1ee5c0c83c05106d17fb77793abb0ddb210b9b6275d2be3350ba9a4520e5b1,71.6353759765625,0.0,122.32725524902344,592401,-3559.100736587092,23993.090770350558,1879773,22567,1826935,1521746,0,1200,PASS
197,1898888,1898888,1231799,985804,122924,123071,99028,3669a26730e12dc84b91d22d4c8238b7797b0dd76b93d5d8ff0136bebfb42ec8,93d86db36506c55c774f07f4720f60913212e8ed1179453ac4e34e4e99f7dfb1,d47d7052e941f9ce8377d58ed5df4c4d408481592dca93ee6d2e8afc2efeeef1,71.5601806640625,0.0,124.26387023925781,592498,-3475.8120815764005,23992.460552582837,1876192,22696,1824297,1519372,0,1200,PASS
198,1900957,1900957,1232691,985599,123867,123225,98787,84b7ef7d2729f35bee9be6f84286022259131e901344bd904cdc4e42f739dedc,875020d12eef573115ee35e690a546f63d38bb8908371fe998150c4af15abf31,25c8d47c37a906caf5634f164d43022ee5d68c29bf93a01044d527282f9ca64f,71.595703125,0.0,124.77826690673828,593145,-3043.306945868436,24457.785010633394,1878217,22740,1825836,1519706,0,1200,PASS
199,1900968,1900968,1232781,986291,122964,123526,98961,fdd45574029bb6e3a9f5f54f5e0f10fc4add69c2141bab71149721e68f339796,d7938797f17400146a3b3df86f5508da004e88490233aad72ab38a342cc6691f,6993e692a84c77073ffe63cf8595ad2b1193ee4a279ac01e75a3f924ffcba448,71.59117889404297,0.0,118.32646942138672,593359,-3200.089889467611,24342.35522441683,1878108,22860,1826140,1520618,0,1200,PASS
200,1901088,1901088,1233563,987281,123528,122754,98821,e7476e4af535652ccc1f76e20764d3d8c9429574b90a0c841e978996a5b049af,9551efef50ef83a27469bcf952c0d8dcae3ec973ed6a0c57abb9d249a1cc6d18,b0114b437078605f314d6c16ae33865b9bb275a09550329ea1ecc514e71cabb6,71.5916748046875,0.0,130.90419006347656,592178,-3009.811938635131,24448.468524527583,1878409,22679,1825741,1520780,0,1200,PASS
201,1901887,1901887,1231747,985232,123320,123195,99025,ec8ec88ef7aad36909d0de85f2866054f9750885f070a6593a5436d25e08e877,38d697fc358b30c1025b2c0cd1a2156820b9c70e7c8140e1b04046ee5a1e29a8,21597ef997f17692f3afe0539f9735ba1f5e4742cf6f8ab4d896b30e75fe6dbd,71.56503295898438,0.0,126.1758804321289,595112,-3249.1421429360194,24313.233997983138,1879101,22786,1826859,1521594,0,1200,PASS
202,1903439,1903439,1234319,987711,123354,123254,98592,eed349187fcecb442bc7e246d3c8a94b34da66b8b71dff56caa033f2ac4924ff,94ead6278bf253451cdd1867d38d883f974c41fc270ff4fe917c7c3b11c24d0e,68412fb8a29fcaaef0fe43dad71a18deb2a607cfd84f2f9c0fd88fef582ab278,71.61824798583984,0.0,124.23120880126953,594412,-3650.121858107561,23971.126769663468,1880399,23040,1828731,1523116,0,1200,PASS
203,1900397,1900397,1231531,985574,122811,123146,98492,39e366038ea44667306f8d0b98d08a5541aad5fc14f918945e00d4b308aac9ec,50bccc7c38e5ef2a0ef25b593ca5ddbb766089b2ef21d7bbd4a94a036fb4a3c2,09da92bf44969813a8586355b2c5c30f0aa570dc5e48bd472d88e66311ca8ba4,71.61552429199219,0.0,127.15667724609375,593962,-3178.2716884789775,24365.162013941823,1877794,22603,1825493,1520599,0,1200,PASS
204,1899141,1899141,1230699,984878,123036,122785,98032,191d79112f375fd2ff2409e95b7426d4c24bdeb0ee2793bef5a3931184343e98,f2d2268ac4c7ce72eef96fe53ba4e1f937346cf920051149292448d496f23771,4861e57e59a2623785aa990b119dd48d01cee930c935c9ed8f368ab6d87024a3,71.61972045898438,0.0,123.9206771850586,593243,-3102.92716006727,24378.581991981308,1876312,22829,1823942,1519740,0,1200,PASS
205,1901991,1901991,1234054,987153,123471,123430,98546,5f13d090013664a3179e813b32882a998460512c9f3246833b911eaabf16b999,542625ee9364c88c168079440b7e13828e004f26e4cb16b98ba8808755faec56,a299a64270e36240781879757fca41a1cf4b5815f9fd64d625cebfe479f760af,71.5910873413086,0.0,118.84088134765625,592738,-3028.6967144671517,24401.19547663434,1879002,22989,1826792,1522341,0,1200,PASS
206,1899812,1899812,1232468,986598,122968,122902,98461,0c2d9c347ef4d515da1a565c494058f3dd843f87624a0b6386000e0fded84af3,198dafe2cf04d30c527756853796f17def384e1bb8e94e889fed462a5c6eb57d,65d58083d5b3ee0ee080ec865077c8957e9ea5a9e2050dd6b943676d5d38bc4b,71.58332061767578,0.0,118.31292724609375,592245,-3496.7162603393053,23968.815760032303,1876805,23007,1824713,1520454,0,1200,PASS
207,1899259,1899259,1230654,984757,122710,123187,97868,87056cd37578a9357a783030f44eb33bf1dc91ee79482609ea058b3894393b18,3bfd40ee8684cb768777dad07b3f5656ffcfd7fee9722d76bf625b6ecf35af9c,03d4af69dfe387b42a191415afe73e4e2b66509863cecb9c6c65be57e1b30193,71.541748046875,0.0,130.80210876464844,594255,-3304.676984047799,24268.369907987933,1876592,22667,1824909,1519288,0,1200,PASS
208,1897119,1897119,1231626,985585,122715,123326,98462,f568d0a4a7345dfa5bee51333a935138fc6d365ffb3aadfd16e0c67b534c896a,c89783ccb0d272703993a299764a97175e8299c49ea0589b17ed241b04d5a367,34c5e36e44d8111038663ba04557610def40ec8744b6f89d4a160975093cfc46,71.52759552001953,0.0,121.64833068847656,590775,-2938.3206543845686,24448.788912908298,1874232,22887,1822401,1517513,0,1200,PASS
209,1898367,1898367,1231734,985357,123378,122999,98641,9fe21cffa1f42caf4990607424ecd330c93b0df060ff39a282ff4b8ae0592061,097ab85e79b1828158ddb7229b0cd4d99794f52c071a2546307a99e3eeac3143,3f3cf04dd0ff4d517270f93273a9b7659fad2bcd12c82ca073be329a10a62465,71.60736846923828,0.0,125.77254486083984,592194,-3428.21829381211,23980.6183849257,1875847,22520,1823928,1518852,0,1200,PASS
210,1899340,1899340,1230779,984689,122595,123495,98389,dc93abe41ae6ed9079056604f9600dbc5f7c0598354a3d6ebd0f78fef0d12a77,01acaffa8b57620e60c97a9cae160e459ef32a2ae58aabc171c821f3cc04438d,fed209a81322b166a880f23d1eb925e1a2ea00d8740bf60f758057724c1935ea,71.54588317871094,0.0,130.3429412841797,593945,-3128.448910278076,24425.074770121704,1876515,22825,1824724,1519756,0,1200,PASS
211,1901011,1901011,1232114,985815,123138,123161,98815,393a65d1df9181d9fd023794bedc5811067ec02a7423ab3f605acc7dcbc51acd,44a81c93e666300ab7fd1f47eec52a648bd60dd219796d2fff6089f2c1169572,d3fdd886a1a7930032a18e23063c0ed3b74e0a1518ec66e3177fafa6d7088665,71.61051940917969,0.0,122.76852416992188,593623,-3358.338453230441,24198.65940333029,1878057,22954,1825737,1520600,0,1200,PASS
212,1898775,1898775,1231061,985061,122633,123367,98168,6ddcb08648f82de808cd87274b033b6ce223c70e1b307ebfdf0bf9af4942493c,217e03e342584ab056eb83484b273215604feb2d0664ffdb5a0cdc9eaa70af69,933a1b3ab773430a4cb6e89d282dbde54e1fa10ffdfc67d15739b95c91a1ed36,71.5594482421875,0.0,125.54680633544922,592391,-3365.0955160657572,24088.871863954984,1875982,22793,1823452,1518874,0,1200,PASS
213,1899784,1899784,1231304,986017,122769,122518,98834,100525c5dec69c35d0203427bec027b0945944109c224e729c89eab3b3eab92c,e53e04ca893855f9a5ef859c39a257f4c9b74f85e9edee3f7d24ef01035eb1ea,70df96a8dbfdac674bc7ada764d066d034a37d479680542265f651fd58819aa4,71.58509826660156,0.0,119.87171173095703,593036,-3606.5854476666113,23894.563101533866,1876787,22997,1824340,1520995,0,1200,PASS
214,1901142,1901142,1232145,985105,123123,123917,98632,a4bdbff79833c5f095951e613f1d7ee8e4a3ab08439e1ec107d0d969231e5be2,5b74c70c60ed848474f750d0da29bb848d43a00d088048f97a402686b84d3f3e,cc57c06c5eb128c6015d0a1da974b43bd692dc1f43efa0febbe9cf9a290aa0e2,71.59976959228516,0.0,126.35768127441406,594113,-3092.897540557086,24428.702630860636,1878456,22686,1826258,1519548,0,1200,PASS
215,1901419,1901419,1232288,985985,122911,123392,98781,68a8de83a310dac37f4413c4f7d9425447d73307fa472dc844a4704b3fa9f9bd,963068585d36b500c17af08f0e8a74a430150c3aaf92090e908127830d073f8a,394cc6b413959067a4e0b63b24b6a0e14bcf8776eebcb1cff8b984d3fadf5cd3,71.58477020263672,0.0,120.14785766601562,593796,-3151.9208764424084,24342.19279092816,1878556,22863,1826084,1521266,0,1200,PASS
216,1903376,1903376,1233724,987659,123023,123042,98895,99bf19185610683aa5cea6fa87940fc08c2e6afa5d073c7c6c4da5b4b2eaf33a,ac988f152f2bf38d3a8d875bd0e86ada7cadc523fcceefcc3a79bbedee72d343,3d4a77487151116be79ecd7c48d9d55b808dbb19fada34c6296231403697488a,71.63787841796875,0.0,125.60852813720703,594922,-3188.1432546858478,24359.89211454658,1880672,22704,1828646,1523229,0,1200,PASS
217,1901111,1901111,1233435,986911,123593,122931,99192,d65a8a32a5d68d247ab984334e9fbe9678cacaa486c0d3cd46dab9f1f3ae8555,fdf32d0f55a89b4181f2c5e8d419b60719452542cea1d19906fb7cc4707d91c9,0d360a0f948a2aa61d53b3533d1ffac43dcd85f4cdcb5f2ea46c4f86293caa14,71.61824035644531,0.0,131.54306030273438,592755,-2921.844556759803,24594.442986681104,1878474,22637,1826190,1520653,0,1200,PASS
218,1901484,1901484,1232381,986208,122742,123431,98827,e5abb6378838f1da04b32b0c0340db74bcbd9b04cd68dbe0ffb11b3f3e36a7a0,1ed83a16acd68aa088e637869bee4fcc51366a9cd4bd1768098b87f8db231998,1ae5cb172bdde2a3e3b884ae10523b450807f79e19b1fcdb27f869a4c99b5321,71.58214569091797,0.0,128.38916015625,595013,-3344.920850041511,24211.578146221476,1879011,22473,1827394,1521123,0,1200,PASS
219,1898416,1898416,1231182,984673,123263,123246,97999,0df2d0a6cf9d6c290c0b5892a184f282b203dc128a27aee923ed776fb520e227,0ea741c46612ac9f0f93363da37fe27357a936f5303f07ac9c1b6b7faf7290fd,09f1410282dca382ab85b19f11b2590ef3c513369245709ec1a543f40a017206,71.59137725830078,0.0,117.9896011352539,592611,-3538.4522028030897,23960.646529211503,1875709,22707,1823793,1518555,0,1200,PASS
220,1902732,1902732,1234933,986745,123906,124282,98597,2a427f0dce532371fdc89ac6992bb3914ea5988d1c1604ca70777466d6b8075b,a882f22afde21d1111c8ec80ce7740d98402851fafd0b40a23948fc1eeaccd62,38a0c2072db800b5af4902f9a467f482333efe46f8d63ef6c321806f21e05191,71.59822082519531,0.0,130.35369873046875,592753,-3190.167451623347,24230.110708517965,1879924,22808,1827686,1520394,0,1200,PASS
221,1900701,1900701,1232993,985546,123252,124195,98521,2a27a45e74c8f90a67e3a82a409022eec038d2d1aa8d0123b536fa0688770a8f,1f1de7806d6332a738ffa218a4e1108bc0fd5efeb3c655c52840d3d344acf012,1833d404fce8de62e1d7aa11338832719f4b2d3107653e8203867b94284e6f3e,71.57489776611328,0.0,120.04313659667969,592749,-3370.8257459007673,24112.714890943796,1877787,22914,1825742,1519978,0,1200,PASS
222,1900566,1900566,1232772,985961,123692,123119,98925,2a46b124bf88832ae23c0afb0fe73e13f0f86e874de67e80d86bddd7844133e5,b8597473774fa830ab9f28932cc398187351279e33b831182264b3d5212c959d,fff4edbc6f1db098b8c23cd7a3110e96dd8fc8e1863bc8bef0b9f58e352d73c3,71.542236328125,0.0,137.2213897705078,593158,-3033.953624228617,24463.410601497362,1878062,22504,1825930,1520796,0,1200,PASS
223,1900419,1900419,1231875,985213,123319,123343,98735,4395461577408bf5b2b202ad3b148d4a1d50b56b94390af987dbdf85e9372de2,6f67a56067f42f0026d5b13cbf463cd313d9b56b71d50dbf3a95ef264bba010d,848bfb60b35473abb5f19ced36f03151b361e78a0f52613343c47eac2fa033a3,71.53888702392578,0.0,118.60467529296875,593363,-3059.310119304158,24443.0379980841,1877645,22774,1825238,1519790,0,1200,PASS
224,1900541,1900541,1231963,986069,122615,123279,98412,bf6d37c8e62683fea878562c09ed25ad8865e65166abf23501bcf4d0cc899f9c,6fda60fa243256e78afa7d458b1bab5c7057812caa4b2bdcf442f9bd70b983b4,4f8683eed410b842af50e72ad7dfb39e9662c1ece62a4befdb635857714444d4,71.52938079833984,0.0,119.17063903808594,593780,-3259.6841074420718,24250.87389045416,1877699,22842,1825743,1521197,0,1200,PASS
225,1898540,1898540,1230687,984658,123036,122993,98826,7c92cb43842514be427ae8ae3c9c7093e7d985ac2163610e71804828c8dc18fa,1cf4a9d7b86e06dbca99a94dfcefc5e8af7a5d52b75ab04bfcf18057f3c634f5,32237d1058fa84235742cb199d990563ae1418f25d26ab4c76e2c6cdd8fff39f,71.62627410888672,0.0,125.01493835449219,592516,-3238.42931384261,24231.214919146965,1875752,22788,1823203,1518718,0,1200,PASS
226,1897092,1897092,1230619,985181,122213,123225,98860,b558aea7c00c14e25e55e844e894530d4d8ac2016c86d760fd718705134b134b,e9658f91b09fcfc2702fc0312766d8400db75a8a77f6c46c1db62a7b4fdd5286,ee9fa74cf307b5fb92760d3054098e83478c9b631f230805c6873f91f761a283,71.57859802246094,0.0,125.90140533447266,591529,-3289.2127763988233,24103.11924321679,1874280,22812,1822148,1518737,0,1200,PASS
227,1899086,1899086,1230675,984387,123119,123169,98990,28b2bc077f40969db43c338a85bba8b84b163809b4ef054892decdf0e0adb8da,835760ef3aa14905c4aee4b4bc863084d33cf4434ab39b2e9e7813c98ead0e6e,499fb7078c5f35fdc2881cdb871ebf015bfbb29411b78d0fb83b6331c3320dbe,71.55534362792969,0.0,121.61270141601562,593145,-3495.1631590928137,24024.230304156186,1876403,22683,1823820,1519048,0,1200,PASS
228,1900863,1900863,1231933,985793,122881,123259,98648,2f71d3d6a020904196b070fce3678df35ce9f7b95be993f8f5672b709f6b9054,0c89187d72b1983ac9d11c32a0963a9c793ddc55cbddb62fea3b433d10a72fe2,4a0c0ae7935b0ec8d4e24e2f9fc7ee2d01ec9db885de3e4e77c21e6e71912eee,71.59396362304688,0.0,138.87693786621094,593261,-3405.6174906011083,24081.05961713264,1877972,22891,1825194,1521170,0,1200,PASS
229,1899359,1899359,1231640,986174,122756,122710,98978,dd626558da2c3498e62fdd8e4986ba5caa867dcbc95d3eb37ccae7da181fc0c1,bc16ca8fb70794dc6ddc0760d862da594956fdebd3addd5b086df9f89148ed37,bc437033f2372b585878cdcf39660bcbd0a38ef4bf66fc71ad2ea1ff315e0d1d,71.58524322509766,0.0,136.26625061035156,593321,-2967.307630136102,24529.548149168735,1876760,22599,1824961,1520051,0,1200,PASS
230,1900961,1900961,1232548,986338,123146,123064,98167,0fba70e6c9b3037e49e5bbf90ee30e13d7f67ecf625a6f3665ac6781ab783f10,203775a79d377f127ab1c307ef9ff37e6b8af08b8cb69f08bcbe4b5113972327,be766f14b457ff499917e841b46380eac6ceb32c2ee2a675bd6617b788127dd0,71.59219360351562,0.0,130.30747985839844,593401,-3315.445918954295,24192.905802292076,1878221,22740,1825949,1521241,0,1200,PASS
231,1900988,1900988,1233341,986667,123027,123647,98742,6df2de3e62371fb3a43658f30bd59dd37cef6679fab0b8a2179ef359129b3ef4,61c741249b14cb1cd5e1241866aa4c2a6599fd5dcdda435fa05cdc0e54acc9d2,9288b18d3c74487808e5194ba938c341f75d5a0bf84e9c33a9ccabd51c6f1a8a,71.5457763671875,0.0,121.4673843383789,593428,-3206.488505717566,24272.235296266444,1878294,22694,1826769,1520872,0,1200,PASS
232,1898659,1898659,1231371,985450,122393,123528,98202,57a2bd1e2d67bb887a16f04336fd49261d6e562373468282f3b8c6b2d94b03bd,e1120c29d63eed5e7b7a039af9e0b54e4d31bd43946161c60a6dceb79c85ecc3,90915232fdf1df54c2a23ee2ff361df809a753e8f30d610630f2a508d9a22a5c,71.54581451416016,0.0,127.23198699951172,591875,-3391.1202849261813,24038.675743506567,1876036,22623,1823246,1519477,0,1200,PASS
233,1900245,1900245,1231936,985392,123400,123144,98919,ff030d35192198802ea3845b26aa4ba4819635ecb50996cff790001e70d5f063,4f262cc2374827d05009d9fb3503b4776bcf0aa863e4891a9e8e3bf8a58978fe,ae12111ee04c3ca69029573bb9083ed7d10db3b9c5d39a6df97045df1318ad4b,71.62660217285156,0.0,118.04246520996094,593141,-3362.440764042828,24181.780619089182,1877526,22719,1825077,1520262,0,1200,PASS
234,1899621,1899621,1231637,986272,122647,122718,98431,fff912030a7c8ba19e2aa15ae07cf422a97687ec43a1a44742af3c66f5ecfa79,71f6a0a594f3427bd88dde1f4f3ba9b771da36aea40ce72cdc31d47f827e4de7,eaccc4e0ce43dd2de79b772c09321ff589de6cb68f3b13c8be3bf7be7bf1e2c8,71.55455780029297,0.0,122.18802642822266,593342,-3129.12966282098,24300.298744444866,1876896,22725,1824979,1520990,0,1200,PASS
235,1901696,1901696,1232979,986245,123246,123488,98857,29ceedf70db56bd0b96e6f608331c244e2773d0f9996c17c349b3bac4644a22a,5c7d5fe106b36a8acf383651f24fb51e925bbf6b9f1d20d5c6bf9b19f18c3dce,25b0ae16c5fe96e47e5da5e2737588f2db7ff406f81d059f1149d1702945695a,71.55687713623047,0.0,120.54951477050781,593764,-3397.1141285055846,24096.138547594543,1878900,22796,1826743,1520883,0,1200,PASS
236,1903264,1903264,1234225,988047,123512,122666,98148,500d5ed88013a3d4d41269a8423e8fd6caf9daf724b725dbcaed9e7fdbac3271,4f76f1128bfcd1ef5a979060dfc18b060b4eee2c8614ebe8df30e7bf0e1e5775,f79572f075bbc9ecbfee54119c1ccaa824e9c74d1df187699221592bff60dd81,71.5710678100586,0.0,121.77693176269531,594495,-3339.8720958126287,24243.354340396992,1880417,22847,1828720,1523701,0,1200,PASS
237,1899975,1899975,1232865,986333,123249,123283,98788,a2b7657ca0464b23ffbbda51a355c3dbb73c1596b3089002a217978c5060aa3a,956e890b6d020a8a235fb262c154fb60b4bfd99b217c513be45ddeb5cfcecf21,c12b7c6988a5edfb7d1e7c8b9c914b5024488518d7c5838a119c95154f5c2317,71.56852722167969,0.0,126.47979736328125,592439,-3190.388086551293,24248.459243399946,1876947,23028,1825304,1519733,0,1200,PASS
238,1900125,1900125,1231345,984359,123475,123511,98322,799d077569f01b5563624f518708b01dab76b73a47c60b30becd8d31af8ab807,f7f6627ee9ed32be5b81b635ea5db2e34a258191f824aa266c839f89431f31a8,a7fd2ea3a41672ebbbeb41000077f873174d23e27c5ebcc1237877ff2380bac7,71.55210876464844,0.0,127.25919342041016,594252,-3026.0304950176715,24499.8795352335,1877443,22682,1825597,1519615,0,1200,PASS
239,1900112,1900112,1232303,986305,123232,122766,98697,ea1735c218d34d4ec56a5bd4ebedf5edca566ff4710e7bbf784ac310a29b62b8,1bb3ee64cba36b34dc0b99cf78aaad999d3606f2490c0cc3c1d3157f94856fe7,91fb4989d86f1c2ba7866a1b13f937b6944b998065750a0295777b1b328c5ee4,71.53372192382812,0.0,120.00853729248047,592950,-3293.559216132975,24177.724011774902,1877068,23044,1825253,1520157,0,1200,PASS
240,1901886,1901886,1233982,987206,123231,123545,99335,7c4e1357e0fd7fde9cef89d3114e9b3d2c167c76c55046704f22690f62afeee2,2548fc0b4443b3d3d527b7532d4c2f088c4942bdafeb1e182b6fc1b88e68b9f4,ea5d05d7fa8bedc8cdc986f2e39770896e5790cfd6c7cd04890b6b1a140bfc8a,71.56370544433594,0.0,127.31051635742188,592568,-3335.739339582179,24152.65961897385,1878750,23136,1826550,1521198,0,1200,PASS
241,1899829,1899829,1231484,984596,123294,123594,98500,cb1205c3fc7959fb302f5d745cfc12c171880a04a7c61959a553a6343d063199,23fe93a646d20020ae5087a3583a22e4e8232509904d7672c70f6a60e6fd3bb2,96d285875fc95c0dc337cbfc064caa1612514ee49c08582a75d8cecb7066cf1e,71.53072357177734,0.0,131.9199676513672,593544,-3574.192558645308,23997.90176771894,1877027,22802,1825028,1518972,0,1200,PASS
242,1903192,1903192,1234288,987339,123858,123091,98907,2ebfca373071403c028f6737d1096c9771ed3263b4c1623d653e8cc31833097d,22ff285bde8a442ac6cb63db7181fa12c1a2e02dc32dfbae77a325d96b3786f9,73a83a269b3369a841e12e9d40ce5a6d6811ce6ba09d062846d1fdca98084a9a,71.55294799804688,0.0,114.85308837890625,593511,-3262.6620266414143,24237.95786319515,1880352,22840,1827799,1522107,0,1200,PASS
243,1902446,1902446,1234002,986778,123454,123770,98515,5b8600c02a1d2ef90663031198b73075db9c4a58fc96f322ca9607bbf7215275,0ddd5595e25a4f5f2364f50d39c60ddfe7905cdbecf6f8c54b03cdf44971fcc5,6b86c83e4648bb626898d9e09cc82bb2774b5a37bbaa05c9833b0efbb5ab65b7,71.59090423583984,0.0,119.83779907226562,593358,-3388.6420897832295,24166.09880377549,1879585,22861,1827360,1522015,0,1200,PASS
244,1899578,1899578,1230166,984329,123308,122529,98087,a75a4b109b770705447ccb44ee69a7960118c7e3766ba3244b5a679e171f0088,ff0c1b7fb045466cd4d7055409acf9232a0122b03f94a94c393c2d1e3f8480b2,6047cdacb98ffff2de3ebab22d9e9b375b62bcf1d57d4d410cc3501616fdb6dc,71.61605072021484,0.0,118.38712310791016,594171,-3314.3059903024055,24249.784592373915,1876948,22630,1824337,1519529,0,1200,PASS
245,1903675,1903675,1234423,988308,123201,122914,98868,c7426395d2f9188116101f3a6284d0d96aaf447c9eb9b6f7f892992fbd7b9ce9,ec19db28a701560f28f39c85d55faf2893e4339201528d177d3d1f7806d4eeec,f4ab81b8486808fd2b286b13fea6486a2d4c60bcc0a390f82a80173947f31820,71.60588836669922,0.0,126.33645629882812,594135,-3218.7273714047697,24354.173310489554,1880955,22720,1828558,1524127,0,1200,PASS
246,1900136,1900136,1231613,985690,123361,122562,98584,6e32d5cad8a00ea67e5bbe3594e6695bd2be7793543544e860103d65462bc6b3,f7cb45530d4254eed12a3d5cf2b173a2e380b207ef2cd912c5c0a4263f924270,50f814ab179fefac989fa7e6f5fec2d497a6d7c022fe63015fec21d2b289f95d,71.54840087890625,0.0,118.3084487915039,593820,-3611.3360051118043,23919.3979763276,1877501,22635,1825433,1520562,0,1200,PASS
247,1902030,1902030,1233274,986976,122699,123599,98458,9708321fed3df086860237fd40e31beeb5a0f19e16392dfc3914c8f19091e7d8,14c83fae9d2ecdf3d0139333398cea4cdeaeb8534b38b2cf32f6681c807b9582,31ffe50d609f1e8fa79724254eb634a0cfcf86b7b1689fcedbd92515fb363bdf,71.55001831054688,0.0,120.35328674316406,593939,-3129.4441337992685,24423.071332556043,1879381,22649,1827213,1521704,0,1200,PASS
248,1901528,1901528,1234175,986846,123644,123685,98891,9316bff6d7ee0af3940429d91382d04d9607fb668c8e70a5450c0e4b6cdcc864,7fa29a675d1945718df00fc8f18c9ee01db39d70716684816f27fb25a62cab64,4555328f4d848b26d7f2324b48f6fcc54426a54b64d01cc3f8b0c6fce522d0d0,71.556396484375,0.0,118.5682373046875,592522,-3092.8064975484385,24339.791438549302,1878616,22912,1826697,1521285,0,1200,PASS
249,1901954,1901954,1233798,986871,123395,123532,98635,d42fd2b181a2e5021f56aa51d7cf46a59eacf49c19fe1f05815768dc30ed1f5d,729f672572e585b389bb26d994a18cfb42daf5ac88bdbba14b8198f7664248e0,c8221385738198b42846b13e87af699d302256fae65148ecd3c716a0d2a04e4c,71.53973388671875,0.0,127.79522705078125,592972,-2772.0174640137593,24749.059688320245,1879353,22601,1826770,1520814,0,1200,PASS
