case_index,case_id,material,energy_mev,thickness_mm,max_step_mm,requested_protons,entrance_primary_unique,exit_primary_unique,paired_primary,primary_survival,unpaired_entrance_primary,negative_energy_loss,joint_3mad_core_fraction,energy_loss_mev_count,energy_loss_mev_mean,energy_loss_mev_std,energy_loss_mev_mean_se,energy_loss_mev_mean_ci95_low,energy_loss_mev_mean_ci95_high,energy_loss_mev_median,energy_loss_mev_median_se,energy_loss_mev_median_ci95_low,energy_loss_mev_median_ci95_high,energy_loss_mev_mad,energy_loss_mev_robust_sigma,energy_loss_mev_core_mean,energy_loss_mev_core_mean_se,energy_loss_mev_core_mean_ci95_low,energy_loss_mev_core_mean_ci95_high,energy_loss_mev_core_fraction,energy_loss_mev_p001,energy_loss_mev_p01,energy_loss_mev_p99,energy_loss_mev_p999,energy_loss_mev_minimum,energy_loss_mev_maximum,wepl_count,wepl_mean,wepl_std,wepl_mean_se,wepl_mean_ci95_low,wepl_mean_ci95_high,wepl_median,wepl_median_se,wepl_median_ci95_low,wepl_median_ci95_high,wepl_mad,wepl_robust_sigma,wepl_core_mean,wepl_core_mean_se,wepl_core_mean_ci95_low,wepl_core_mean_ci95_high,wepl_core_fraction,wepl_p001,wepl_p01,wepl_p99,wepl_p999,wepl_minimum,wepl_maximum,scattering_angle_mrad_count,scattering_angle_mrad_mean,scattering_angle_mrad_std,scattering_angle_mrad_mean_se,scattering_angle_mrad_mean_ci95_low,scattering_angle_mrad_mean_ci95_high,scattering_angle_mrad_median,scattering_angle_mrad_median_se,scattering_angle_mrad_median_ci95_low,scattering_angle_mrad_median_ci95_high,scattering_angle_mrad_mad,scattering_angle_mrad_robust_sigma,scattering_angle_mrad_core_mean,scattering_angle_mrad_core_mean_se,scattering_angle_mrad_core_mean_ci95_low,scattering_angle_mrad_core_mean_ci95_high,scattering_angle_mrad_core_fraction,scattering_angle_mrad_p001,scattering_angle_mrad_p01,scattering_angle_mrad_p99,scattering_angle_mrad_p999,scattering_angle_mrad_minimum,scattering_angle_mrad_maximum,median_effective_rsp,core_mean_effective_rsp
29,water_e200_t0050,Water,200.0,50.0,1.0,100000,99992,95087,95087,0.9509460756860549,4905,0,0.956471441942642,95087,23.768153456773742,3.9010988901984147,0.011862424191880607,23.744903105357658,23.791403808189827,23.565361056124374,0.002764713279572004,23.559942218096413,23.570779894152334,0.5182012085152508,0.7682851117447107,23.588529419283102,0.0022007796846618883,23.584215891101163,23.59284294746504,0.9925121204791402,21.56286698305976,21.979848917526297,25.694791884638892,92.61792964278672,21.004270960270304,183.5921279433922,95087,50.99979703750135,6.2839702776017985,0.019090482804162336,50.96237969120519,51.03721438379751,50.64949943285728,0.005694866183547169,50.63833749513753,50.66066137057704,1.0677608998430799,1.5830623101073502,50.69549670593083,0.004531773406384778,50.68661443005431,50.704378981807345,0.9926278040110635,46.50852001744882,47.373286432656336,55.01852041186699,172.80550478681647,45.347963287106694,257.7925516213146,95087,21.41444203650765,38.66880695933082,0.12590481925782784,21.167668590762307,21.661215482252995,15.855364589995677,0.03642486341712757,15.783971857698107,15.926757322293247,6.362360537817727,9.432835733368561,16.535090257663864,0.029479572781628705,16.477310295011872,16.592870220315856,0.9598367810531409,0.6219788605410596,1.870633748872525,164.54371247214587,610.9207125811788,0.05826468357656892,1225.9862566916224,1.0129899886571456,1.0139099341186166
30,water_e200_t0100,Water,200.0,100.0,1.0,100000,100190,89637,89637,0.8946701267591576,10553,0,0.948079476109196,89637,49.71425885196505,3.765225616647543,0.011292794563146014,49.69212497462128,49.73639272930882,49.50240811126989,0.004449196863476056,49.49368768541748,49.511128537122296,0.7775416315526797,1.152783222940003,49.52375900318914,0.0036863822978439576,49.516533693885364,49.53098431249292,0.9923692225308746,46.330966499748584,47.03226684286834,52.66580246560169,119.18389434320274,45.55910220958609,195.8813293396158,89637,101.714474402105,5.555173589592867,0.01668562831976113,101.68177057059826,101.74717823361173,101.38974030682004,0.008228087859954141,101.37361325461454,101.40586735902555,1.4384308074661476,2.1326175151493105,101.42479465988532,0.006797317404016218,101.41147191777345,101.43811740199719,0.9924361591753406,95.48209843126477,96.7958228095082,107.19728870330424,207.76461344328854,94.03145808783333,260.5190389305598,89637,32.75576915440191,44.6013308884569,0.15890292088548857,32.444319429466354,33.06721887933747,25.012354706580464,0.06167435948691391,24.891472961986114,25.133236451174813,10.06195064901804,14.917848032234145,25.85844698387176,0.04568235504866403,25.76890956797638,25.947984399767144,0.9509131273915905,0.9214454857381782,2.852299126286906,209.39533610397842,631.946672434313,0.14747631066867406,1200.9726276234796,1.0138974030682004,1.0142479465988532
31,aluminium_e200_t0005,Aluminium,200.0,5.0,1.0,100000,100069,98830,98830,0.9876185432051884,1239,0,0.9602752200748761,98830,4.787219997809187,0.34708071460829376,0.0010890240289566202,4.785085510712432,4.7893544849059415,4.74836156212524,0.0014280398498275424,4.745562604019578,4.7511605202309015,0.22707824668657395,0.3366662085375145,4.7753381847215115,0.001037572594268263,4.773304542436746,4.777371827006277,0.9899625619751088,4.041721679441567,4.160518900053858,5.75860401248097,6.206629976220474,3.8519531946549534,10.74619724323665,98830,10.622151187057222,0.763788110289126,0.00239673242874447,10.617453591496883,10.62684878261756,10.537120917110116,0.0031440107410006884,10.530958656057754,10.543283178162477,0.5000066663520784,0.7413098835335913,10.596351048369968,0.0022887797267058703,10.591865040105624,10.600837056634312,0.9901042193665891,8.979363439805788,9.241395881360404,12.757694337137224,13.740210523220492,8.560457451989237,23.61115335038403,98830,11.412261986956858,13.887900044368354,0.04274314981759132,11.328485413314379,11.496038560599338,9.50320749184339,0.022834924049221144,9.458451040706917,9.547963942979864,3.778127962146217,5.6014525166779805,9.967391627517442,0.01677338347618998,9.93451579590411,10.000267459130773,0.9696650814530001,0.3717161876430712,1.136244514476697,45.09959157478592,199.23367738196868,0.05776131023281508,771.0851959959666,2.1074241834220233,2.1192702096739935
32,aluminium_e200_t0010,Aluminium,200.0,10.0,1.0,100000,99741,97301,97301,0.9755366398973341,2440,0,0.9614598000020554,97301,9.652341771846611,0.5005915218576589,0.0015668683810264466,9.649270709819799,9.655412833873424,9.611784169921322,0.00218287597331789,9.60750573301362,9.616062606829024,0.331255280580649,0.4911190789888702,9.641296305237226,0.0014835129831146834,9.638388619790321,9.644203990684131,0.9936485750403388,8.46472221173247,8.684507672712556,10.975221779746647,11.566951306317154,8.16354306298092,25.358066492930817,97301,21.24564351881966,1.083364680005179,0.003390495975627084,21.23899814670743,21.252288890931887,21.15876408156737,0.00472909656977234,21.149495052290614,21.168033110844124,0.7173692406676366,1.063571636213838,21.22205633525093,0.003220210885782193,21.215744721914795,21.228367948587064,0.9937307941336677,18.669320592500803,19.14699833165261,24.10505299256303,25.379466437696944,18.013903714624462,54.330127243914575,97301,17.02308367948985,19.10592540447929,0.06650722113934283,16.89272952605674,17.15343783292296,14.058859204199297,0.030317881876540435,13.999436155721279,14.118282252677316,5.6205498055478245,8.333027141705204,14.72608688384656,0.024703281283558653,14.677668452530785,14.774505315162337,0.9672459686950802,0.5353176494477501,1.6631692190700775,84.46648370499503,242.1377316642766,0.05486769633384881,978.7896827538867,2.115876408156737,2.122205633525093
33,aluminium_e200_t0020,Aluminium,200.0,20.0,1.0,100000,100002,95208,95208,0.9520609587808244,4794,0,0.9574405512141837,95208,19.63408272963338,0.7206796904910528,0.002440005928927223,19.62930031801268,19.63886514125408,19.59496307305473,0.003090829255622699,19.58890504771371,19.601021098395748,0.4801116833259158,0.7118135816990028,19.621870731259683,0.0022094970172024785,19.617540117105968,19.6262013454134,0.9950634400470548,17.792569846064033,18.152028685661843,21.476616401215747,22.29220997786665,17.20070442819437,31.24126643014307,95208,42.48880929834851,1.505607645851254,0.005096015947731027,42.47882110709095,42.49879748960606,42.409095349775384,0.0064632067167465345,42.39642746461056,42.42176323494021,1.003720120422031,1.488115450537703,42.46391711373457,0.004658267192385262,42.45478691003749,42.47304731743164,0.9951579699184943,38.62817824682753,39.38417035248685,46.32951103090137,48.0202541845863,37.38128756028246,66.23168426202318,95208,25.650368727601734,26.396720302413545,0.08723041965757822,25.47939710507288,25.821340350130587,20.95543158706866,0.05584088633453815,20.845983449852966,21.064879724284353,8.425867457474927,12.492191092452327,21.882965193252765,0.04093455101629337,21.80273347326083,21.9631969132447,0.9615683556003697,0.7486916848700064,2.5082774502345284,144.81365535141998,297.7312121069116,0.0413368068541997,870.8466376886798,2.120454767488769,2.1231958556867285
34,aluminium_e200_t0050,Aluminium,200.0,50.0,1.0,100000,100024,88444,88444,0.8842277853315205,11580,0,0.9425964452082674,88444,52.11107313129396,1.2374265602228773,0.003716789577219266,52.10378822372262,52.11835803886531,52.061558403647666,0.004753395228778182,52.05224174899926,52.070875058296075,0.8197504999396443,1.2153620912105165,52.09297391135337,0.0035244642629764637,52.086065961397935,52.0998818613088,0.9954321378499389,48.75636604612436,49.46596073554376,55.195257064340055,56.59881341500761,47.614222175106164,81.63578071250458,88444,106.178520044775,2.256678699565386,0.006774929019258186,106.16524118389725,106.19179890565275,106.09459698612619,0.008686771953335252,106.07757091309766,106.11162305915472,1.4980428029327584,2.2209982596281073,106.14771130203927,0.006471057756809806,106.13502802883592,106.16039457524262,0.9956356564605853,100.00763770451668,101.32236661129609,111.77922877971723,114.29778196241155,97.88268989399376,156.25708430682266,88444,47.46266423325872,42.36072768016102,0.14358728753282593,47.181233149694386,47.744095316823056,38.433076648609614,0.10593871567864024,38.22543676587948,38.64071653133975,15.47269385742105,22.939815913012445,39.70496967669718,0.074743478710627,39.558472458424355,39.85146689497001,0.9453778662204333,1.403826293170538,4.51132092386278,230.73262167184714,418.3773082206411,0.11434188335114952,970.8584830314109,2.121891939722524,2.122954226040785
35,air_e200_t0020,Air,200.0,20.0,10.0,100000,99773,99769,99769,0.999959908993415,4,0,0.8743297016107208,99769,0.010373753590084625,0.01651829437307925,5.6912923013974354e-05,0.010262204260977235,0.010485302919192014,0.007661069410147547,1.0402625233134908e-05,0.007640680264690603,0.007681458555604492,0.0016396330137808945,0.002430919906231554,0.007792787287812334,8.231353017089932e-06,0.007776653835898838,0.00780892073972583,0.9136405095771232,0.0032652861544340793,0.00398309709503792,0.06125629850679817,0.25718409075261345,0.002255342540820493,0.48648149437050847,99769,0.02319701284155545,0.03692426982143543,0.00012724471961756683,0.02294761319110502,0.02344641249200588,0.017218869171927054,2.399914696288878e-05,0.01717183084387979,0.017265907499974316,0.003801511080155251,0.005636120327438174,0.017481136767871157,1.8288490304403945e-05,0.017445291326874526,0.017516982208867788,0.9167075945433952,0.007379567549605781,0.00894492029902949,0.13691624298757973,0.5749242356615127,0.005143343225824992,1.0870817642270367,99769,0.26929253605744097,0.5100150144380555,0.0016274004448623748,0.2661028311855107,0.27248224092937123,0.21768396449390492,0.0005119390483840782,0.21668056395907212,0.21868736502873773,0.08834379620198712,0.1309785122490661,0.22724441841949378,0.00037053914604924526,0.22651816169323727,0.22797067514575028,0.9531818500736702,0.008920395720477066,0.026293294127185094,1.1400738021801007,3.4708336511052713,0.0009801974319037401,110.39093633410194,0.0008609434585963527,0.0008740568383935578
36,air_e200_t0220,Air,200.0,220.0,10.0,100000,100364,100322,100322,0.9995815232553505,42,0,0.8688921672215466,100322,0.11298832249145181,0.05292382423446246,0.00016768847231898453,0.11265965308570661,0.11331699189719702,0.09781748143943503,7.987638320902235e-05,0.09766092372834534,0.09797403915052472,0.012838389966674413,0.019034196964591483,0.09936520235571453,6.140514550667932e-05,0.09924484827052144,0.09948555644090762,0.8999023145471582,0.06705746767456583,0.07187252240586788,0.37029964185070013,0.5577903359116292,0.060436676263037725,0.9659255648384715,100322,0.2526138513277366,0.11826490435680026,0.0003746857660750119,0.2518794672262296,0.2533482354292436,0.2186703246488264,0.00017869110082282473,0.21832009009121367,0.21902055920643915,0.028615517593664208,0.04242536638436655,0.22213558596628027,0.00013634075896317376,0.22186835807871244,0.2224028138538481,0.8996630848667291,0.1498840101782168,0.16076739341212942,0.827588261474034,1.2462746556747681,0.13505605138482224,2.1566316277899773,100322,1.0215448596133632,1.2869691894302464,0.003958533645996747,1.0137861336672096,1.0293035855595167,0.8574744854189869,0.0020809789777826064,0.8533957666225329,0.8615532042154408,0.3477293306439848,0.5155435056127718,0.9052512367024013,0.001548344258243267,0.9022164819562445,0.908285991448558,0.9650624987540121,0.029292563142076854,0.10322810773672178,3.8274913609332697,11.786459966513888,0.0030482983165874542,168.91183495675412,0.000993956021131029,0.0010097072089376377
37,air_e200_t1000,Air,200.0,1000.0,10.0,100000,99958,99684,99684,0.9972588487164609,274,0,0.9000642028811043,99684,0.5127511416541632,0.11185553692812894,0.000352972014660062,0.5120593165054296,0.5134429668028969,0.4805947729514486,0.0003116017355847297,0.47998403354970254,0.48120551235319464,0.04906140938570047,0.07273844555523952,0.48945180075831607,0.00023486870973454056,0.4889914580872364,0.48991214342939576,0.9290457846795875,0.3640893262642949,0.38208032913092865,0.9231043933232683,1.1470299758584221,0.34138191798516004,1.6844875350378175,99684,1.1456457645658746,0.2496320869211414,0.0007877525380582289,1.1441017695912805,1.1471897595404688,1.0739084469247473,0.0006964853986529432,1.0725433355433875,1.075273558306107,0.10962115675323503,0.16252432700234623,1.0937145727645643,0.0005225058875883859,1.092690461224891,1.0947386843042375,0.9291661650816581,0.8136691156758967,0.8539440149078814,2.0612114109093795,2.560297478896729,0.7630347681716785,3.756736061792026,99684,2.326619747926495,2.522594330991729,0.008070080569542434,2.310802390010192,2.342437105842798,1.9995143412599568,0.0053610155354099544,1.9890067508105533,2.0100219317093604,0.8050114470412209,1.193509971383314,2.1040790194707406,0.003962664569160623,2.0963121969151857,2.1118458420262955,0.9685506199590707,0.0721301283691663,0.22878908575063878,8.31739315898498,20.608345408214625,0.00403218923933918,276.1865400168633,0.0010739084469247474,0.0010937145727645643
38,air_e200_t2000,Air,200.0,2000.0,10.0,100000,99835,98394,98394,0.9855661842039365,1441,0,0.9367949265199097,98394,1.027965504574741,0.15867873766570584,0.0005619593879941044,1.0268640641742726,1.0290669449752092,0.9892798137162089,0.0005602474640510957,0.9881817286866688,0.990377898745749,0.08603860029364796,0.12756082879536246,1.0081656505611596,0.0004324189209660617,1.0073181094760661,1.009013191646253,0.9594080939894709,0.7752872454336511,0.808637757561788,1.5449944206333481,1.816415534918617,0.7414298255691278,2.660627685254667,98394,2.294889481944501,0.35354055242555993,0.0012520173233092177,2.2924355279908153,2.297343435898187,2.2087950395434177,0.0012490068598639639,2.2063469860980844,2.211243092988751,0.19173109478492734,0.28426052112813327,2.2508507262512527,0.000964959461504008,2.248959405706705,2.2527420467958006,0.9594792365388134,1.7315979925500642,1.8058751095689445,3.446403528056237,4.050087570317488,1.655974340241528,5.92423482693556,98394,3.28576930083776,2.811250434519246,0.008861788358753887,3.2684001956546025,3.303138406020918,2.915222241363235,0.007084806419937149,2.901336020780158,2.929108461946312,1.1578501539241237,1.7166286382079057,3.077912416498105,0.005413358381657191,3.067302234070057,3.088522598926153,0.9765229587169949,0.11338689992566171,0.3455801914840053,10.088216290576797,21.912355874253997,0.005700078846853621,334.3434776100084,0.0011043975197717088,0.0011254253631256263
39,water_e220_t0005,Water,220.0,5.0,1.0,100000,100442,99960,99960,0.9952012106489317,482,0,0.9511904761904761,99960,2.202437997538985,2.7070124971226033,0.00854999667809488,2.185680004049919,2.2191959910280508,2.099085163950079,0.0009477697068390216,2.0972275353246745,2.1009427925754833,0.14553788361787667,0.21577446625186394,2.1271930855046697,0.0006273282333460947,2.125963522167311,2.128422648842028,0.9792917166866747,1.7153583449536074,1.7771158301498797,2.86987624949882,3.4327032631383503,1.645612861813504,185.77007195426623,99960,5.186202286658396,4.91610945063837,0.015475985821347498,5.155869354448555,5.216535218868238,4.971469621696315,0.002238006830917343,4.967083128307717,4.9758561150849125,0.34368354765214804,0.5095452277490746,5.03780211891239,0.0014801850255302808,5.034900956262351,5.04070328156243,0.9793917567026811,4.064910227194653,4.210926771271169,6.7895230487248455,8.114381035955358,3.8999338448894605,295.6404445517811,99960,5.1587903420916605,19.610290832199922,0.06625310730963518,5.028934251764776,5.288646432418545,3.933838788728461,0.008948958523603785,3.9162988300221975,3.9513787474347244,1.5570724693898088,2.3085156431173304,4.12144751791805,0.00703118939784361,4.107666386698276,4.135228649137823,0.9702781112444978,0.14581005348913512,0.4736473224608144,17.129045400490615,196.40264906673923,0.006458205207335316,1120.5912272742828,0.994293924339263,1.007560423782478
40,water_e220_t0010,Water,220.0,10.0,1.0,100000,99955,99021,99021,0.9906557951077986,934,0,0.9585138505973481,99021,4.404668800451842,3.759154682484773,0.010440473254172128,4.384205472873664,4.425132128030019,4.250462846750736,0.0011991544640008569,4.248112504001294,4.252813189500178,0.22004866641938747,0.32624415283338387,4.281795196383468,0.0008815594525623026,4.280067339856446,4.283523052910491,0.9871037456701104,3.601152062449936,3.711348327433302,5.28241230464094,29.363609056994544,3.415239027957597,206.82992982075746,99021,10.339692138180034,6.547097655179737,0.01828722026253293,10.30384918646547,10.375535089894598,10.035776829350311,0.0028141147511762587,10.030261164438006,10.041292494262617,0.5164229977245895,0.7656487364264765,10.109033479026374,0.0020621280064481357,10.104991708133737,10.113075249919012,0.9871744377455287,8.510457076803794,8.769530499289932,12.453618285846233,66.75290184404295,8.073258722694675,304.89910917888295,99021,7.717591068171306,26.338655597446,0.07274024478754053,7.575020188387726,7.860161947954885,5.733786915997668,0.01543625701112503,5.703531852255863,5.764041979739473,2.2750625628379004,3.3730077556634708,6.011808935062484,0.011290926379366576,5.989678719358925,6.0339391507660425,0.9695620120984437,0.2123379704190451,0.6838261613513902,26.755975804188346,377.607739139284,0.011962533041156713,1177.4459032528941,1.0035776829350311,1.0109033479026375
41,water_e220_t0020,Water,220.0,20.0,1.0,100000,99327,97463,97463,0.9812337028199785,1864,0,0.9614315176015513,97463,8.806049192395227,4.344586752581407,0.01339386163868193,8.77979722358341,8.832301161207043,8.606171572158416,0.001941589094045171,8.602366057534088,8.609977086782745,0.3154818030627382,0.4677333212208156,8.636198051885923,0.0015886853576784206,8.633084228584874,8.639311875186973,0.9907759867847286,7.531039173591554,7.734078797927492,9.98603935140514,79.93390394398496,7.267342642814896,215.9741235174375,97463,20.577479365112428,7.629958070570598,0.023274780719405752,20.531860794902393,20.623097935322463,20.191858176694666,0.004497760901306613,20.183042565328105,20.200673788061227,0.7307916360961144,1.0834716796760993,20.260824699426525,0.00367103306046508,20.253629474628013,20.268019924225037,0.9908375486081897,17.697026825140252,18.168781375898817,23.3818632860377,166.34533433314002,17.083885288716203,306.66106321182605,97463,11.492458003354665,31.997091868440773,0.09888197017135919,11.298649341818802,11.686266664890528,8.402079568437108,0.020660392917062106,8.361585198319666,8.442573938554549,3.3495706381038337,4.966073428052743,8.814051031138442,0.014703442338217096,8.785232284155537,8.842869778121347,0.9678749884571581,0.29808660479036236,0.99226026686459,53.72214045208939,584.1725029878615,0.020610008235312414,1173.2820849776201,1.0095929088347333,1.0130412349713263
42,water_e220_t0050,Water,220.0,50.0,1.0,100000,99576,94723,94723,0.9512633566321201,4853,0,0.9567475692281706,94723,22.266551507557974,4.557646777979118,0.016443872312912423,22.234321517824664,22.298781497291284,22.02444181425804,0.0035625021961600855,22.017459309953566,22.031424318562514,0.5171527703026584,0.7667306972507213,22.052307213216917,0.002635058687966047,22.047142498188503,22.05747192824533,0.9920293909610126,20.0515684101222,20.448726844245957,24.18547305400921,105.97192044259343,19.271281716600186,215.08924709504944,94723,51.09537540104997,7.89715737261098,0.0282898051415152,51.0399273829726,51.15082341912734,50.64438330971245,0.007915996352296692,50.62886795686195,50.65989866256295,1.148952873687847,1.7034375305296017,50.705027053334554,0.005871587268173323,50.69351874228894,50.71653536438017,0.9921666332358561,46.247386161612646,47.13474480356582,55.428666098513425,209.06296093316047,44.50063429569667,306.55922331208694,94723,19.445123949367815,38.65871780478308,0.12172323031413979,19.2065464179521,19.68370148078353,14.278022553046267,0.03499194772533644,14.209438335504608,14.346606770587925,5.741346344598423,8.512120090501622,14.876498026766768,0.02814750677025434,14.82132891349707,14.931667140036467,0.9607909377870211,0.4997266402971135,1.6763559070312173,147.30902756848727,649.6228093085991,0.0461223701123046,1354.8926867309979,1.012887666194249,1.014100541066691
43,water_e220_t0100,Water,220.0,100.0,1.0,100000,100110,89667,89667,0.8956847467785436,10443,0,0.9490447990899662,89667,46.063744694580315,4.546182485546085,0.016461126519371712,46.031480886602345,46.096008502558284,45.80184553414918,0.004047166996870475,45.79391308683532,45.80977798146304,0.7646764642288133,1.1337093258656386,45.831012391337936,0.0033419716909585838,45.824462126823654,45.83756265585222,0.9921152709469482,42.723624494711004,43.38732127013519,48.93232997164347,131.64786901400436,41.6468456799401,214.99540364262,89667,101.81208708729699,7.2462362770981015,0.026138582980673404,101.76085546465487,101.86331870993911,101.36931592744637,0.008267361407101187,101.35311189908845,101.38551995580428,1.5622563535438587,2.3162012697641248,101.42535402965969,0.006820094966557747,101.41198664352524,101.43872141579413,0.9922267946959304,95.04471408337874,96.41463111629852,107.72535628582,244.73834342743464,92.81481184978423,306.54750361277263,89667,29.602515607600914,44.04805702649998,0.1726718278226124,29.264078825068594,29.940952390133234,22.310520474460574,0.06052023418054042,22.191900815466717,22.429140133454432,8.927649235004246,13.236132755817295,23.08760220421364,0.04327094851828301,23.002791145117804,23.172413263309473,0.9519667213133036,0.8045326226417101,2.6786499549011977,198.56841814084794,676.1033232615976,0.0822437421036253,1176.4424980525337,1.0136931592744636,1.0142535402965969
44,aluminium_e220_t0005,Aluminium,220.0,5.0,1.0,100000,100051,98828,98828,0.9877762341205985,1223,0,0.9594446917877525,98828,4.509490179849142,0.35177194077336926,0.0011403083864077825,4.507255175411783,4.511725184286502,4.464577656655237,0.0013638885757282233,4.46190443504681,4.467250878263664,0.23019011042141813,0.3412798577107945,4.4960636696950305,0.001107736239534764,4.493892506665542,4.498234832724519,0.9886469421621403,3.771175757990245,3.8903902945531104,5.5102320167569,5.9579438553125375,3.6061259552851084,6.717687830905163,98828,10.642877475679592,0.82454149118392,0.0026728271365657748,10.637638734491922,10.648116216867262,10.538032787912755,0.0031975233815353965,10.531765642084945,10.544299933740565,0.5399095559801026,0.8004699076961,10.611801474883436,0.002605622658012796,10.60669445447373,10.61690849529314,0.98879872101024,8.910092022024026,9.19031403034785,12.986544935670587,14.032592939780702,8.522193474931669,15.80452195714912,98828,10.366284982985805,12.006149938623526,0.038669774676324854,10.290492224620209,10.442077741351401,8.703890460035936,0.020540530143769616,8.663631020954147,8.744149899117724,3.447443716863861,5.11118005462236,9.100332664424167,0.016001941193265385,9.068968859685366,9.131696469162968,0.9702715829521997,0.3216245714295639,1.0298394417066445,40.340254406214164,181.33021123162223,0.03521959666257116,431.01701503322977,2.107606557582551,2.122360294976687
45,aluminium_e220_t0010,Aluminium,220.0,10.0,1.0,100000,99889,97540,97540,0.9764838971258096,2349,0,0.9599036292802953,97540,9.078071644697145,0.5033746720122789,0.0016354359285801075,9.074866190277127,9.081277099117163,9.034082639203916,0.001982529557517697,9.030196881271182,9.03796839713665,0.3336733039397046,0.4947040404210061,9.064695316554134,0.00163616364858146,9.061488435802914,9.067902197305354,0.9922493336067254,7.911649068070899,8.111941559441043,10.445697485246423,11.024092025369876,7.683760779235229,15.253633682652548,97540,21.28337172793582,1.1639859278772615,0.003781915726306275,21.27595917311226,21.29078428275938,21.182520917356214,0.004587496588999989,21.173529424041774,21.191512410670654,0.7720012364139848,1.1445690331073737,21.253024148711724,0.0037968593759886956,21.245582304334786,21.260465993088662,0.9924031166700841,18.58116347647703,19.045979326752594,24.44165307328914,25.772906619675055,18.052029562906398,35.437422997688486,97540,15.490377902436343,17.746507979573984,0.05259035899765668,15.387300798800936,15.59345500607175,12.763491067796206,0.02857486493477297,12.707484332524052,12.81949780306836,5.082719081903651,7.535639310830352,13.357621635202827,0.02161682085148433,13.315252666333919,13.399990604071736,0.9669571457863441,0.4621577306853794,1.4705616532304024,76.36060644493358,232.59036952646568,0.0629801663296149,725.3233002249831,2.1182520917356213,2.1253024148711726
46,aluminium_e220_t0020,Aluminium,220.0,20.0,1.0,100000,99800,95103,95103,0.9529358717434869,4697,0,0.9584660841403531,95103,18.408012915326317,0.7208322680800604,0.002565403688928412,18.40298472409602,18.413041106556616,18.365538660604244,0.0031483772965774635,18.35936784110295,18.371709480105537,0.48029685083781715,0.7120881110521476,18.395472700575002,0.002413153544498771,18.390742919627783,18.40020248152222,0.9949318107735823,16.56066035611647,16.9466888843359,20.278977048341456,21.04348178259683,15.995236876119748,31.40661168278217,95103,42.5610682288034,1.619286904839057,0.005762144861426461,42.549774424875004,42.572362032731796,42.46736561059788,0.007077903581762463,42.45349291957763,42.481238301618134,1.079845599076691,1.600979085191102,42.533396475184055,0.005443731359426525,42.52272676171958,42.54406618864853,0.9950159300968424,38.39847096332369,39.27077414928047,46.75570717560997,48.4617093526717,37.11898314768604,71.16651321397961,95103,23.16921035463741,23.94996366685012,0.09165378866896016,22.98956892884625,23.34885178042857,19.059989199325614,0.04833464440707618,18.965253296287745,19.154725102363482,7.604575122747832,11.274543076985935,19.862562712023813,0.037712267104966,19.788646668498078,19.936478755549548,0.9627246248803928,0.7008555230847145,2.242966620639141,128.5054687922072,274.8508475329255,0.04294822027088109,812.8922230394707,2.123368280529894,2.1266698237592028
47,aluminium_e220_t0050,Aluminium,220.0,50.0,1.0,100000,99845,88246,88246,0.8838299364014222,11599,0,0.948201618203658,88246,48.24587789616417,1.2087702184100828,0.004059180287917108,48.23792190279985,48.25383388952849,48.20196816292588,0.005268693769965345,48.191641523136745,48.212294802715014,0.8026740893849507,1.1900446049221278,48.23020581537789,0.0039657127898586,48.22243301830977,48.237978612446014,0.9956485279786053,44.89197241525299,45.65816162113293,51.253545671040136,52.59540462689876,43.890012960534875,64.46892544061598,88246,106.33249881994887,2.443855139385163,0.008206110691727624,106.31641484299308,106.34858279690465,106.24947801007048,0.010662955285973528,106.22857861770997,106.27037740243098,1.6243926357477108,2.408324521759556,106.30298801994408,0.008020459534882911,106.28726791925571,106.31870812063245,0.9957958434376629,99.50765553319837,101.07579768490312,112.38830229249989,115.06426249985618,97.44989096937991,138.10614749335775,88246,41.608228812149484,36.85262381620838,0.12792151866541088,41.357502635565275,41.85895498873369,34.08785615276328,0.098862424440142,33.8940858008606,34.28162650466596,13.865607419268537,20.55714955980753,35.39861478342563,0.07895234090205841,35.2438681952576,35.55336137159366,0.9513632345942026,1.2370766175636871,4.077353266332402,201.6852980646785,374.6882041396839,0.19083530703860352,938.7368753554781,2.1249895602014095,2.126059760398882
